plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row6,hy5,6,0.040912203,10.203996,4
hy5:row7,hy5,7,0.056619614,10.360795,4
hy5:row8,hy5,8,0.050339438,10.288181,4
hy5:row9,hy5,9,0.041740056,10.206557,4
hy5:row10,hy5,10,0.0481741,10.274716,4
hy5:row11,hy5,11,0.049942274,10.29004,4
hy5:row12,hy5,12,0.045205284,10.241896,4
hy5:row13,hy5,13,0.044550702,10.211014,4
hy5:row14,hy5,14,0.042737864,10.220777,4
hy5:row15,hy5,15,0.044474915,10.238577,4
hy5:row16,hy5,16,0.04124815,10.194617,4
hy5:row17,hy5,17,0.041869324,10.20407,4
hy5:row18,hy5,18,0.042673398,10.205998,4
hy5:row19,hy5,19,0.048910722,10.2849865,4
hy5:row20,hy5,20,0.04358234,10.224953,4
hy5:row21,hy5,21,0.045583732,10.252778,4
hy5:row22,hy5,22,0.046820454,10.270693,4
hy5:row23,hy5,23,0.04558148,10.245386,4
hy5:row24,hy5,24,0.051515836,10.319573,4
hy5:row25,hy5,25,0.045466103,10.241544,4
hy5:row26,hy5,26,0.04798282,10.273209,4
hy5:row27,hy5,27,0.050787903,10.304697,4
hy5:row28,hy5,28,0.0481071,10.282266,4
hy5:row29,hy5,29,0.03628185,9.4393,2
hy5:row30,hy5,30,0.04141919,9.485149,2
hy5:row31,hy5,31,0.034894135,9.19115,1
hy5:row32,hy5,32,0.0362218,9.433693,2
hy5:row33,hy5,33,0.034720745,9.185815,1
hy5:row34,hy5,34,0.03449609,9.178868,1
hy5:row35,hy5,35,0.034589335,9.181756,1
MLB:row3,MLB,3,0.019225162,9.871331,4
MLB:row4,MLB,4,0.018727625,9.858074,4
MLB:row5,MLB,5,0.019025486,9.859493,4
MLB:row6,MLB,6,0.01921879,9.865467,4
MLB:row7,MLB,7,0.019252947,9.866863,4
MLB:row8,MLB,8,0.018544732,9.846759,4
MLB:row9,MLB,9,0.018752467,9.855074,4
MLB:row10,MLB,10,0.018289182,9.842454,4
MLB:row11,MLB,11,0.01817139,9.8371935,4
MLB:row12,MLB,12,0.019975346,9.8765955,4
MLB:row13,MLB,13,0.018593943,9.850171,4
MLB:row14,MLB,14,0.018425146,9.844741,4
MLB:row15,MLB,15,0.018599818,9.849753,4
MLB:row16,MLB,16,0.018836774,9.858132,4
MLB:row17,MLB,17,0.01857749,9.848576,4
MLB:row18,MLB,18,0.018853804,9.857881,4
MLB:row19,MLB,19,0.01848104,9.852418,4
MLB:row20,MLB,20,0.018287921,9.840268,4
MLB:row21,MLB,21,0.018495155,9.849739,4
MLB:row22,MLB,22,0.018800944,9.850611,4
MLB:row23,MLB,23,0.019765537,9.88849,4
MLB:row24,MLB,24,0.020327795,9.901854,4
MLB:row25,MLB,25,0.019574873,9.87576,4
MLB:row26,MLB,26,0.019342802,9.8785,4
MLB:row27,MLB,27,0.018267207,9.840864,4
MLB:row28,MLB,28,0.018619034,9.484397,3
MLB:row29,MLB,29,0.019677624,9.501408,3
MLB:row30,MLB,30,0.018653182,9.481813,3
MLB:row31,MLB,31,0.019224482,9.49265,3
MLB:row32,MLB,32,0.01897407,9.489029,3
MLB:row33,MLB,33,0.018326802,9.474942,3
MLB:row34,MLB,34,0.018713223,9.480233,3
MLB:row35,MLB,35,0.021274362,9.254913,2
MLB:row36,MLB,36,0.021298131,9.254605,2
MLB:row37,MLB,37,0.02220772,9.273736,2
MLB:row38,MLB,38,0.02203656,9.272163,2
MLB:row39,MLB,39,0.022058805,9.271386,2
MLB:row40,MLB,40,0.024620358,8.929565,1
EMS57:row3,EMS57,3,0.055041373,10.554815,4
EMS57:row4,EMS57,4,0.051103648,10.520274,4
EMS57:row5,EMS57,5,0.05256412,10.236914,3
EMS57:row6,EMS57,6,0.05206309,10.521942,4
EMS57:row7,EMS57,7,0.050946396,10.508599,4
EMS57:row8,EMS57,8,0.057860475,10.584387,4
EMS57:row9,EMS57,9,0.058073934,10.205839,3
EMS57:row10,EMS57,10,0.059800476,10.224236,3
EMS57:row11,EMS57,11,0.05120736,10.149278,3
EMS57:row12,EMS57,12,0.051446255,10.160874,3
EMS57:row13,EMS57,13,0.0532386,10.181572,3
EMS57:row14,EMS57,14,0.04603608,9.808296,2
EMS57:row15,EMS57,15,0.056509174,10.207157,3
EMS57:row16,EMS57,16,0.06569522,10.260164,3
EMS57:row17,EMS57,17,0.053099796,10.17183,3
EMS57:row18,EMS57,18,0.05581265,9.8219,2
phyAB:row3,phyAB,3,0.06614581,10.66708,4
phyAB:row4,phyAB,4,0.068058394,10.67151,4
phyAB:row5,phyAB,5,0.07222379,10.693582,4
phyAB:row6,phyAB,6,0.07002389,10.678108,4
phyAB:row7,phyAB,7,0.06529071,10.663103,4
phyAB:row8,phyAB,8,0.070203185,10.689314,4
phyAB:row9,phyAB,9,0.07823512,10.70669,4
phyAB:row10,phyAB,10,0.07342773,10.691357,4
phyAB:row11,phyAB,11,0.06989395,10.672042,4
phyAB:row12,phyAB,12,0.07382654,10.686099,4
phyAB:row13,phyAB,13,0.07079126,10.685385,4
phyAB:row14,phyAB,14,0.06702407,10.665529,4
phyAB:row15,phyAB,15,0.065461725,10.656976,4
phyAB:row16,phyAB,16,0.06443409,10.655743,4
phyAB:row17,phyAB,17,0.075163804,10.693874,4
phyAB:row18,phyAB,18,0.07469093,10.699662,4
phyAB:row19,phyAB,19,0.06938693,10.678695,4
phyAB:row20,phyAB,20,0.07067091,10.68337,4
phyAB:row21,phyAB,21,0.069081105,10.67232,4
phyAB:row22,phyAB,22,0.07079143,10.677633,4
phyAB:row23,phyAB,23,0.072827026,10.696455,4
phyAB:row24,phyAB,24,0.06944251,10.678616,4
phyAB:row25,phyAB,25,0.0675727,10.670448,4
phyAB:row26,phyAB,26,0.06911438,10.679522,4
phyAB:row27,phyAB,27,0.07321989,10.69341,4
phyAB:row28,phyAB,28,0.06702684,10.675338,4
phyAB:row29,phyAB,29,0.07115244,10.686374,4
phyAB:row30,phyAB,30,0.0710857,10.690832,4
phyAB:row31,phyAB,31,0.067161895,10.678329,4
phyAB:row32,phyAB,32,0.06711068,10.669596,4
phyAB:row33,phyAB,33,0.068915345,10.673484,4
phyAB:row34,phyAB,34,0.053221297,10.3021345,3
phyAB:row35,phyAB,35,0.056912065,10.331147,3
phyAB:row36,phyAB,36,0.059281707,10.343963,3
phyAB:row37,phyAB,37,0.060725775,9.96496,2
phyAB:row38,phyAB,38,0.05363435,9.901741,2
phyAB:row39,phyAB,39,0.0561756,9.514981,1
