plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row6,hy5,6,0.040849134,9.366533,2
hy5:row7,hy5,7,0.058714654,9.512765,3
hy5:row8,hy5,8,0.05201967,9.466907,3
hy5:row9,hy5,9,0.03981655,9.088621,3
hy5:row10,hy5,10,0.04408416,9.4130535,2
hy5:row11,hy5,11,0.054380696,9.551278,4
hy5:row12,hy5,12,0.039498013,9.10061,2
hy5:row13,hy5,13,0.04682256,9.452782,3
hy5:row14,hy5,14,0.047253776,9.45812,4
hy5:row15,hy5,15,0.04084672,9.099761,3
hy5:row16,hy5,16,0.04327793,9.37175,3
hy5:row17,hy5,17,0.046246156,9.461609,4
hy5:row18,hy5,18,0.044711072,9.399777,3
hy5:row19,hy5,19,0.05351383,9.536101,4
hy5:row20,hy5,20,0.041386288,9.100884,3
hy5:row21,hy5,21,0.037006695,9.02301,2
hy5:row22,hy5,22,0.049308874,9.449151,3
hy5:row23,hy5,23,0.042216852,9.106006,3
hy5:row24,hy5,24,0.051874824,9.543067,3
hy5:row25,hy5,25,0.047889497,9.494136,3
hy5:row26,hy5,26,0.0353826,9.054174,1
hy5:row27,hy5,27,0.05547283,9.557396,4
hy5:row28,hy5,28,0.03832283,9.088708,2
hy5:row29,hy5,29,0.03605773,9.025412,1
hy5:row30,hy5,30,0.041938066,9.117324,2
hy5:row31,hy5,31,0.035343613,9.053531,1
hy5:row32,hy5,32,0.037772078,9.084302,2
hy5:row33,hy5,33,0.03509952,9.049491,1
hy5:row34,hy5,34,0.034784064,9.044233,1
hy5:row35,hy5,35,0.03491489,9.046419,1
MLB:row3,MLB,3,0.022452177,8.894815,1
MLB:row4,MLB,4,0.018370898,9.061455,3
MLB:row5,MLB,5,0.020810967,8.91137,3
MLB:row6,MLB,6,0.021272859,8.916478,3
MLB:row7,MLB,7,0.019933876,9.061965,2
MLB:row8,MLB,8,0.021836009,8.875144,1
MLB:row9,MLB,9,0.018753221,9.095434,4
MLB:row10,MLB,10,0.020549279,9.125677,3
MLB:row11,MLB,11,0.019888869,8.864999,2
MLB:row12,MLB,12,0.022309346,8.917283,2
MLB:row13,MLB,13,0.018612543,9.095748,4
MLB:row14,MLB,14,0.020555504,9.123195,3
MLB:row15,MLB,15,0.01860517,9.094153,4
MLB:row16,MLB,16,0.022055121,8.876717,1
MLB:row17,MLB,17,0.020101862,9.108285,3
MLB:row18,MLB,18,0.018852737,9.10088,4
MLB:row19,MLB,19,0.019887943,9.076859,2
MLB:row20,MLB,20,0.01980017,9.094418,3
MLB:row21,MLB,21,0.02018054,9.107592,3
MLB:row22,MLB,22,0.01871126,9.096258,4
MLB:row23,MLB,23,0.019849319,9.149275,4
MLB:row24,MLB,24,0.020307321,9.149421,4
MLB:row25,MLB,25,0.020652585,9.11175,3
MLB:row26,MLB,26,0.021622555,9.163206,3
MLB:row27,MLB,27,0.019942347,9.097649,3
MLB:row28,MLB,28,0.020364117,8.868068,2
MLB:row29,MLB,29,0.019824345,9.060819,2
MLB:row30,MLB,30,0.018253604,9.049102,3
MLB:row31,MLB,31,0.023018753,8.901126,1
MLB:row32,MLB,32,0.019869553,9.064888,2
MLB:row33,MLB,33,0.01970198,9.063001,2
MLB:row34,MLB,34,0.020342056,9.081335,2
MLB:row35,MLB,35,0.020011231,8.865631,2
MLB:row36,MLB,36,0.021851562,8.875256,1
MLB:row37,MLB,37,0.020725187,8.872549,2
MLB:row38,MLB,38,0.022312252,8.878573,1
MLB:row39,MLB,39,0.020620963,8.871357,2
MLB:row40,MLB,40,0.022666445,8.897205,1
EMS57:row3,EMS57,3,0.057264633,9.420068,3
EMS57:row4,EMS57,4,0.060951773,9.753641,4
EMS57:row5,EMS57,5,0.058556948,9.429607,3
EMS57:row6,EMS57,6,0.05626785,9.428534,2
EMS57:row7,EMS57,7,0.060381766,9.758817,4
EMS57:row8,EMS57,8,0.05517091,9.368942,2
EMS57:row9,EMS57,9,0.065318815,9.761617,2
EMS57:row10,EMS57,10,0.06357751,9.742576,2
EMS57:row11,EMS57,11,0.0518951,9.355437,2
EMS57:row12,EMS57,12,0.057086848,9.706594,2
EMS57:row13,EMS57,13,0.06252285,9.738531,3
EMS57:row14,EMS57,14,0.052157164,9.351837,2
EMS57:row15,EMS57,15,0.0655812,9.752129,3
EMS57:row16,EMS57,16,0.0728158,9.826132,2
EMS57:row17,EMS57,17,0.048992936,9.320809,1
EMS57:row18,EMS57,18,0.06526863,9.796286,2
phyAB:row3,phyAB,3,0.07500821,9.933678,3
phyAB:row4,phyAB,4,0.0843411,9.975577,4
phyAB:row5,phyAB,5,0.08476856,9.997046,3
phyAB:row6,phyAB,6,0.073727876,9.606192,3
phyAB:row7,phyAB,7,0.070127055,9.595858,3
phyAB:row8,phyAB,8,0.08382083,9.998011,3
phyAB:row9,phyAB,9,0.07334056,9.917338,1
phyAB:row10,phyAB,10,0.08901323,9.98507,4
phyAB:row11,phyAB,11,0.085447155,9.964553,4
phyAB:row12,phyAB,12,0.08894797,9.984797,4
phyAB:row13,phyAB,13,0.077032775,9.943275,3
phyAB:row14,phyAB,14,0.070091404,9.552028,2
phyAB:row15,phyAB,15,0.08161619,9.945142,4
phyAB:row16,phyAB,16,0.068864875,9.603721,2
phyAB:row17,phyAB,17,0.08847291,9.934288,3
phyAB:row18,phyAB,18,0.08596769,9.998784,3
phyAB:row19,phyAB,19,0.06951248,9.6041565,2
phyAB:row20,phyAB,20,0.077111594,9.952705,3
phyAB:row21,phyAB,21,0.085005715,9.97177,4
phyAB:row22,phyAB,22,0.083948925,9.906506,3
phyAB:row23,phyAB,23,0.0868979,9.948515,3
phyAB:row24,phyAB,24,0.07094279,9.595556,3
phyAB:row25,phyAB,25,0.081927255,9.956666,2
phyAB:row26,phyAB,26,0.083660536,9.938093,3
phyAB:row27,phyAB,27,0.08903068,9.988601,4
phyAB:row28,phyAB,28,0.07869952,9.937259,2
phyAB:row29,phyAB,29,0.087321416,9.99362,4
phyAB:row30,phyAB,30,0.08756216,9.995906,4
phyAB:row31,phyAB,31,0.07039634,9.5953245,3
phyAB:row32,phyAB,32,0.08372419,9.987503,4
phyAB:row33,phyAB,33,0.08501064,9.97726,4
phyAB:row34,phyAB,34,0.06657259,9.580301,3
phyAB:row35,phyAB,35,0.06308731,9.552994,2
phyAB:row36,phyAB,36,0.068855084,9.601759,2
phyAB:row37,phyAB,37,0.067768775,9.556625,1
phyAB:row38,phyAB,38,0.0648709,9.535204,2
phyAB:row39,phyAB,39,0.06689374,9.552943,1
