additional_prefix_drop,model,seed,split,rmse,relative_error,mean_target,pooled_rmse,n_plants,n_observations
0.25,logistic,2,val,0.6978669408061319,12.828334779122219,5.4400430985157335,0.8583429850234198,116,116
0.25,logistic,2,test,1.8432646618253925,25.625504958914785,7.193086203689206,2.0679728832718687,120,232
0.25,logistic,3,train,0.3195848638885508,9.494808224162123,3.3658906672309628,0.458964980591968,141,375
0.25,logistic,3,val,0.6695380775992689,12.307587742860829,5.4400430985157335,0.827224372858021,116,116
0.25,logistic,3,test,1.4409374987151287,20.032256779796377,7.193086203689206,1.6839547719997288,120,232
0.25,rf,1,train,0.059383058614486346,1.8019255932406741,3.295533335962494,0.10188260481428535,141,375
0.25,rf,1,val,1.2376081362811193,22.749969326875178,5.4400430985157335,1.734021249429267,116,116
0.25,rf,1,test,2.9958368086122786,41.648837839254135,7.193086203689206,3.4370606397360155,120,232
0.25,rf,2,train,0.05217269607506847,1.5582621980888611,3.3481333333412016,0.08281793209611192,141,375
0.25,rf,2,val,1.1812672402215436,21.714299295603773,5.4400430985157335,1.670005129530054,116,116
0.25,rf,2,test,2.844690251816984,39.54756235728126,7.193086203689206,3.2307905410549767,120,232
0.25,rf,3,train,0.06357063675354285,1.8886720644981878,3.3658906672309628,0.10785863981621137,141,375
0.25,rf,3,val,1.185650801951013,21.79487883606119,5.4400430985157335,1.6356430011527359,116,116
0.25,rf,3,test,2.9146021781700155,40.51949463187537,7.193086203689206,3.311131477411085,120,232
0.25,lstm,1,train,0.244401339913321,7.41613921019376,3.295533335962494,0.33262936591343034,141,375
0.25,lstm,1,val,0.8981471089170924,16.509926348968516,5.4400430985157335,1.2012521098732196,116,116
0.25,lstm,1,test,2.0169916076367307,28.04069839455353,7.193086203689206,2.2801479021422995,120,232
0.25,lstm,2,train,0.2446377216553943,7.306689946283084,3.3481333333412016,0.31745880237983914,141,375
0.25,lstm,2,val,1.055074903867625,19.394605608096978,5.4400430985157335,1.504507872352104,116,116
0.25,lstm,2,test,2.3337779193164465,32.44473725505324,7.193086203689206,2.7676141456599614,120,232
0.25,lstm,3,train,0.24181517493189783,7.184284899272541,3.3658906672309628,0.33208209306039144,141,375
0.25,lstm,3,val,0.9608037986477902,17.66169460881545,5.4400430985157335,1.2952404848189025,116,116
0.25,lstm,3,test,1.5228302336864146,21.170749113299685,7.193086203689206,1.7433002217933906,120,232
0.25,logistic_pinn,1,train,0.280806080022126,8.520808360753957,3.295533335962494,0.4130563434261947,141,375
