plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row22,MLB,22,0.018346101,7.8301806,4
MLB:row23,MLB,23,0.018484795,7.8418803,4
MLB:row24,MLB,24,0.018566227,7.8446827,4
MLB:row25,MLB,25,0.018482478,7.8369904,4
MLB:row26,MLB,26,0.018435698,7.837845,4
MLB:row27,MLB,27,0.018266896,7.824911,4
MLB:row28,MLB,28,0.018339466,7.783681,3
MLB:row29,MLB,29,0.018498985,7.792612,3
MLB:row30,MLB,30,0.018341653,7.783768,3
MLB:row31,MLB,31,0.018427212,7.7888823,3
MLB:row32,MLB,32,0.018386181,7.786932,3
MLB:row33,MLB,33,0.018277986,7.7812257,3
MLB:row34,MLB,34,0.0183394,7.7844715,3
MLB:row35,MLB,35,0.018774303,7.767082,2
MLB:row36,MLB,36,0.018775783,7.7672553,2
MLB:row37,MLB,37,0.018909976,7.773588,2
MLB:row38,MLB,38,0.01889025,7.772413,2
MLB:row39,MLB,39,0.018890286,7.7725697,2
MLB:row40,MLB,40,0.019164009,7.767144,1
EMS57:row3,EMS57,3,0.07158103,8.851538,4
EMS57:row4,EMS57,4,0.07060503,8.846443,4
EMS57:row5,EMS57,5,0.07150812,8.815863,3
EMS57:row6,EMS57,6,0.07082779,8.848706,4
EMS57:row7,EMS57,7,0.070357814,8.8461485,4
EMS57:row8,EMS57,8,0.072062135,8.856257,4
EMS57:row9,EMS57,9,0.07261308,8.830012,3
EMS57:row10,EMS57,10,0.073177405,8.831015,3
EMS57:row11,EMS57,11,0.071055345,8.819299,3
EMS57:row12,EMS57,12,0.07110282,8.820831,3
EMS57:row13,EMS57,13,0.071638085,8.823061,3
EMS57:row14,EMS57,14,0.07051324,8.772682,2
EMS57:row15,EMS57,15,0.07238944,8.827876,3
EMS57:row16,EMS57,16,0.07400449,8.842507,3
EMS57:row17,EMS57,17,0.07160178,8.821956,3
EMS57:row18,EMS57,18,0.07129566,8.816812,2
phyAB:row3,phyAB,3,0.09707648,9.02398,4
phyAB:row4,phyAB,4,0.097236104,9.024235,4
phyAB:row5,phyAB,5,0.09812976,9.025877,4
phyAB:row6,phyAB,6,0.097754665,9.024508,4
phyAB:row7,phyAB,7,0.096979015,9.024157,4
phyAB:row8,phyAB,8,0.09780502,9.026131,4
phyAB:row9,phyAB,9,0.09914137,9.027317,4
phyAB:row10,phyAB,10,0.098295465,9.025786,4
phyAB:row11,phyAB,11,0.09766879,9.024005,4
phyAB:row12,phyAB,12,0.09825413,9.02574,4
phyAB:row13,phyAB,13,0.09786516,9.024767,4
phyAB:row14,phyAB,14,0.09717995,9.023058,4
phyAB:row15,phyAB,15,0.09696007,9.022088,4
phyAB:row16,phyAB,16,0.0969065,9.022708,4
phyAB:row17,phyAB,17,0.09864682,9.024934,4
phyAB:row18,phyAB,18,0.098500915,9.025679,4
phyAB:row19,phyAB,19,0.097613044,9.024157,4
phyAB:row20,phyAB,20,0.09768462,9.02511,4
phyAB:row21,phyAB,21,0.09744675,9.024157,4
phyAB:row22,phyAB,22,0.09811535,9.023895,4
phyAB:row23,phyAB,23,0.09825159,9.026397,4
phyAB:row24,phyAB,24,0.09745873,9.024858,4
phyAB:row25,phyAB,25,0.09702468,9.024861,4
phyAB:row26,phyAB,26,0.09751554,9.025045,4
phyAB:row27,phyAB,27,0.09822055,9.025687,4
phyAB:row28,phyAB,28,0.097143024,9.023473,4
phyAB:row29,phyAB,29,0.097780444,9.026086,4
phyAB:row30,phyAB,30,0.09778189,9.025914,4
phyAB:row31,phyAB,31,0.09732423,9.0251,4
phyAB:row32,phyAB,32,0.09708667,9.0261135,4
phyAB:row33,phyAB,33,0.09745205,9.025045,4
phyAB:row34,phyAB,34,0.09573858,8.994673,3
phyAB:row35,phyAB,35,0.096739285,8.997694,3
phyAB:row36,phyAB,36,0.09715625,8.997532,3
phyAB:row37,phyAB,37,0.098042585,8.978066,2
phyAB:row38,phyAB,38,0.096283115,8.9742565,2
phyAB:row39,phyAB,39,0.09623895,8.965824,1
