plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row17,MLB,17,0.019861057,10.466731,2
MLB:row18,MLB,18,0.022417305,10.175495,2
MLB:row19,MLB,19,0.019927816,10.477177,2
MLB:row20,MLB,20,0.017738067,10.5699625,4
MLB:row21,MLB,21,0.017813299,10.5759325,4
MLB:row22,MLB,22,0.022327673,10.170617,2
MLB:row23,MLB,23,0.022513587,10.367951,1
MLB:row24,MLB,24,0.020349482,10.2670555,2
MLB:row25,MLB,25,0.022268392,10.200465,2
MLB:row26,MLB,26,0.021818073,10.18667,2
MLB:row27,MLB,27,0.021940483,10.1905985,2
MLB:row28,MLB,28,0.02286108,10.388455,1
MLB:row29,MLB,29,0.02260233,10.156501,1
MLB:row30,MLB,30,0.019675698,10.217259,2
MLB:row31,MLB,31,0.022732968,10.38096,1
MLB:row32,MLB,32,0.022231007,10.145281,1
MLB:row33,MLB,33,0.02197909,10.1374445,1
MLB:row34,MLB,34,0.019818636,10.224444,2
MLB:row35,MLB,35,0.021997327,10.138019,1
MLB:row36,MLB,36,0.022607477,10.373546,1
MLB:row37,MLB,37,0.022811692,10.385574,1
MLB:row38,MLB,38,0.022862175,10.388519,1
MLB:row39,MLB,39,0.022195615,10.144192,1
MLB:row40,MLB,40,0.022218477,10.144895,1
phyAB:row3,phyAB,3,0.05968071,11.471891,1
phyAB:row4,phyAB,4,0.06020014,11.671136,2
phyAB:row5,phyAB,5,0.0609956,11.676482,2
phyAB:row6,phyAB,6,0.05930802,11.838594,2
phyAB:row7,phyAB,7,0.058564104,11.900735,3
phyAB:row8,phyAB,8,0.059606425,11.882626,2
phyAB:row9,phyAB,9,0.061394468,11.521858,1
phyAB:row10,phyAB,10,0.060019407,11.841785,2
phyAB:row11,phyAB,11,0.05877343,11.68638,1
phyAB:row12,phyAB,12,0.060942817,11.51627,1
phyAB:row13,phyAB,13,0.061125476,11.523015,2
phyAB:row14,phyAB,14,0.061356373,11.3609085,1
phyAB:row15,phyAB,15,0.05890891,11.6542425,2
phyAB:row16,phyAB,16,0.05997198,11.472985,1
phyAB:row17,phyAB,17,0.06153587,11.851376,2
phyAB:row18,phyAB,18,0.060700633,12.023872,3
phyAB:row19,phyAB,19,0.06138344,11.360966,1
phyAB:row20,phyAB,20,0.060908407,11.5224,2
phyAB:row21,phyAB,21,0.058654547,11.684961,1
phyAB:row22,phyAB,22,0.059235644,12.002621,3
phyAB:row23,phyAB,23,0.0593165,11.841628,2
phyAB:row24,phyAB,24,0.05839006,11.867014,3
phyAB:row25,phyAB,25,0.057812694,12.031821,4
phyAB:row26,phyAB,26,0.060288228,11.672632,2
phyAB:row27,phyAB,27,0.061630275,11.568376,2
phyAB:row28,phyAB,28,0.059791774,11.7382345,2
phyAB:row29,phyAB,29,0.058624867,11.684605,1
phyAB:row30,phyAB,30,0.06086374,11.681058,2
phyAB:row31,phyAB,31,0.061558463,11.564917,2
phyAB:row32,phyAB,32,0.061553504,11.361332,1
phyAB:row33,phyAB,33,0.060652327,11.671854,2
phyAB:row34,phyAB,34,0.061376434,11.360952,1
phyAB:row35,phyAB,35,0.061605897,11.361443,1
phyAB:row36,phyAB,36,0.06019235,11.473806,1
phyAB:row37,phyAB,37,0.059792824,11.69839,1
phyAB:row38,phyAB,38,0.059509326,11.471244,1
phyAB:row39,phyAB,39,0.060122013,11.473546,1
