plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row25,hy5,25,0.049447466,10.099483,4
hy5:row26,hy5,26,0.051448453,10.145479,4
hy5:row27,hy5,27,0.05361304,10.192714,4
hy5:row28,hy5,28,0.051847182,10.149882,4
hy5:row29,hy5,29,0.036904324,9.395737,2
hy5:row30,hy5,30,0.040273573,9.478359,2
hy5:row31,hy5,31,0.03651855,9.167001,1
hy5:row32,hy5,32,0.03683488,9.388714,2
hy5:row33,hy5,33,0.036379073,9.159611,1
hy5:row34,hy5,34,0.03619811,9.1499815,1
hy5:row35,hy5,35,0.036273256,9.153985,1
MLB:row3,MLB,3,0.021097874,9.245434,4
MLB:row4,MLB,4,0.020675108,9.226534,4
MLB:row5,MLB,5,0.02087831,9.231807,4
MLB:row6,MLB,6,0.021039577,9.240893,4
MLB:row7,MLB,7,0.021069607,9.242919,4
MLB:row8,MLB,8,0.020484712,9.212464,4
MLB:row9,MLB,9,0.020685669,9.22296,4
MLB:row10,MLB,10,0.020296363,9.20395,4
MLB:row11,MLB,11,0.020189397,9.19666,4
MLB:row12,MLB,12,0.021561408,9.264268,4
MLB:row13,MLB,13,0.020548541,9.215876,4
MLB:row14,MLB,14,0.020399952,9.208245,4
MLB:row15,MLB,15,0.020547949,9.215715,4
MLB:row16,MLB,16,0.020751568,9.227746,4
MLB:row17,MLB,17,0.020519406,9.21447,4
MLB:row18,MLB,18,0.02076539,9.227352,4
MLB:row19,MLB,19,0.02049869,9.2161045,4
MLB:row20,MLB,20,0.020279603,9.202224,4
MLB:row21,MLB,21,0.020468995,9.215082,4
MLB:row22,MLB,22,0.020665042,9.220667,4
MLB:row23,MLB,23,0.021559048,9.268886,4
MLB:row24,MLB,24,0.022016019,9.289088,4
MLB:row25,MLB,25,0.021347517,9.2550535,4
MLB:row26,MLB,26,0.021232503,9.252846,4
MLB:row27,MLB,27,0.02028145,9.201553,4
MLB:row28,MLB,28,0.020345788,8.957567,3
MLB:row29,MLB,29,0.021096842,8.993232,3
MLB:row30,MLB,30,0.020338828,8.956546,3
MLB:row31,MLB,31,0.020759923,8.977155,3
MLB:row32,MLB,32,0.020584527,8.969014,3
MLB:row33,MLB,33,0.020083819,8.944174,3
MLB:row34,MLB,34,0.020351522,8.956899,3
MLB:row35,MLB,35,0.0212013,8.827667,2
MLB:row36,MLB,36,0.021209195,8.827929,2
MLB:row37,MLB,37,0.021844195,8.857926,2
MLB:row38,MLB,38,0.021747231,8.853685,2
MLB:row39,MLB,39,0.021748956,8.853588,2
MLB:row40,MLB,40,0.022502042,8.654873,1
EMS57:row3,EMS57,3,0.06021133,10.228342,4
EMS57:row4,EMS57,4,0.057087414,10.1707,4
EMS57:row5,EMS57,5,0.054299355,9.938701,3
EMS57:row6,EMS57,6,0.057621732,10.181007,4
EMS57:row7,EMS57,7,0.056684688,10.160828,4
EMS57:row8,EMS57,8,0.06260453,10.272076,4
EMS57:row9,EMS57,9,0.06169892,9.992072,3
EMS57:row10,EMS57,10,0.063157976,10.017584,3
EMS57:row11,EMS57,11,0.05656461,9.8976345,3
EMS57:row12,EMS57,12,0.056984086,9.907864,3
EMS57:row13,EMS57,13,0.0585057,9.9367285,3
EMS57:row14,EMS57,14,0.049537983,9.570634,2
EMS57:row15,EMS57,15,0.060932446,9.9806385,3
EMS57:row16,EMS57,16,0.06715933,10.0873575,3
EMS57:row17,EMS57,17,0.05817885,9.928704,3
EMS57:row18,EMS57,18,0.05747919,9.68451,2
phyAB:row3,phyAB,3,0.07135344,10.442325,4
phyAB:row4,phyAB,4,0.072603695,10.458263,4
phyAB:row5,phyAB,5,0.07558247,10.505743,4
phyAB:row6,phyAB,6,0.07387217,10.478422,4
phyAB:row7,phyAB,7,0.0707157,10.4339695,4
phyAB:row8,phyAB,8,0.07428753,10.488856,4
phyAB:row9,phyAB,9,0.079309694,10.558274,4
phyAB:row10,phyAB,10,0.076180145,10.512488,4
phyAB:row11,phyAB,11,0.07362311,10.472544,4
phyAB:row12,phyAB,12,0.076234445,10.511015,4
phyAB:row13,phyAB,13,0.07455295,10.488799,4
phyAB:row14,phyAB,14,0.07184642,10.446481,4
phyAB:row15,phyAB,15,0.070712134,10.428793,4
phyAB:row16,phyAB,16,0.07003464,10.421883,4
phyAB:row17,phyAB,17,0.07726269,10.525936,4
phyAB:row18,phyAB,18,0.07719494,10.5266695,4
phyAB:row19,phyAB,19,0.0735666,10.47358,4
phyAB:row20,phyAB,20,0.07443445,10.485799,4
phyAB:row21,phyAB,21,0.07319573,10.466394,4
phyAB:row22,phyAB,22,0.074254476,10.484709,4
phyAB:row23,phyAB,23,0.07598953,10.512629,4
phyAB:row24,phyAB,24,0.07359836,10.473469,4
phyAB:row25,phyAB,25,0.07229509,10.453759,4
phyAB:row26,phyAB,26,0.07341137,10.472702,4
phyAB:row27,phyAB,27,0.07615693,10.511939,4
phyAB:row28,phyAB,28,0.07218307,10.453016,4
phyAB:row29,phyAB,29,0.07475575,10.492347,4
phyAB:row30,phyAB,30,0.07488748,10.494678,4
phyAB:row31,phyAB,31,0.07224325,10.45878,4
phyAB:row32,phyAB,32,0.07190994,10.452148,4
phyAB:row33,phyAB,33,0.07309138,10.467127,4
phyAB:row34,phyAB,34,0.058012675,10.03895,3
phyAB:row35,phyAB,35,0.060746446,10.091388,3
phyAB:row36,phyAB,36,0.0624564,10.117561,3
phyAB:row37,phyAB,37,0.06287648,9.846691,2
phyAB:row38,phyAB,38,0.05744499,9.748944,2
phyAB:row39,phyAB,39,0.056246087,9.480931,1
