plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
phyAB:row10,phyAB,10,0.07623649,10.521645,4
phyAB:row11,phyAB,11,0.07274169,10.5059395,4
phyAB:row12,phyAB,12,0.07643602,10.526706,4
phyAB:row13,phyAB,13,0.07377584,10.518404,4
phyAB:row14,phyAB,14,0.07004417,10.504033,4
phyAB:row15,phyAB,15,0.068574674,10.48865,4
phyAB:row16,phyAB,16,0.06759262,10.470576,4
phyAB:row17,phyAB,17,0.07809121,10.51466,4
phyAB:row18,phyAB,18,0.077609815,10.53341,4
phyAB:row19,phyAB,19,0.072393544,10.513859,4
phyAB:row20,phyAB,20,0.07346631,10.536811,4
phyAB:row21,phyAB,21,0.07190573,10.519849,4
phyAB:row22,phyAB,22,0.07391317,10.472328,4
phyAB:row23,phyAB,23,0.07572883,10.522749,4
phyAB:row24,phyAB,24,0.07224039,10.534948,4
phyAB:row25,phyAB,25,0.070254266,10.542141,4
phyAB:row26,phyAB,26,0.07200262,10.521373,4
phyAB:row27,phyAB,27,0.076066084,10.531323,4
phyAB:row28,phyAB,28,0.07015178,10.524727,4
phyAB:row29,phyAB,29,0.073859654,10.536792,4
phyAB:row30,phyAB,30,0.073915444,10.542961,4
phyAB:row31,phyAB,31,0.07023374,10.504384,4
phyAB:row32,phyAB,32,0.06974276,10.520046,4
phyAB:row33,phyAB,33,0.0716804,10.515935,4
phyAB:row34,phyAB,34,0.055193055,9.925118,3
phyAB:row35,phyAB,35,0.058922548,9.9158325,3
phyAB:row36,phyAB,36,0.061335895,9.934235,3
phyAB:row37,phyAB,37,0.06192243,10.194809,2
phyAB:row38,phyAB,38,0.05471112,10.187975,2
phyAB:row39,phyAB,39,0.05384451,9.618542,1
