plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row7,hy5,7,0.048237994,10.537346,2
hy5:row8,hy5,8,0.046744455,10.538733,1
hy5:row9,hy5,9,0.04686848,10.536892,1
hy5:row10,hy5,10,0.047038455,10.561902,2
hy5:row11,hy5,11,0.046827275,10.575274,2
hy5:row12,hy5,12,0.047299437,10.584866,2
hy5:row13,hy5,13,0.046122573,10.552274,1
hy5:row14,hy5,14,0.04625179,10.5947485,3
hy5:row15,hy5,15,0.047284078,10.601584,3
hy5:row16,hy5,16,0.04645782,10.55328,1
hy5:row17,hy5,17,0.046885964,10.6051235,3
hy5:row18,hy5,18,0.046605658,10.55086,1
hy5:row19,hy5,19,0.047840822,10.579355,4
hy5:row20,hy5,20,0.047704574,10.570471,2
hy5:row21,hy5,21,0.046567243,10.542549,1
hy5:row22,hy5,22,0.04728514,10.557578,2
hy5:row23,hy5,23,0.046840664,10.57477,2
hy5:row24,hy5,24,0.04821463,10.5542345,2
hy5:row25,hy5,25,0.04730927,10.594743,3
hy5:row26,hy5,26,0.047508016,10.541336,1
hy5:row27,hy5,27,0.04784957,10.584603,3
hy5:row28,hy5,28,0.047101226,10.585689,2
hy5:row29,hy5,29,0.046208598,10.557326,1
hy5:row30,hy5,30,0.047080785,10.542989,1
hy5:row31,hy5,31,0.04750508,10.540972,1
hy5:row32,hy5,32,0.046244115,10.556752,1
hy5:row33,hy5,33,0.047486696,10.538675,1
hy5:row34,hy5,34,0.047462735,10.535671,1
hy5:row35,hy5,35,0.04747269,10.536922,1
MLB:row3,MLB,3,0.023495033,9.942998,1
MLB:row4,MLB,4,0.023478197,9.943263,1
MLB:row5,MLB,5,0.024018591,9.982022,2
MLB:row6,MLB,6,0.023276728,10.067352,3
MLB:row7,MLB,7,0.022986587,10.018953,2
MLB:row8,MLB,8,0.023768112,9.927554,1
MLB:row9,MLB,9,0.022949388,10.02336,2
MLB:row10,MLB,10,0.023696365,9.999206,2
MLB:row11,MLB,11,0.022831248,10.026616,2
MLB:row12,MLB,12,0.023787793,9.927035,1
MLB:row13,MLB,13,0.02292539,10.081099,3
MLB:row14,MLB,14,0.022920188,10.081239,3
MLB:row15,MLB,15,0.022679387,10.035422,2
MLB:row16,MLB,16,0.023808226,9.926497,1
MLB:row17,MLB,17,0.02469867,9.900478,1
MLB:row18,MLB,18,0.023801286,9.993152,2
MLB:row19,MLB,19,0.023444094,9.9438,1
MLB:row20,MLB,20,0.024023559,9.982999,2
MLB:row21,MLB,21,0.02379304,9.996095,2
MLB:row22,MLB,22,0.022463545,10.143293,4
MLB:row23,MLB,23,0.023064837,10.073,3
MLB:row24,MLB,24,0.024695687,9.899436,1
MLB:row25,MLB,25,0.02380061,9.992322,2
MLB:row26,MLB,26,0.023036994,10.0766115,3
MLB:row27,MLB,27,0.023801051,9.926686,1
MLB:row28,MLB,28,0.022923332,10.023706,2
MLB:row29,MLB,29,0.023827257,9.925996,1
MLB:row30,MLB,30,0.022950605,10.020073,2
MLB:row31,MLB,31,0.02358807,9.941517,1
MLB:row32,MLB,32,0.022966115,10.019532,2
MLB:row33,MLB,33,0.02293462,10.020487,2
MLB:row34,MLB,34,0.022704639,10.035009,2
MLB:row35,MLB,35,0.023781165,9.92721,1
MLB:row36,MLB,36,0.023770967,9.927479,1
MLB:row37,MLB,37,0.023838224,9.925707,1
MLB:row38,MLB,38,0.023854775,9.92527,1
MLB:row39,MLB,39,0.023523264,9.94255,1
MLB:row40,MLB,40,0.023530502,9.942435,1
EMS57:row3,EMS57,3,0.056718305,10.426433,2
EMS57:row4,EMS57,4,0.055651136,10.392348,1
EMS57:row5,EMS57,5,0.05727904,10.414953,2
EMS57:row6,EMS57,6,0.056864318,10.424848,2
EMS57:row7,EMS57,7,0.055789955,10.465011,3
EMS57:row8,EMS57,8,0.05587804,10.437574,2
EMS57:row9,EMS57,9,0.05613808,10.430669,2
EMS57:row10,EMS57,10,0.056148022,10.393786,1
EMS57:row11,EMS57,11,0.05570087,10.402057,1
EMS57:row12,EMS57,12,0.055706967,10.432327,2
EMS57:row13,EMS57,13,0.055421337,10.4644785,3
EMS57:row14,EMS57,14,0.055169687,10.411759,1
EMS57:row15,EMS57,15,0.05621791,10.380319,1
EMS57:row16,EMS57,16,0.05660834,10.371436,1
EMS57:row17,EMS57,17,0.05593651,10.386306,1
EMS57:row18,EMS57,18,0.055273168,10.40988,1
phyAB:row3,phyAB,3,0.06648139,10.309446,1
phyAB:row4,phyAB,4,0.06591579,10.334047,1
phyAB:row5,phyAB,5,0.067662,10.365442,3
phyAB:row6,phyAB,6,0.067500986,10.374935,3
phyAB:row7,phyAB,7,0.06649126,10.310737,1
phyAB:row8,phyAB,8,0.06678025,10.3643055,2
phyAB:row9,phyAB,9,0.06628528,10.312504,1
phyAB:row10,phyAB,10,0.06710142,10.343257,2
phyAB:row11,phyAB,11,0.06775367,10.373585,4
phyAB:row12,phyAB,12,0.066728525,10.353232,2
phyAB:row13,phyAB,13,0.06700111,10.346999,2
phyAB:row14,phyAB,14,0.06590554,10.321354,1
phyAB:row15,phyAB,15,0.066599175,10.356198,2
phyAB:row16,phyAB,16,0.06679236,10.364386,2
phyAB:row17,phyAB,17,0.067259215,10.345178,2
phyAB:row18,phyAB,18,0.066467315,10.307602,1
phyAB:row19,phyAB,19,0.0669554,10.358137,2
phyAB:row20,phyAB,20,0.06720564,10.338677,2
phyAB:row21,phyAB,21,0.06635546,10.366709,2
phyAB:row22,phyAB,22,0.06699186,10.371895,3
phyAB:row23,phyAB,23,0.06721237,10.3633585,3
phyAB:row24,phyAB,24,0.06581174,10.32364,1
phyAB:row25,phyAB,25,0.066548705,10.357678,2
phyAB:row26,phyAB,26,0.06590071,10.33437,1
phyAB:row27,phyAB,27,0.06697653,10.347219,2
phyAB:row28,phyAB,28,0.066109434,10.368735,2
phyAB:row29,phyAB,29,0.066967845,10.36926,3
phyAB:row30,phyAB,30,0.067378,10.334719,2
phyAB:row31,phyAB,31,0.06596746,10.319843,1
phyAB:row32,phyAB,32,0.0663522,10.384783,3
phyAB:row33,phyAB,33,0.06716859,10.372274,3
phyAB:row34,phyAB,34,0.06543544,10.387837,2
phyAB:row35,phyAB,35,0.066489644,10.310525,1
phyAB:row36,phyAB,36,0.065896824,10.334454,1
phyAB:row37,phyAB,37,0.06601794,10.331853,1
phyAB:row38,phyAB,38,0.06568843,10.338918,1
phyAB:row39,phyAB,39,0.06587544,10.334912,1
