plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
hy5:row24,hy5,24,0.050396137,0.057302672,0.0434896,0.13704494,10.871072
hy5:row25,hy5,25,0.050396137,0.057302672,0.0434896,0.13704494,10.852857
hy5:row26,hy5,26,0.050396137,0.057302672,0.0434896,0.13704494,11.253999
hy5:row27,hy5,27,0.050396137,0.057302672,0.0434896,0.13704494,10.971382
hy5:row28,hy5,28,0.050396137,0.057302672,0.0434896,0.13704494,10.823093
hy5:row29,hy5,29,0.050396137,0.057302672,0.0434896,0.13704494,10.805099
hy5:row30,hy5,30,0.050396137,0.057302672,0.0434896,0.13704494,10.57182
hy5:row31,hy5,31,0.050396137,0.057302672,0.0434896,0.13704494,10.385368
hy5:row32,hy5,32,0.050396137,0.057302672,0.0434896,0.13704494,10.490441
hy5:row33,hy5,33,0.050396137,0.057302672,0.0434896,0.13704494,10.373576
hy5:row34,hy5,34,0.050396137,0.057302672,0.0434896,0.13704494,10.358136
hy5:row35,hy5,35,0.050396137,0.057302672,0.0434896,0.13704494,10.364567
MLB:row3,MLB,3,0.0375489,0.048204996,0.026892804,0.28379253,9.668399
MLB:row4,MLB,4,0.0375489,0.048204996,0.026892804,0.28379253,9.31985
MLB:row5,MLB,5,0.0375489,0.048204996,0.026892804,0.28379253,9.280297
MLB:row6,MLB,6,0.0375489,0.048204996,0.026892804,0.28379253,9.319714
MLB:row7,MLB,7,0.0375489,0.048204996,0.026892804,0.28379253,9.730076
MLB:row8,MLB,8,0.0375489,0.048204996,0.026892804,0.28379253,9.269093
MLB:row9,MLB,9,0.0375489,0.048204996,0.026892804,0.28379253,10.288807
MLB:row10,MLB,10,0.0375489,0.048204996,0.026892804,0.28379253,9.319
MLB:row11,MLB,11,0.0375489,0.048204996,0.026892804,0.28379253,9.640309
MLB:row12,MLB,12,0.0375489,0.048204996,0.026892804,0.28379253,9.750024
MLB:row13,MLB,13,0.0375489,0.048204996,0.026892804,0.28379253,9.271787
MLB:row14,MLB,14,0.0375489,0.048204996,0.026892804,0.28379253,9.971426
MLB:row15,MLB,15,0.0375489,0.048204996,0.026892804,0.28379253,9.972372
MLB:row16,MLB,16,0.0375489,0.048204996,0.026892804,0.28379253,9.985955
MLB:row17,MLB,17,0.0375489,0.048204996,0.026892804,0.28379253,9.31276
MLB:row18,MLB,18,0.0375489,0.048204996,0.026892804,0.28379253,10.027811
MLB:row19,MLB,19,0.0375489,0.048204996,0.026892804,0.28379253,9.968438
MLB:row20,MLB,20,0.0375489,0.048204996,0.026892804,0.28379253,9.607449
MLB:row21,MLB,21,0.0375489,0.048204996,0.026892804,0.28379253,9.317788
MLB:row22,MLB,22,0.0375489,0.048204996,0.026892804,0.28379253,10.028597
MLB:row23,MLB,23,0.0375489,0.048204996,0.026892804,0.28379253,10.035996
MLB:row24,MLB,24,0.0375489,0.048204996,0.026892804,0.28379253,9.350322
MLB:row25,MLB,25,0.0375489,0.048204996,0.026892804,0.28379253,9.341727
MLB:row26,MLB,26,0.0375489,0.048204996,0.026892804,0.28379253,9.330555
MLB:row27,MLB,27,0.0375489,0.048204996,0.026892804,0.28379253,9.2620945
MLB:row28,MLB,28,0.0375489,0.048204996,0.026892804,0.28379253,9.26605
MLB:row29,MLB,29,0.0375489,0.048204996,0.026892804,0.28379253,9.330067
MLB:row30,MLB,30,0.0375489,0.048204996,0.026892804,0.28379253,9.619741
MLB:row31,MLB,31,0.0375489,0.048204996,0.026892804,0.28379253,9.373063
MLB:row32,MLB,32,0.0375489,0.048204996,0.026892804,0.28379253,9.32496
MLB:row33,MLB,33,0.0375489,0.048204996,0.026892804,0.28379253,9.635155
MLB:row34,MLB,34,0.0375489,0.048204996,0.026892804,0.28379253,9.315425
MLB:row35,MLB,35,0.0375489,0.048204996,0.026892804,0.28379253,9.319035
MLB:row36,MLB,36,0.0375489,0.048204996,0.026892804,0.28379253,9.339836
MLB:row37,MLB,37,0.0375489,0.048204996,0.026892804,0.28379253,9.718296
MLB:row38,MLB,38,0.0375489,0.048204996,0.026892804,0.28379253,9.35042
MLB:row39,MLB,39,0.0375489,0.048204996,0.026892804,0.28379253,9.354727
MLB:row40,MLB,40,0.0375489,0.048204996,0.026892804,0.28379253,9.356783
phyAB:row3,phyAB,3,0.0580978,0.06709575,0.04909985,0.1548759,10.76104
phyAB:row4,phyAB,4,0.0580978,0.06709575,0.04909985,0.1548759,11.433704
phyAB:row5,phyAB,5,0.0580978,0.06709575,0.04909985,0.1548759,10.619043
phyAB:row6,phyAB,6,0.0580978,0.06709575,0.04909985,0.1548759,11.016718
phyAB:row7,phyAB,7,0.0580978,0.06709575,0.04909985,0.1548759,10.626965
phyAB:row8,phyAB,8,0.0580978,0.06709575,0.04909985,0.1548759,11.617888
phyAB:row9,phyAB,9,0.0580978,0.06709575,0.04909985,0.1548759,10.786521
phyAB:row10,phyAB,10,0.0580978,0.06709575,0.04909985,0.1548759,10.775782
phyAB:row11,phyAB,11,0.0580978,0.06709575,0.04909985,0.1548759,10.963044
phyAB:row12,phyAB,12,0.0580978,0.06709575,0.04909985,0.1548759,11.156306
phyAB:row13,phyAB,13,0.0580978,0.06709575,0.04909985,0.1548759,11.109061
phyAB:row14,phyAB,14,0.0580978,0.06709575,0.04909985,0.1548759,10.751148
phyAB:row15,phyAB,15,0.0580978,0.06709575,0.04909985,0.1548759,10.708145
phyAB:row16,phyAB,16,0.0580978,0.06709575,0.04909985,0.1548759,11.049144
phyAB:row17,phyAB,17,0.0580978,0.06709575,0.04909985,0.1548759,10.725343
phyAB:row18,phyAB,18,0.0580978,0.06709575,0.04909985,0.1548759,10.72575
phyAB:row19,phyAB,19,0.0580978,0.06709575,0.04909985,0.1548759,10.714081
phyAB:row20,phyAB,20,0.0580978,0.06709575,0.04909985,0.1548759,11.331616
phyAB:row21,phyAB,21,0.0580978,0.06709575,0.04909985,0.1548759,10.957741
phyAB:row22,phyAB,22,0.0580978,0.06709575,0.04909985,0.1548759,10.627222
phyAB:row23,phyAB,23,0.0580978,0.06709575,0.04909985,0.1548759,11.195057
phyAB:row24,phyAB,24,0.0580978,0.06709575,0.04909985,0.1548759,11.11728
phyAB:row25,phyAB,25,0.0580978,0.06709575,0.04909985,0.1548759,10.784363
phyAB:row26,phyAB,26,0.0580978,0.06709575,0.04909985,0.1548759,10.792909
phyAB:row27,phyAB,27,0.0580978,0.06709575,0.04909985,0.1548759,11.628841
phyAB:row28,phyAB,28,0.0580978,0.06709575,0.04909985,0.1548759,11.15399
phyAB:row29,phyAB,29,0.0580978,0.06709575,0.04909985,0.1548759,11.618108
phyAB:row30,phyAB,30,0.0580978,0.06709575,0.04909985,0.1548759,11.04659
phyAB:row31,phyAB,31,0.0580978,0.06709575,0.04909985,0.1548759,11.325097
phyAB:row32,phyAB,32,0.0580978,0.06709575,0.04909985,0.1548759,11.09025
phyAB:row33,phyAB,33,0.0580978,0.06709575,0.04909985,0.1548759,11.182835
phyAB:row34,phyAB,34,0.0580978,0.06709575,0.04909985,0.1548759,11.288686
phyAB:row35,phyAB,35,0.0580978,0.06709575,0.04909985,0.1548759,11.03933
phyAB:row36,phyAB,36,0.0580978,0.06709575,0.04909985,0.1548759,10.792628
phyAB:row37,phyAB,37,0.0580978,0.06709575,0.04909985,0.1548759,10.801316
phyAB:row38,phyAB,38,0.0580978,0.06709575,0.04909985,0.1548759,10.777582
phyAB:row39,phyAB,39,0.0580978,0.06709575,0.04909985,0.1548759,10.79109
