plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
MLB:row20,MLB,20,0.032949146,0.043562114,0.022336178,0.3221015,9.173848
MLB:row21,MLB,21,0.032949146,0.043562114,0.022336178,0.3221015,9.012877
MLB:row22,MLB,22,0.032949146,0.043562114,0.022336178,0.3221015,9.142625
MLB:row23,MLB,23,0.032949146,0.043562114,0.022336178,0.3221015,9.181989
MLB:row24,MLB,24,0.032949146,0.043562114,0.022336178,0.3221015,9.187096
MLB:row25,MLB,25,0.032949146,0.043562114,0.022336178,0.3221015,9.088039
MLB:row26,MLB,26,0.032949146,0.043562114,0.022336178,0.3221015,9.256643
MLB:row27,MLB,27,0.032949146,0.043562114,0.022336178,0.3221015,9.230755
MLB:row28,MLB,28,0.032949146,0.043562114,0.022336178,0.3221015,9.027077
MLB:row29,MLB,29,0.032949146,0.043562114,0.022336178,0.3221015,8.984811
MLB:row30,MLB,30,0.032949146,0.043562114,0.022336178,0.3221015,9.027081
MLB:row31,MLB,31,0.032949146,0.043562114,0.022336178,0.3221015,8.86626
MLB:row32,MLB,32,0.032949146,0.043562114,0.022336178,0.3221015,9.033973
MLB:row33,MLB,33,0.032949146,0.043562114,0.022336178,0.3221015,9.015857
MLB:row34,MLB,34,0.032949146,0.043562114,0.022336178,0.3221015,9.02581
MLB:row35,MLB,35,0.032949146,0.043562114,0.022336178,0.3221015,8.85776
MLB:row36,MLB,36,0.032949146,0.043562114,0.022336178,0.3221015,8.776385
MLB:row37,MLB,37,0.032949146,0.043562114,0.022336178,0.3221015,8.867139
MLB:row38,MLB,38,0.032949146,0.043562114,0.022336178,0.3221015,8.782477
MLB:row39,MLB,39,0.032949146,0.043562114,0.022336178,0.3221015,8.867139
MLB:row40,MLB,40,0.032949146,0.043562114,0.022336178,0.3221015,8.786143
phyAB:row3,phyAB,3,0.07061738,0.08279838,0.05843637,0.17249303,9.856231
phyAB:row4,phyAB,4,0.07061738,0.08279838,0.05843637,0.17249303,10.130092
phyAB:row5,phyAB,5,0.07061738,0.08279838,0.05843637,0.17249303,10.000199
phyAB:row6,phyAB,6,0.07061738,0.08279838,0.05843637,0.17249303,10.16676
phyAB:row7,phyAB,7,0.07061738,0.08279838,0.05843637,0.17249303,10.108683
phyAB:row8,phyAB,8,0.07061738,0.08279838,0.05843637,0.17249303,10.258507
phyAB:row9,phyAB,9,0.07061738,0.08279838,0.05843637,0.17249303,10.28514
phyAB:row10,phyAB,10,0.07061738,0.08279838,0.05843637,0.17249303,10.010522
phyAB:row11,phyAB,11,0.07061738,0.08279838,0.05843637,0.17249303,9.797597
phyAB:row12,phyAB,12,0.07061738,0.08279838,0.05843637,0.17249303,9.989089
phyAB:row13,phyAB,13,0.07061738,0.08279838,0.05843637,0.17249303,10.258606
phyAB:row14,phyAB,14,0.07061738,0.08279838,0.05843637,0.17249303,9.8584795
phyAB:row15,phyAB,15,0.07061738,0.08279838,0.05843637,0.17249303,10.239675
phyAB:row16,phyAB,16,0.07061738,0.08279838,0.05843637,0.17249303,10.107274
phyAB:row17,phyAB,17,0.07061738,0.08279838,0.05843637,0.17249303,10.126974
phyAB:row18,phyAB,18,0.07061738,0.08279838,0.05843637,0.17249303,10.035623
phyAB:row19,phyAB,19,0.07061738,0.08279838,0.05843637,0.17249303,10.136926
phyAB:row20,phyAB,20,0.07061738,0.08279838,0.05843637,0.17249303,10.154198
phyAB:row21,phyAB,21,0.07061738,0.08279838,0.05843637,0.17249303,10.248983
phyAB:row22,phyAB,22,0.07061738,0.08279838,0.05843637,0.17249303,9.96265
phyAB:row23,phyAB,23,0.07061738,0.08279838,0.05843637,0.17249303,10.141232
phyAB:row24,phyAB,24,0.07061738,0.08279838,0.05843637,0.17249303,10.134484
phyAB:row25,phyAB,25,0.07061738,0.08279838,0.05843637,0.17249303,10.107092
phyAB:row26,phyAB,26,0.07061738,0.08279838,0.05843637,0.17249303,10.138442
phyAB:row27,phyAB,27,0.07061738,0.08279838,0.05843637,0.17249303,10.144276
phyAB:row28,phyAB,28,0.07061738,0.08279838,0.05843637,0.17249303,9.833246
phyAB:row29,phyAB,29,0.07061738,0.08279838,0.05843637,0.17249303,10.132735
phyAB:row30,phyAB,30,0.07061738,0.08279838,0.05843637,0.17249303,10.114654
phyAB:row31,phyAB,31,0.07061738,0.08279838,0.05843637,0.17249303,10.145795
phyAB:row32,phyAB,32,0.07061738,0.08279838,0.05843637,0.17249303,10.112356
phyAB:row33,phyAB,33,0.07061738,0.08279838,0.05843637,0.17249303,10.114999
phyAB:row34,phyAB,34,0.07061738,0.08279838,0.05843637,0.17249303,9.970397
phyAB:row35,phyAB,35,0.07061738,0.08279838,0.05843637,0.17249303,10.151895
phyAB:row36,phyAB,36,0.07061738,0.08279838,0.05843637,0.17249303,10.016403
phyAB:row37,phyAB,37,0.07061738,0.08279838,0.05843637,0.17249303,10.024784
phyAB:row38,phyAB,38,0.07061738,0.08279838,0.05843637,0.17249303,9.979181
phyAB:row39,phyAB,39,0.07061738,0.08279838,0.05843637,0.17249303,9.8237915
