plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
MLB:row35,MLB,35,0.0313856,0.0430982,0.019673001,0.37318385,8.1495495
MLB:row36,MLB,36,0.0313856,0.0430982,0.019673001,0.37318385,8.081582
MLB:row37,MLB,37,0.0313856,0.0430982,0.019673001,0.37318385,8.182078
MLB:row38,MLB,38,0.0313856,0.0430982,0.019673001,0.37318385,8.090615
MLB:row39,MLB,39,0.0313856,0.0430982,0.019673001,0.37318385,8.17736
MLB:row40,MLB,40,0.0313856,0.0430982,0.019673001,0.37318385,8.096054
phyAB:row3,phyAB,3,0.06992379,0.08202366,0.057823915,0.17304374,10.217111
phyAB:row4,phyAB,4,0.06992379,0.08202366,0.057823915,0.17304374,10.410123
phyAB:row5,phyAB,5,0.06992379,0.08202366,0.057823915,0.17304374,10.444933
phyAB:row6,phyAB,6,0.06992379,0.08202366,0.057823915,0.17304374,10.048771
phyAB:row7,phyAB,7,0.06992379,0.08202366,0.057823915,0.17304374,9.837955
phyAB:row8,phyAB,8,0.06992379,0.08202366,0.057823915,0.17304374,10.42794
phyAB:row9,phyAB,9,0.06992379,0.08202366,0.057823915,0.17304374,10.325702
phyAB:row10,phyAB,10,0.06992379,0.08202366,0.057823915,0.17304374,10.454108
phyAB:row11,phyAB,11,0.06992379,0.08202366,0.057823915,0.17304374,10.420798
phyAB:row12,phyAB,12,0.06992379,0.08202366,0.057823915,0.17304374,10.453722
phyAB:row13,phyAB,13,0.06992379,0.08202366,0.057823915,0.17304374,10.434021
phyAB:row14,phyAB,14,0.06992379,0.08202366,0.057823915,0.17304374,10.210455
phyAB:row15,phyAB,15,0.06992379,0.08202366,0.057823915,0.17304374,10.0166
phyAB:row16,phyAB,16,0.06992379,0.08202366,0.057823915,0.17304374,10.213511
phyAB:row17,phyAB,17,0.06992379,0.08202366,0.057823915,0.17304374,10.283683
phyAB:row18,phyAB,18,0.06992379,0.08202366,0.057823915,0.17304374,10.258862
phyAB:row19,phyAB,19,0.06992379,0.08202366,0.057823915,0.17304374,10.023012
phyAB:row20,phyAB,20,0.06992379,0.08202366,0.057823915,0.17304374,10.430903
phyAB:row21,phyAB,21,0.06992379,0.08202366,0.057823915,0.17304374,10.008866
phyAB:row22,phyAB,22,0.06992379,0.08202366,0.057823915,0.17304374,9.838019
phyAB:row23,phyAB,23,0.06992379,0.08202366,0.057823915,0.17304374,10.450109
phyAB:row24,phyAB,24,0.06992379,0.08202366,0.057823915,0.17304374,10.209179
phyAB:row25,phyAB,25,0.06992379,0.08202366,0.057823915,0.17304374,10.184514
phyAB:row26,phyAB,26,0.06992379,0.08202366,0.057823915,0.17304374,10.261835
phyAB:row27,phyAB,27,0.06992379,0.08202366,0.057823915,0.17304374,10.452602
phyAB:row28,phyAB,28,0.06992379,0.08202366,0.057823915,0.17304374,10.404934
phyAB:row29,phyAB,29,0.06992379,0.08202366,0.057823915,0.17304374,10.434447
phyAB:row30,phyAB,30,0.06992379,0.08202366,0.057823915,0.17304374,10.277493
phyAB:row31,phyAB,31,0.06992379,0.08202366,0.057823915,0.17304374,10.198627
phyAB:row32,phyAB,32,0.06992379,0.08202366,0.057823915,0.17304374,10.397004
phyAB:row33,phyAB,33,0.06992379,0.08202366,0.057823915,0.17304374,10.268254
phyAB:row34,phyAB,34,0.06992379,0.08202366,0.057823915,0.17304374,10.158412
phyAB:row35,phyAB,35,0.06992379,0.08202366,0.057823915,0.17304374,10.02906
phyAB:row36,phyAB,36,0.06992379,0.08202366,0.057823915,0.17304374,10.042782
phyAB:row37,phyAB,37,0.06992379,0.08202366,0.057823915,0.17304374,10.23911
phyAB:row38,phyAB,38,0.06992379,0.08202366,0.057823915,0.17304374,10.025104
phyAB:row39,phyAB,39,0.06992379,0.08202366,0.057823915,0.17304374,10.039013
