plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
hy5:row5,hy5,5,0.055732083,0.066270314,0.04519385,0.18908733,8.724796
hy5:row6,hy5,6,0.055732083,0.066270314,0.04519385,0.18908733,8.825553
hy5:row7,hy5,7,0.055732083,0.066270314,0.04519385,0.18908733,8.630252
hy5:row8,hy5,8,0.055732083,0.066270314,0.04519385,0.18908733,8.782685
hy5:row9,hy5,9,0.055732083,0.066270314,0.04519385,0.18908733,8.825168
hy5:row10,hy5,10,0.055732083,0.066270314,0.04519385,0.18908733,8.643742
hy5:row11,hy5,11,0.055732083,0.066270314,0.04519385,0.18908733,8.825304
hy5:row12,hy5,12,0.055732083,0.066270314,0.04519385,0.18908733,8.865711
hy5:row13,hy5,13,0.055732083,0.066270314,0.04519385,0.18908733,8.651853
hy5:row14,hy5,14,0.055732083,0.066270314,0.04519385,0.18908733,8.825267
hy5:row15,hy5,15,0.055732083,0.066270314,0.04519385,0.18908733,8.740337
hy5:row16,hy5,16,0.055732083,0.066270314,0.04519385,0.18908733,8.583256
hy5:row17,hy5,17,0.055732083,0.066270314,0.04519385,0.18908733,8.941293
hy5:row18,hy5,18,0.055732083,0.066270314,0.04519385,0.18908733,8.868584
hy5:row19,hy5,19,0.055732083,0.066270314,0.04519385,0.18908733,8.742628
hy5:row20,hy5,20,0.055732083,0.066270314,0.04519385,0.18908733,8.959469
hy5:row21,hy5,21,0.055732083,0.066270314,0.04519385,0.18908733,8.857535
hy5:row22,hy5,22,0.055732083,0.066270314,0.04519385,0.18908733,8.970247
hy5:row23,hy5,23,0.055732083,0.066270314,0.04519385,0.18908733,8.923757
hy5:row24,hy5,24,0.055732083,0.066270314,0.04519385,0.18908733,8.92976
hy5:row25,hy5,25,0.055732083,0.066270314,0.04519385,0.18908733,8.686692
hy5:row26,hy5,26,0.055732083,0.066270314,0.04519385,0.18908733,8.870794
hy5:row27,hy5,27,0.055732083,0.066270314,0.04519385,0.18908733,8.909416
hy5:row28,hy5,28,0.055732083,0.066270314,0.04519385,0.18908733,8.631459
hy5:row29,hy5,29,0.055732083,0.066270314,0.04519385,0.18908733,8.6238
hy5:row30,hy5,30,0.055732083,0.066270314,0.04519385,0.18908733,8.888674
hy5:row31,hy5,31,0.055732083,0.066270314,0.04519385,0.18908733,8.82541
hy5:row32,hy5,32,0.055732083,0.066270314,0.04519385,0.18908733,8.825027
hy5:row33,hy5,33,0.055732083,0.066270314,0.04519385,0.18908733,8.825173
hy5:row34,hy5,34,0.055732083,0.066270314,0.04519385,0.18908733,8.8248625
hy5:row35,hy5,35,0.055732083,0.066270314,0.04519385,0.18908733,8.824992
MLB:row3,MLB,3,0.03024346,0.039082438,0.021404482,0.29226074,8.409754
MLB:row4,MLB,4,0.03024346,0.039082438,0.021404482,0.29226074,8.496979
MLB:row5,MLB,5,0.03024346,0.039082438,0.021404482,0.29226074,8.453458
MLB:row6,MLB,6,0.03024346,0.039082438,0.021404482,0.29226074,8.455754
MLB:row7,MLB,7,0.03024346,0.039082438,0.021404482,0.29226074,8.702052
MLB:row8,MLB,8,0.03024346,0.039082438,0.021404482,0.29226074,8.400522
MLB:row9,MLB,9,0.03024346,0.039082438,0.021404482,0.29226074,8.400187
MLB:row10,MLB,10,0.03024346,0.039082438,0.021404482,0.29226074,8.493053
MLB:row11,MLB,11,0.03024346,0.039082438,0.021404482,0.29226074,8.679085
MLB:row12,MLB,12,0.03024346,0.039082438,0.021404482,0.29226074,8.401017
MLB:row13,MLB,13,0.03024346,0.039082438,0.021404482,0.29226074,8.498523
MLB:row14,MLB,14,0.03024346,0.039082438,0.021404482,0.29226074,8.616836
MLB:row15,MLB,15,0.03024346,0.039082438,0.021404482,0.29226074,8.472627
MLB:row16,MLB,16,0.03024346,0.039082438,0.021404482,0.29226074,8.642576
MLB:row17,MLB,17,0.03024346,0.039082438,0.021404482,0.29226074,8.422132
MLB:row18,MLB,18,0.03024346,0.039082438,0.021404482,0.29226074,8.643332
MLB:row19,MLB,19,0.03024346,0.039082438,0.021404482,0.29226074,8.660078
MLB:row20,MLB,20,0.03024346,0.039082438,0.021404482,0.29226074,8.497179
MLB:row21,MLB,21,0.03024346,0.039082438,0.021404482,0.29226074,8.712628
MLB:row22,MLB,22,0.03024346,0.039082438,0.021404482,0.29226074,8.596008
MLB:row23,MLB,23,0.03024346,0.039082438,0.021404482,0.29226074,8.400581
MLB:row24,MLB,24,0.03024346,0.039082438,0.021404482,0.29226074,8.449449
MLB:row25,MLB,25,0.03024346,0.039082438,0.021404482,0.29226074,8.43501
MLB:row26,MLB,26,0.03024346,0.039082438,0.021404482,0.29226074,8.658343
MLB:row27,MLB,27,0.03024346,0.039082438,0.021404482,0.29226074,8.446365
MLB:row28,MLB,28,0.03024346,0.039082438,0.021404482,0.29226074,8.397576
MLB:row29,MLB,29,0.03024346,0.039082438,0.021404482,0.29226074,8.398973
MLB:row30,MLB,30,0.03024346,0.039082438,0.021404482,0.29226074,8.501874
MLB:row31,MLB,31,0.03024346,0.039082438,0.021404482,0.29226074,8.481571
MLB:row32,MLB,32,0.03024346,0.039082438,0.021404482,0.29226074,8.425291
MLB:row33,MLB,33,0.03024346,0.039082438,0.021404482,0.29226074,8.369836
MLB:row34,MLB,34,0.03024346,0.039082438,0.021404482,0.29226074,8.39915
MLB:row35,MLB,35,0.03024346,0.039082438,0.021404482,0.29226074,8.466043
MLB:row36,MLB,36,0.03024346,0.039082438,0.021404482,0.29226074,8.495456
MLB:row37,MLB,37,0.03024346,0.039082438,0.021404482,0.29226074,8.452729
MLB:row38,MLB,38,0.03024346,0.039082438,0.021404482,0.29226074,8.504825
MLB:row39,MLB,39,0.03024346,0.039082438,0.021404482,0.29226074,8.450902
MLB:row40,MLB,40,0.03024346,0.039082438,0.021404482,0.29226074,8.451581
phyAB:row3,phyAB,3,0.07604532,0.088584535,0.063506104,0.16489138,9.793247
phyAB:row4,phyAB,4,0.07604532,0.088584535,0.063506104,0.16489138,9.947153
phyAB:row5,phyAB,5,0.07604532,0.088584535,0.063506104,0.16489138,9.834908
phyAB:row6,phyAB,6,0.07604532,0.088584535,0.063506104,0.16489138,9.936362
phyAB:row7,phyAB,7,0.07604532,0.088584535,0.063506104,0.16489138,9.784582
phyAB:row8,phyAB,8,0.07604532,0.088584535,0.063506104,0.16489138,9.851737
phyAB:row9,phyAB,9,0.07604532,0.088584535,0.063506104,0.16489138,9.990633
phyAB:row10,phyAB,10,0.07604532,0.088584535,0.063506104,0.16489138,9.947254
phyAB:row11,phyAB,11,0.07604532,0.088584535,0.063506104,0.16489138,9.936497
phyAB:row12,phyAB,12,0.07604532,0.088584535,0.063506104,0.16489138,9.82127
phyAB:row13,phyAB,13,0.07604532,0.088584535,0.063506104,0.16489138,10.034962
phyAB:row14,phyAB,14,0.07604532,0.088584535,0.063506104,0.16489138,9.863945
phyAB:row15,phyAB,15,0.07604532,0.088584535,0.063506104,0.16489138,9.95606
phyAB:row16,phyAB,16,0.07604532,0.088584535,0.063506104,0.16489138,9.93609
phyAB:row17,phyAB,17,0.07604532,0.088584535,0.063506104,0.16489138,10.047113
phyAB:row18,phyAB,18,0.07604532,0.088584535,0.063506104,0.16489138,9.893294
phyAB:row19,phyAB,19,0.07604532,0.088584535,0.063506104,0.16489138,9.967931
phyAB:row20,phyAB,20,0.07604532,0.088584535,0.063506104,0.16489138,9.968746
phyAB:row21,phyAB,21,0.07604532,0.088584535,0.063506104,0.16489138,10.002245
phyAB:row22,phyAB,22,0.07604532,0.088584535,0.063506104,0.16489138,9.875696
phyAB:row23,phyAB,23,0.07604532,0.088584535,0.063506104,0.16489138,9.936219
phyAB:row24,phyAB,24,0.07604532,0.088584535,0.063506104,0.16489138,9.807953
phyAB:row25,phyAB,25,0.07604532,0.088584535,0.063506104,0.16489138,9.81756
phyAB:row26,phyAB,26,0.07604532,0.088584535,0.063506104,0.16489138,9.969995
phyAB:row27,phyAB,27,0.07604532,0.088584535,0.063506104,0.16489138,9.973253
phyAB:row28,phyAB,28,0.07604532,0.088584535,0.063506104,0.16489138,9.793927
phyAB:row29,phyAB,29,0.07604532,0.088584535,0.063506104,0.16489138,9.968539
phyAB:row30,phyAB,30,0.07604532,0.088584535,0.063506104,0.16489138,10.029403
phyAB:row31,phyAB,31,0.07604532,0.088584535,0.063506104,0.16489138,9.831212
phyAB:row32,phyAB,32,0.07604532,0.088584535,0.063506104,0.16489138,9.83497
phyAB:row33,phyAB,33,0.07604532,0.088584535,0.063506104,0.16489138,9.971765
phyAB:row34,phyAB,34,0.07604532,0.088584535,0.063506104,0.16489138,9.9365
phyAB:row35,phyAB,35,0.07604532,0.088584535,0.063506104,0.16489138,10.022613
phyAB:row36,phyAB,36,0.07604532,0.088584535,0.063506104,0.16489138,9.936444
phyAB:row37,phyAB,37,0.07604532,0.088584535,0.063506104,0.16489138,9.874494
phyAB:row38,phyAB,38,0.07604532,0.088584535,0.063506104,0.16489138,9.836625
phyAB:row39,phyAB,39,0.07604532,0.088584535,0.063506104,0.16489138,9.788842
