plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
hy5:row17,hy5,17,0.050654642,0.05586226,0.04544702,0.102806374,9.982686
hy5:row18,hy5,18,0.050654642,0.05586226,0.04544702,0.102806374,10.513227
hy5:row19,hy5,19,0.050654642,0.05586226,0.04544702,0.102806374,10.172174
hy5:row20,hy5,20,0.050654642,0.05586226,0.04544702,0.102806374,10.526757
hy5:row21,hy5,21,0.050654642,0.05586226,0.04544702,0.102806374,10.567833
hy5:row22,hy5,22,0.050654642,0.05586226,0.04544702,0.102806374,10.5316105
hy5:row23,hy5,23,0.050654642,0.05586226,0.04544702,0.102806374,10.189455
hy5:row24,hy5,24,0.050654642,0.05586226,0.04544702,0.102806374,10.51195
hy5:row25,hy5,25,0.050654642,0.05586226,0.04544702,0.102806374,10.526846
hy5:row26,hy5,26,0.050654642,0.05586226,0.04544702,0.102806374,10.868593
hy5:row27,hy5,27,0.050654642,0.05586226,0.04544702,0.102806374,10.890819
hy5:row28,hy5,28,0.050654642,0.05586226,0.04544702,0.102806374,10.586175
hy5:row29,hy5,29,0.050654642,0.05586226,0.04544702,0.102806374,10.145321
hy5:row30,hy5,30,0.050654642,0.05586226,0.04544702,0.102806374,10.55474
hy5:row31,hy5,31,0.050654642,0.05586226,0.04544702,0.102806374,9.984399
hy5:row32,hy5,32,0.050654642,0.05586226,0.04544702,0.102806374,10.474906
hy5:row33,hy5,33,0.050654642,0.05586226,0.04544702,0.102806374,9.971216
hy5:row34,hy5,34,0.050654642,0.05586226,0.04544702,0.102806374,9.9539585
hy5:row35,hy5,35,0.050654642,0.05586226,0.04544702,0.102806374,9.961147
MLB:row3,MLB,3,0.038476773,0.04779349,0.029160054,0.24213874,9.365746
MLB:row4,MLB,4,0.038476773,0.04779349,0.029160054,0.24213874,9.7196045
MLB:row5,MLB,5,0.038476773,0.04779349,0.029160054,0.24213874,9.980925
MLB:row6,MLB,6,0.038476773,0.04779349,0.029160054,0.24213874,9.378626
MLB:row7,MLB,7,0.038476773,0.04779349,0.029160054,0.24213874,9.379677
MLB:row8,MLB,8,0.038476773,0.04779349,0.029160054,0.24213874,10.107978
MLB:row9,MLB,9,0.038476773,0.04779349,0.029160054,0.24213874,9.970848
MLB:row10,MLB,10,0.038476773,0.04779349,0.029160054,0.24213874,9.3447075
MLB:row11,MLB,11,0.038476773,0.04779349,0.029160054,0.24213874,9.688103
MLB:row12,MLB,12,0.038476773,0.04779349,0.029160054,0.24213874,10.165557
MLB:row13,MLB,13,0.038476773,0.04779349,0.029160054,0.24213874,10.340034
MLB:row14,MLB,14,0.038476773,0.04779349,0.029160054,0.24213874,9.773547
MLB:row15,MLB,15,0.038476773,0.04779349,0.029160054,0.24213874,9.624791
MLB:row16,MLB,16,0.038476773,0.04779349,0.029160054,0.24213874,9.358732
MLB:row17,MLB,17,0.038476773,0.04779349,0.029160054,0.24213874,9.342595
MLB:row18,MLB,18,0.038476773,0.04779349,0.029160054,0.24213874,9.552535
MLB:row19,MLB,19,0.038476773,0.04779349,0.029160054,0.24213874,9.338532
MLB:row20,MLB,20,0.038476773,0.04779349,0.029160054,0.24213874,9.614995
MLB:row21,MLB,21,0.038476773,0.04779349,0.029160054,0.24213874,9.718575
MLB:row22,MLB,22,0.038476773,0.04779349,0.029160054,0.24213874,9.793736
MLB:row23,MLB,23,0.038476773,0.04779349,0.029160054,0.24213874,9.678377
MLB:row24,MLB,24,0.038476773,0.04779349,0.029160054,0.24213874,9.358101
MLB:row25,MLB,25,0.038476773,0.04779349,0.029160054,0.24213874,9.379571
MLB:row26,MLB,26,0.038476773,0.04779349,0.029160054,0.24213874,9.333831
MLB:row27,MLB,27,0.038476773,0.04779349,0.029160054,0.24213874,9.954216
MLB:row28,MLB,28,0.038476773,0.04779349,0.029160054,0.24213874,9.182872
MLB:row29,MLB,29,0.038476773,0.04779349,0.029160054,0.24213874,10.079213
MLB:row30,MLB,30,0.038476773,0.04779349,0.029160054,0.24213874,9.625654
MLB:row31,MLB,31,0.038476773,0.04779349,0.029160054,0.24213874,9.182837
MLB:row32,MLB,32,0.038476773,0.04779349,0.029160054,0.24213874,10.047269
MLB:row33,MLB,33,0.038476773,0.04779349,0.029160054,0.24213874,9.186874
MLB:row34,MLB,34,0.038476773,0.04779349,0.029160054,0.24213874,9.346016
MLB:row35,MLB,35,0.038476773,0.04779349,0.029160054,0.24213874,9.350649
MLB:row36,MLB,36,0.038476773,0.04779349,0.029160054,0.24213874,9.346818
MLB:row37,MLB,37,0.038476773,0.04779349,0.029160054,0.24213874,9.368789
MLB:row38,MLB,38,0.038476773,0.04779349,0.029160054,0.24213874,9.373229
MLB:row39,MLB,39,0.038476773,0.04779349,0.029160054,0.24213874,9.368167
MLB:row40,MLB,40,0.038476773,0.04779349,0.029160054,0.24213874,9.365053
phyAB:row3,phyAB,3,0.056657378,0.06435597,0.048958786,0.13587973,10.510202
phyAB:row4,phyAB,4,0.056657378,0.06435597,0.048958786,0.13587973,10.275808
phyAB:row5,phyAB,5,0.056657378,0.06435597,0.048958786,0.13587973,10.883883
phyAB:row6,phyAB,6,0.056657378,0.06435597,0.048958786,0.13587973,10.811583
phyAB:row7,phyAB,7,0.056657378,0.06435597,0.048958786,0.13587973,10.802275
phyAB:row8,phyAB,8,0.056657378,0.06435597,0.048958786,0.13587973,10.477565
phyAB:row9,phyAB,9,0.056657378,0.06435597,0.048958786,0.13587973,10.762939
phyAB:row10,phyAB,10,0.056657378,0.06435597,0.048958786,0.13587973,11.113672
phyAB:row11,phyAB,11,0.056657378,0.06435597,0.048958786,0.13587973,10.560588
phyAB:row12,phyAB,12,0.056657378,0.06435597,0.048958786,0.13587973,10.913816
phyAB:row13,phyAB,13,0.056657378,0.06435597,0.048958786,0.13587973,10.958433
phyAB:row14,phyAB,14,0.056657378,0.06435597,0.048958786,0.13587973,11.031785
phyAB:row15,phyAB,15,0.056657378,0.06435597,0.048958786,0.13587973,11.024031
phyAB:row16,phyAB,16,0.056657378,0.06435597,0.048958786,0.13587973,10.832279
phyAB:row17,phyAB,17,0.056657378,0.06435597,0.048958786,0.13587973,11.252013
phyAB:row18,phyAB,18,0.056657378,0.06435597,0.048958786,0.13587973,10.899
phyAB:row19,phyAB,19,0.056657378,0.06435597,0.048958786,0.13587973,10.280817
phyAB:row20,phyAB,20,0.056657378,0.06435597,0.048958786,0.13587973,10.943891
phyAB:row21,phyAB,21,0.056657378,0.06435597,0.048958786,0.13587973,11.372036
phyAB:row22,phyAB,22,0.056657378,0.06435597,0.048958786,0.13587973,10.639918
phyAB:row23,phyAB,23,0.056657378,0.06435597,0.048958786,0.13587973,11.398025
phyAB:row24,phyAB,24,0.056657378,0.06435597,0.048958786,0.13587973,11.138263
phyAB:row25,phyAB,25,0.056657378,0.06435597,0.048958786,0.13587973,10.513551
phyAB:row26,phyAB,26,0.056657378,0.06435597,0.048958786,0.13587973,11.049519
phyAB:row27,phyAB,27,0.056657378,0.06435597,0.048958786,0.13587973,10.840274
phyAB:row28,phyAB,28,0.056657378,0.06435597,0.048958786,0.13587973,10.927344
phyAB:row29,phyAB,29,0.056657378,0.06435597,0.048958786,0.13587973,10.5340395
phyAB:row30,phyAB,30,0.056657378,0.06435597,0.048958786,0.13587973,11.093986
phyAB:row31,phyAB,31,0.056657378,0.06435597,0.048958786,0.13587973,10.675733
phyAB:row32,phyAB,32,0.056657378,0.06435597,0.048958786,0.13587973,10.515478
phyAB:row33,phyAB,33,0.056657378,0.06435597,0.048958786,0.13587973,10.454138
phyAB:row34,phyAB,34,0.056657378,0.06435597,0.048958786,0.13587973,10.885131
phyAB:row35,phyAB,35,0.056657378,0.06435597,0.048958786,0.13587973,10.29455
phyAB:row36,phyAB,36,0.056657378,0.06435597,0.048958786,0.13587973,10.485184
phyAB:row37,phyAB,37,0.056657378,0.06435597,0.048958786,0.13587973,10.5325575
phyAB:row38,phyAB,38,0.056657378,0.06435597,0.048958786,0.13587973,10.420318
phyAB:row39,phyAB,39,0.056657378,0.06435597,0.048958786,0.13587973,10.521094
