plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row11,MLB,11,0.020692252,12.698631,2
MLB:row12,MLB,12,0.024861353,12.239159,2
MLB:row13,MLB,13,0.02390505,12.442469,3
MLB:row14,MLB,14,0.025295455,12.160238,2
MLB:row15,MLB,15,0.021660231,12.535608,2
MLB:row16,MLB,16,0.022547444,12.33779,1
MLB:row17,MLB,17,0.02754267,11.730014,1
MLB:row18,MLB,18,0.027549718,11.730228,1
MLB:row19,MLB,19,0.022770256,12.255302,1
MLB:row20,MLB,20,0.024871152,12.239428,2
MLB:row21,MLB,21,0.027605638,11.731931,1
MLB:row22,MLB,22,0.019865124,12.941799,3
MLB:row23,MLB,23,0.022759987,12.608718,3
MLB:row24,MLB,24,0.02292394,12.259316,1
MLB:row25,MLB,25,0.024151709,12.447848,3
MLB:row26,MLB,26,0.02487403,12.239558,2
MLB:row27,MLB,27,0.023371413,12.144792,1
MLB:row28,MLB,28,0.022649322,12.3420725,1
MLB:row29,MLB,29,0.021334939,12.608181,2
MLB:row30,MLB,30,0.023350205,12.144294,1
MLB:row31,MLB,31,0.02108616,12.7109375,2
MLB:row32,MLB,32,0.021338763,12.607443,2
MLB:row33,MLB,33,0.021268893,12.604651,2
MLB:row34,MLB,34,0.023008315,12.261507,1
MLB:row35,MLB,35,0.020743454,12.701096,2
MLB:row36,MLB,36,0.022465546,12.334323,1
MLB:row37,MLB,37,0.02261356,12.340572,1
MLB:row38,MLB,38,0.022650117,12.342107,1
MLB:row39,MLB,39,0.022961471,12.260291,1
MLB:row40,MLB,40,0.022979023,12.260747,1
phyAB:row3,phyAB,3,0.053494234,12.542269,3
phyAB:row4,phyAB,4,0.050175745,12.541977,2
phyAB:row5,phyAB,5,0.04908053,12.22671,1
phyAB:row6,phyAB,6,0.048860695,12.222387,1
phyAB:row7,phyAB,7,0.05446023,12.821136,4
phyAB:row8,phyAB,8,0.056040592,12.438747,3
phyAB:row9,phyAB,9,0.04909699,12.227034,1
phyAB:row10,phyAB,10,0.052760314,12.009833,1
phyAB:row11,phyAB,11,0.054918263,12.428163,3
phyAB:row12,phyAB,12,0.056678116,11.513772,1
phyAB:row13,phyAB,13,0.055740546,12.437576,3
phyAB:row14,phyAB,14,0.04879981,12.221187,1
phyAB:row15,phyAB,15,0.048827782,12.221738,1
phyAB:row16,phyAB,16,0.05682049,11.515975,1
phyAB:row17,phyAB,17,0.0505488,12.5514965,2
phyAB:row18,phyAB,18,0.04992122,12.668661,2
phyAB:row19,phyAB,19,0.054198887,12.111975,2
phyAB:row20,phyAB,20,0.053011,12.467569,2
phyAB:row21,phyAB,21,0.052534256,12.007697,1
phyAB:row22,phyAB,22,0.056831073,11.516138,1
phyAB:row23,phyAB,23,0.053011,12.012186,1
phyAB:row24,phyAB,24,0.058081843,12.349781,3
phyAB:row25,phyAB,25,0.04999713,12.928028,3
phyAB:row26,phyAB,26,0.048743866,12.220081,1
phyAB:row27,phyAB,27,0.05159473,12.138354,1
phyAB:row28,phyAB,28,0.049078874,12.226677,1
phyAB:row29,phyAB,29,0.055657845,12.828041,4
phyAB:row30,phyAB,30,0.053743847,12.545254,3
phyAB:row31,phyAB,31,0.050502785,12.547701,2
phyAB:row32,phyAB,32,0.058073554,12.350033,3
phyAB:row33,phyAB,33,0.056746077,12.019993,2
phyAB:row34,phyAB,34,0.053535167,12.099882,2
phyAB:row35,phyAB,35,0.05406475,12.109063,2
phyAB:row36,phyAB,36,0.056381505,12.016353,2
phyAB:row37,phyAB,37,0.05121846,12.13423,1
phyAB:row38,phyAB,38,0.050627764,12.127674,1
phyAB:row39,phyAB,39,0.050962992,12.131406,1
