plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
EMS57:row12,EMS57,12,0.049330145,11.5008745,3
EMS57:row13,EMS57,13,0.04996938,11.521429,3
EMS57:row14,EMS57,14,0.04564916,11.288941,2
EMS57:row15,EMS57,15,0.05156409,11.561106,3
EMS57:row16,EMS57,16,0.05683213,11.651114,3
EMS57:row17,EMS57,17,0.04972807,11.535341,3
EMS57:row18,EMS57,18,0.05501954,11.062009,2
phyAB:row3,phyAB,3,0.056989014,11.95012,4
phyAB:row4,phyAB,4,0.058232345,11.962855,4
phyAB:row5,phyAB,5,0.059900515,11.997462,4
phyAB:row6,phyAB,6,0.05872346,11.992133,4
phyAB:row7,phyAB,7,0.056487873,11.945868,4
phyAB:row8,phyAB,8,0.059032373,11.97626,4
phyAB:row9,phyAB,9,0.06246406,12.0562725,4
phyAB:row10,phyAB,10,0.06041508,12.016261,4
phyAB:row11,phyAB,11,0.058695212,11.997003,4
phyAB:row12,phyAB,12,0.060738802,12.024639,4
phyAB:row13,phyAB,13,0.05918376,11.9898,4
phyAB:row14,phyAB,14,0.057360426,11.964257,4
phyAB:row15,phyAB,15,0.056412846,11.9568,4
phyAB:row16,phyAB,16,0.05574248,11.94899,4
phyAB:row17,phyAB,17,0.06089863,12.039638,4
phyAB:row18,phyAB,18,0.06100734,12.019006,4
phyAB:row19,phyAB,19,0.058515646,11.979716,4
phyAB:row20,phyAB,20,0.059499115,11.982022,4
phyAB:row21,phyAB,21,0.05857086,11.979327,4
phyAB:row22,phyAB,22,0.05845927,12.017822,4
phyAB:row23,phyAB,23,0.060174387,12.002121,4
phyAB:row24,phyAB,24,0.058965784,11.970902,4
phyAB:row25,phyAB,25,0.058363862,11.949365,4
phyAB:row26,phyAB,26,0.058609724,11.970924,4
phyAB:row27,phyAB,27,0.060439542,12.007468,4
phyAB:row28,phyAB,28,0.057594888,11.945263,4
phyAB:row29,phyAB,29,0.059783928,11.984471,4
phyAB:row30,phyAB,30,0.059767522,11.976574,4
phyAB:row31,phyAB,31,0.057481397,11.951069,4
phyAB:row32,phyAB,32,0.0579613,11.951481,4
phyAB:row33,phyAB,33,0.058523796,11.97651,4
phyAB:row34,phyAB,34,0.050225,11.699841,3
phyAB:row35,phyAB,35,0.051818307,11.74774,3
phyAB:row36,phyAB,36,0.053032078,11.773171,3
phyAB:row37,phyAB,37,0.05186037,11.470047,2
phyAB:row38,phyAB,38,0.04883327,11.390179,2
phyAB:row39,phyAB,39,0.052839942,10.947922,1
