plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row13,MLB,13,0.018050896,8.977537,4
MLB:row14,MLB,14,0.017879449,8.972195,4
MLB:row15,MLB,15,0.018052356,8.976539,4
MLB:row16,MLB,16,0.018302709,8.987157,4
MLB:row17,MLB,17,0.018024378,8.977883,4
MLB:row18,MLB,18,0.018310934,8.986687,4
MLB:row19,MLB,19,0.017990056,8.978672,4
MLB:row20,MLB,20,0.017743712,8.964649,4
MLB:row21,MLB,21,0.017979689,8.978186,4
MLB:row22,MLB,22,0.01820928,8.978776,4
MLB:row23,MLB,23,0.019258644,9.0349245,4
MLB:row24,MLB,24,0.0198066,9.047172,4
MLB:row25,MLB,25,0.019006558,9.0056,4
MLB:row26,MLB,26,0.018851789,9.018639,4
MLB:row27,MLB,27,0.017730031,8.965441,4
MLB:row28,MLB,28,0.018719021,8.719727,3
MLB:row29,MLB,29,0.01970842,8.741337,3
MLB:row30,MLB,30,0.018725509,8.716611,3
MLB:row31,MLB,31,0.019270608,8.731172,3
MLB:row32,MLB,32,0.019039078,8.72766,3
MLB:row33,MLB,33,0.018406017,8.711498,3
MLB:row34,MLB,34,0.018757869,8.717484,3
MLB:row35,MLB,35,0.020547112,8.563963,2
MLB:row36,MLB,36,0.020562084,8.56394,2
MLB:row37,MLB,37,0.021426113,8.584645,2
MLB:row38,MLB,38,0.021282287,8.582162,2
MLB:row39,MLB,39,0.021291466,8.581796,2
MLB:row40,MLB,40,0.022863826,8.47929,1
EMS57:row3,EMS57,3,0.06133847,9.794806,4
EMS57:row4,EMS57,4,0.056816366,9.744416,4
EMS57:row5,EMS57,5,0.054959428,9.456284,3
EMS57:row6,EMS57,6,0.057730783,9.750977,4
EMS57:row7,EMS57,7,0.056343447,9.736665,4
EMS57:row8,EMS57,8,0.06475179,9.848082,4
EMS57:row9,EMS57,9,0.06641003,9.559544,3
EMS57:row10,EMS57,10,0.068530165,9.574766,3
EMS57:row11,EMS57,11,0.058583148,9.476576,3
EMS57:row12,EMS57,12,0.05912144,9.495265,3
EMS57:row13,EMS57,13,0.06133019,9.518147,3
EMS57:row14,EMS57,14,0.049941674,9.107991,2
EMS57:row15,EMS57,15,0.06503849,9.554852,3
EMS57:row16,EMS57,16,0.07491387,9.654029,3
EMS57:row17,EMS57,17,0.06092725,9.503174,3
EMS57:row18,EMS57,18,0.061596517,9.397743,2
phyAB:row3,phyAB,3,0.07502506,9.979296,4
phyAB:row4,phyAB,4,0.07686364,9.9938,4
phyAB:row5,phyAB,5,0.0813655,10.03241,4
phyAB:row6,phyAB,6,0.07887651,10.003594,4
phyAB:row7,phyAB,7,0.07413532,9.971855,4
phyAB:row8,phyAB,8,0.07941648,10.022824,4
phyAB:row9,phyAB,9,0.08716683,10.067529,4
phyAB:row10,phyAB,10,0.082360655,10.032978,4
phyAB:row11,phyAB,11,0.07854705,9.995465,4
phyAB:row12,phyAB,12,0.0825199,10.029493,4
phyAB:row13,phyAB,13,0.07980237,10.015653,4
phyAB:row14,phyAB,14,0.075752795,9.977434,4
phyAB:row15,phyAB,15,0.07407199,9.958852,4
phyAB:row16,phyAB,16,0.07312887,9.954204,4
phyAB:row17,phyAB,17,0.08400428,10.036091,4
phyAB:row18,phyAB,18,0.0837655,10.045965,4
phyAB:row19,phyAB,19,0.07831678,10.0023155,4
phyAB:row20,phyAB,20,0.07960079,10.017393,4
phyAB:row21,phyAB,21,0.07781379,9.996176,4
phyAB:row22,phyAB,22,0.07958733,9.997953,4
phyAB:row23,phyAB,23,0.08200621,10.038714,4
phyAB:row24,phyAB,24,0.07833912,10.008179,4
phyAB:row25,phyAB,25,0.07637517,9.996211,4
phyAB:row26,phyAB,26,0.07809441,10.006746,4
phyAB:row27,phyAB,27,0.08223595,10.035499,4
phyAB:row28,phyAB,28,0.076069325,9.991702,4
phyAB:row29,phyAB,29,0.080137365,10.025187,4
phyAB:row30,phyAB,30,0.080226794,10.029669,4
phyAB:row31,phyAB,31,0.0763228,9.997741,4
phyAB:row32,phyAB,32,0.07596239,9.995212,4
phyAB:row33,phyAB,33,0.077713124,9.999482,4
phyAB:row34,phyAB,34,0.0575254,9.541175,3
phyAB:row35,phyAB,35,0.061641302,9.5861435,3
phyAB:row36,phyAB,36,0.06409696,9.606517,3
phyAB:row37,phyAB,37,0.06734234,9.332722,2
phyAB:row38,phyAB,38,0.059227005,9.250634,2
phyAB:row39,phyAB,39,0.05917385,9.099645,1
