plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
EMS57:row5,EMS57,5,0.062495165,8.517065,1
EMS57:row6,EMS57,6,0.061743286,8.514344,2
EMS57:row7,EMS57,7,0.061774388,8.532794,3
EMS57:row8,EMS57,8,0.063385926,8.539439,1
EMS57:row9,EMS57,9,0.061362304,8.499158,1
EMS57:row10,EMS57,10,0.0625995,8.548006,2
EMS57:row11,EMS57,11,0.06097169,8.507643,2
EMS57:row12,EMS57,12,0.061316513,8.504276,2
EMS57:row13,EMS57,13,0.061500665,8.502862,1
EMS57:row14,EMS57,14,0.061704412,8.508293,1
EMS57:row15,EMS57,15,0.06181764,8.511299,1
EMS57:row16,EMS57,16,0.062131755,8.535973,2
EMS57:row17,EMS57,17,0.06179779,8.499631,1
EMS57:row18,EMS57,18,0.062877625,8.526112,1
phyAB:row3,phyAB,3,0.0897621,9.39652,1
phyAB:row4,phyAB,4,0.08877342,9.382027,1
phyAB:row5,phyAB,5,0.088333234,9.3862705,2
phyAB:row6,phyAB,6,0.08980162,9.38493,2
phyAB:row7,phyAB,7,0.08924456,9.379189,2
phyAB:row8,phyAB,8,0.088101864,9.375015,1
phyAB:row9,phyAB,9,0.09020852,9.385228,3
phyAB:row10,phyAB,10,0.088793814,9.382282,1
phyAB:row11,phyAB,11,0.08976145,9.3980055,1
phyAB:row12,phyAB,12,0.089069985,9.371656,3
phyAB:row13,phyAB,13,0.0894162,9.37528,3
phyAB:row14,phyAB,14,0.08797886,9.386288,1
phyAB:row15,phyAB,15,0.089600086,9.3864975,2
phyAB:row16,phyAB,16,0.08811635,9.37522,1
phyAB:row17,phyAB,17,0.089420274,9.380115,2
phyAB:row18,phyAB,18,0.088431664,9.393427,1
phyAB:row19,phyAB,19,0.0886196,9.380083,1
phyAB:row20,phyAB,20,0.08843503,9.379689,1
phyAB:row21,phyAB,21,0.08976108,9.398723,1
phyAB:row22,phyAB,22,0.08876613,9.373368,2
phyAB:row23,phyAB,23,0.088959806,9.384358,1
phyAB:row24,phyAB,24,0.08833865,9.382414,2
phyAB:row25,phyAB,25,0.08903211,9.371627,3
phyAB:row26,phyAB,26,0.08929423,9.39793,2
phyAB:row27,phyAB,27,0.088739805,9.383917,1
phyAB:row28,phyAB,28,0.08876488,9.381919,1
phyAB:row29,phyAB,29,0.08879487,9.372188,3
phyAB:row30,phyAB,30,0.088787235,9.371832,2
phyAB:row31,phyAB,31,0.08740361,9.352125,3
phyAB:row32,phyAB,32,0.088078976,9.374693,1
phyAB:row33,phyAB,33,0.08850971,9.380729,1
phyAB:row34,phyAB,34,0.0889483,9.393819,2
phyAB:row35,phyAB,35,0.08745502,9.374818,2
phyAB:row36,phyAB,36,0.089761615,9.397661,1
phyAB:row37,phyAB,37,0.08841139,9.379359,1
phyAB:row38,phyAB,38,0.087894395,9.372078,1
phyAB:row39,phyAB,39,0.08818803,9.37623,1
