plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
MLB:row29,MLB,29,0.035682805,0.045889065,0.025476541,0.2860275,9.264909
MLB:row30,MLB,30,0.035682805,0.045889065,0.025476541,0.2860275,9.300379
MLB:row31,MLB,31,0.035682805,0.045889065,0.025476541,0.2860275,9.326536
MLB:row32,MLB,32,0.035682805,0.045889065,0.025476541,0.2860275,9.098297
MLB:row33,MLB,33,0.035682805,0.045889065,0.025476541,0.2860275,9.295986
MLB:row34,MLB,34,0.035682805,0.045889065,0.025476541,0.2860275,9.102841
MLB:row35,MLB,35,0.035682805,0.045889065,0.025476541,0.2860275,9.253024
MLB:row36,MLB,36,0.035682805,0.045889065,0.025476541,0.2860275,9.081618
MLB:row37,MLB,37,0.035682805,0.045889065,0.025476541,0.2860275,9.267728
MLB:row38,MLB,38,0.035682805,0.045889065,0.025476541,0.2860275,9.091384
MLB:row39,MLB,39,0.035682805,0.045889065,0.025476541,0.2860275,9.267728
MLB:row40,MLB,40,0.035682805,0.045889065,0.025476541,0.2860275,9.097259
phyAB:row3,phyAB,3,0.061349973,0.06897292,0.053727027,0.12425347,10.31051
phyAB:row4,phyAB,4,0.061349973,0.06897292,0.053727027,0.12425347,10.580188
phyAB:row5,phyAB,5,0.061349973,0.06897292,0.053727027,0.12425347,10.249995
phyAB:row6,phyAB,6,0.061349973,0.06897292,0.053727027,0.12425347,10.316302
phyAB:row7,phyAB,7,0.061349973,0.06897292,0.053727027,0.12425347,10.503735
phyAB:row8,phyAB,8,0.061349973,0.06897292,0.053727027,0.12425347,10.59889
phyAB:row9,phyAB,9,0.061349973,0.06897292,0.053727027,0.12425347,10.293592
phyAB:row10,phyAB,10,0.061349973,0.06897292,0.053727027,0.12425347,10.211114
phyAB:row11,phyAB,11,0.061349973,0.06897292,0.053727027,0.12425347,10.236273
phyAB:row12,phyAB,12,0.061349973,0.06897292,0.053727027,0.12425347,10.306063
phyAB:row13,phyAB,13,0.061349973,0.06897292,0.053727027,0.12425347,10.7915
phyAB:row14,phyAB,14,0.061349973,0.06897292,0.053727027,0.12425347,10.3139105
phyAB:row15,phyAB,15,0.061349973,0.06897292,0.053727027,0.12425347,10.493209
phyAB:row16,phyAB,16,0.061349973,0.06897292,0.053727027,0.12425347,10.220819
phyAB:row17,phyAB,17,0.061349973,0.06897292,0.053727027,0.12425347,10.242439
phyAB:row18,phyAB,18,0.061349973,0.06897292,0.053727027,0.12425347,10.616414
phyAB:row19,phyAB,19,0.061349973,0.06897292,0.053727027,0.12425347,10.24584
phyAB:row20,phyAB,20,0.061349973,0.06897292,0.053727027,0.12425347,10.492471
phyAB:row21,phyAB,21,0.061349973,0.06897292,0.053727027,0.12425347,10.968711
phyAB:row22,phyAB,22,0.061349973,0.06897292,0.053727027,0.12425347,10.482543
phyAB:row23,phyAB,23,0.061349973,0.06897292,0.053727027,0.12425347,10.603369
phyAB:row24,phyAB,24,0.061349973,0.06897292,0.053727027,0.12425347,10.781753
phyAB:row25,phyAB,25,0.061349973,0.06897292,0.053727027,0.12425347,10.504103
phyAB:row26,phyAB,26,0.061349973,0.06897292,0.053727027,0.12425347,10.311708
phyAB:row27,phyAB,27,0.061349973,0.06897292,0.053727027,0.12425347,10.56111
phyAB:row28,phyAB,28,0.061349973,0.06897292,0.053727027,0.12425347,10.201679
phyAB:row29,phyAB,29,0.061349973,0.06897292,0.053727027,0.12425347,10.592557
phyAB:row30,phyAB,30,0.061349973,0.06897292,0.053727027,0.12425347,10.513854
phyAB:row31,phyAB,31,0.061349973,0.06897292,0.053727027,0.12425347,10.59109
phyAB:row32,phyAB,32,0.061349973,0.06897292,0.053727027,0.12425347,10.571776
phyAB:row33,phyAB,33,0.061349973,0.06897292,0.053727027,0.12425347,10.534044
phyAB:row34,phyAB,34,0.061349973,0.06897292,0.053727027,0.12425347,10.458373
phyAB:row35,phyAB,35,0.061349973,0.06897292,0.053727027,0.12425347,10.224158
phyAB:row36,phyAB,36,0.061349973,0.06897292,0.053727027,0.12425347,10.588467
phyAB:row37,phyAB,37,0.061349973,0.06897292,0.053727027,0.12425347,10.331168
phyAB:row38,phyAB,38,0.061349973,0.06897292,0.053727027,0.12425347,10.534591
phyAB:row39,phyAB,39,0.061349973,0.06897292,0.053727027,0.12425347,10.237479
