plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row35,hy5,35,0.03410125,9.680974,1
MLB:row3,MLB,3,0.020033956,10.493368,4
MLB:row4,MLB,4,0.018541044,10.575827,3
MLB:row5,MLB,5,0.019839033,10.49327,4
MLB:row6,MLB,6,0.020988902,10.237432,3
MLB:row7,MLB,7,0.021497373,10.269491,3
MLB:row8,MLB,8,0.021011896,10.09492,1
MLB:row9,MLB,9,0.019546533,10.324416,2
MLB:row10,MLB,10,0.020751618,10.037202,2
MLB:row11,MLB,11,0.01916899,10.493453,4
MLB:row12,MLB,12,0.02053786,10.491498,4
MLB:row13,MLB,13,0.019532198,10.492204,4
MLB:row14,MLB,14,0.019380938,10.492598,4
MLB:row15,MLB,15,0.01853918,10.5742235,3
MLB:row16,MLB,16,0.018680645,10.574837,3
MLB:row17,MLB,17,0.022127144,10.006059,2
MLB:row18,MLB,18,0.020971134,10.037034,2
MLB:row19,MLB,19,0.020696225,10.036396,2
MLB:row20,MLB,20,0.019295087,10.49052,4
MLB:row21,MLB,21,0.022979459,9.792882,1
MLB:row22,MLB,22,0.019648781,10.492242,4
MLB:row23,MLB,23,0.020348491,10.50088,4
MLB:row24,MLB,24,0.019846935,10.125436,1
MLB:row25,MLB,25,0.02040109,10.303612,3
MLB:row26,MLB,26,0.022300586,10.277421,3
MLB:row27,MLB,27,0.020511333,10.159361,1
MLB:row28,MLB,28,0.020370634,10.356262,2
MLB:row29,MLB,29,0.019233732,10.573322,3
MLB:row30,MLB,30,0.020468853,10.159083,1
MLB:row31,MLB,31,0.01890713,10.573684,3
MLB:row32,MLB,32,0.018727563,10.574441,3
MLB:row33,MLB,33,0.018247377,10.574886,3
MLB:row34,MLB,34,0.02000657,10.125222,1
MLB:row35,MLB,35,0.019120162,10.325316,2
MLB:row36,MLB,36,0.019126143,10.325395,2
MLB:row37,MLB,37,0.019730927,10.32419,2
MLB:row38,MLB,38,0.021412607,10.093648,1
MLB:row39,MLB,39,0.019641554,10.324275,2
MLB:row40,MLB,40,0.019951038,10.125295,1
phyAB:row3,phyAB,3,0.07182593,9.872555,3
phyAB:row4,phyAB,4,0.07664623,9.936484,3
phyAB:row5,phyAB,5,0.06728511,9.635113,2
phyAB:row6,phyAB,6,0.07476178,9.868438,3
phyAB:row7,phyAB,7,0.08099993,10.144382,4
phyAB:row8,phyAB,8,0.08464622,10.139544,4
phyAB:row9,phyAB,9,0.074995175,10.031249,2
phyAB:row10,phyAB,10,0.07371648,10.032023,2
phyAB:row11,phyAB,11,0.075473286,9.933839,3
phyAB:row12,phyAB,12,0.08096464,9.963191,3
phyAB:row13,phyAB,13,0.078093424,9.9316635,3
phyAB:row14,phyAB,14,0.07159916,10.031709,2
phyAB:row15,phyAB,15,0.076884575,10.240353,3
phyAB:row16,phyAB,16,0.066542044,9.635095,2
phyAB:row17,phyAB,17,0.07797054,9.929887,3
phyAB:row18,phyAB,18,0.07648794,9.86582,3
phyAB:row19,phyAB,19,0.07734224,9.932177,3
phyAB:row20,phyAB,20,0.07844034,9.970721,3
phyAB:row21,phyAB,21,0.076174326,9.935693,3
phyAB:row22,phyAB,22,0.07773563,9.8615465,3
phyAB:row23,phyAB,23,0.0865172,10.134529,4
phyAB:row24,phyAB,24,0.0838593,10.144006,4
phyAB:row25,phyAB,25,0.08230619,10.150189,4
phyAB:row26,phyAB,26,0.07762624,9.934083,3
phyAB:row27,phyAB,27,0.0751891,10.066786,2
phyAB:row28,phyAB,28,0.07822234,9.932835,3
phyAB:row29,phyAB,29,0.08503011,10.141613,4
phyAB:row30,phyAB,30,0.072659664,9.872502,3
phyAB:row31,phyAB,31,0.07814733,9.930671,3
phyAB:row32,phyAB,32,0.08190829,10.148705,4
phyAB:row33,phyAB,33,0.083412245,10.142411,4
phyAB:row34,phyAB,34,0.06489451,9.63927,2
phyAB:row35,phyAB,35,0.06639523,9.635333,2
phyAB:row36,phyAB,36,0.07369026,9.870064,3
phyAB:row37,phyAB,37,0.06287356,9.775005,1
phyAB:row38,phyAB,38,0.06117958,9.776341,1
phyAB:row39,phyAB,39,0.062138367,9.775603,1
