plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
phyAB:row19,phyAB,19,0.089778185,9.455175,3
phyAB:row20,phyAB,20,0.08905716,9.474194,4
phyAB:row21,phyAB,21,0.08908179,9.442869,3
phyAB:row22,phyAB,22,0.089521885,9.479482,4
phyAB:row23,phyAB,23,0.08992449,9.344438,1
phyAB:row24,phyAB,24,0.089910075,9.405291,2
phyAB:row25,phyAB,25,0.08913907,9.4436865,3
phyAB:row26,phyAB,26,0.08901039,9.445127,3
phyAB:row27,phyAB,27,0.09056796,9.465086,3
phyAB:row28,phyAB,28,0.08933759,9.44979,3
phyAB:row29,phyAB,29,0.08902757,9.445171,3
phyAB:row30,phyAB,30,0.089209184,9.476173,4
phyAB:row31,phyAB,31,0.08861754,9.470202,4
phyAB:row32,phyAB,32,0.08840023,9.389117,2
phyAB:row33,phyAB,33,0.0899827,9.414804,2
phyAB:row34,phyAB,34,0.088757254,9.384715,2
phyAB:row35,phyAB,35,0.08902824,9.398607,2
phyAB:row36,phyAB,36,0.08967135,9.399349,2
phyAB:row37,phyAB,37,0.09023117,9.416888,2
phyAB:row38,phyAB,38,0.0889168,9.337418,1
phyAB:row39,phyAB,39,0.08926097,9.343559,1
