plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row4,MLB,4,0.020244109,9.130931,1
MLB:row5,MLB,5,0.021793636,9.197487,3
MLB:row6,MLB,6,0.020636259,9.20359,1
MLB:row7,MLB,7,0.020251751,9.168362,3
MLB:row8,MLB,8,0.021652313,9.157111,1
MLB:row9,MLB,9,0.01983249,9.22162,2
MLB:row10,MLB,10,0.02018381,9.127581,1
MLB:row11,MLB,11,0.019697139,9.211129,2
MLB:row12,MLB,12,0.020443514,9.275193,4
MLB:row13,MLB,13,0.01861877,9.247326,2
MLB:row14,MLB,14,0.019710816,9.238108,4
MLB:row15,MLB,15,0.023875918,8.9760475,1
MLB:row16,MLB,16,0.01844562,9.339768,3
MLB:row17,MLB,17,0.019990621,9.276384,2
MLB:row18,MLB,18,0.021762675,9.03942,2
MLB:row19,MLB,19,0.01999515,9.28001,2
MLB:row20,MLB,20,0.021522142,9.027339,2
MLB:row21,MLB,21,0.020123774,9.124237,1
MLB:row22,MLB,22,0.023871528,8.9758415,1
MLB:row23,MLB,23,0.023879485,8.976215,1
MLB:row24,MLB,24,0.020981446,9.171273,1
MLB:row25,MLB,25,0.020187235,9.127771,1
MLB:row26,MLB,26,0.021401523,9.178784,3
MLB:row27,MLB,27,0.021729013,9.162288,1
MLB:row28,MLB,28,0.020271497,9.183757,1
MLB:row29,MLB,29,0.02005236,9.120249,1
MLB:row30,MLB,30,0.020150466,9.287662,2
MLB:row31,MLB,31,0.018814754,9.258482,2
MLB:row32,MLB,32,0.020129131,9.124535,1
MLB:row33,MLB,33,0.01849175,9.240004,2
MLB:row34,MLB,34,0.01835768,9.333233,3
MLB:row35,MLB,35,0.02027311,9.1838455,1
MLB:row36,MLB,36,0.02030702,9.185701,1
MLB:row37,MLB,37,0.021815766,9.168123,1
MLB:row38,MLB,38,0.021854477,9.17072,1
MLB:row39,MLB,39,0.020471795,9.194685,1
MLB:row40,MLB,40,0.020494705,9.19593,1
EMS57:row3,EMS57,3,0.0492412,10.320584,3
EMS57:row4,EMS57,4,0.045187045,10.540216,3
EMS57:row5,EMS57,5,0.05014638,10.332481,3
EMS57:row6,EMS57,6,0.046387497,10.062084,2
EMS57:row7,EMS57,7,0.04312761,10.205325,1
EMS57:row8,EMS57,8,0.04548565,9.924978,1
EMS57:row9,EMS57,9,0.045993194,10.459353,2
EMS57:row10,EMS57,10,0.045348145,10.4457445,2
EMS57:row11,EMS57,11,0.042863842,10.160759,1
EMS57:row12,EMS57,12,0.04321907,10.362826,2
EMS57:row13,EMS57,13,0.043849915,10.222264,1
EMS57:row14,EMS57,14,0.04160502,10.216335,1
EMS57:row15,EMS57,15,0.04409828,10.19948,1
EMS57:row16,EMS57,16,0.04352853,10.1818,1
EMS57:row17,EMS57,17,0.04588489,10.558922,3
EMS57:row18,EMS57,18,0.041869197,10.222766,1
phyAB:row3,phyAB,3,0.05996126,10.600503,2
phyAB:row4,phyAB,4,0.06639404,10.9032,4
phyAB:row5,phyAB,5,0.06479081,10.725551,3
phyAB:row6,phyAB,6,0.06426652,10.783442,3
phyAB:row7,phyAB,7,0.060836997,10.567428,2
phyAB:row8,phyAB,8,0.05561687,10.703912,1
phyAB:row9,phyAB,9,0.05802632,10.382881,1
phyAB:row10,phyAB,10,0.05713849,10.723162,1
phyAB:row11,phyAB,11,0.060249686,10.533053,2
phyAB:row12,phyAB,12,0.05904744,10.814409,2
phyAB:row13,phyAB,13,0.063712776,10.754643,3
phyAB:row14,phyAB,14,0.06321202,10.772947,3
phyAB:row15,phyAB,15,0.05986558,10.555601,2
phyAB:row16,phyAB,16,0.058059987,10.383336,1
phyAB:row17,phyAB,17,0.05632356,10.66969,1
phyAB:row18,phyAB,18,0.06147342,10.617923,2
phyAB:row19,phyAB,19,0.056053355,10.641103,1
phyAB:row20,phyAB,20,0.060282603,10.533906,2
phyAB:row21,phyAB,21,0.058729857,10.810802,2
phyAB:row22,phyAB,22,0.057490397,10.7274275,1
phyAB:row23,phyAB,23,0.056140758,10.642847,1
phyAB:row24,phyAB,24,0.058148276,10.844683,2
phyAB:row25,phyAB,25,0.059703525,10.523164,2
phyAB:row26,phyAB,26,0.061672255,10.577255,2
phyAB:row27,phyAB,27,0.064684436,10.724088,3
phyAB:row28,phyAB,28,0.06593106,10.902673,4
phyAB:row29,phyAB,29,0.060765497,10.609901,2
phyAB:row30,phyAB,30,0.055689562,10.704863,1
phyAB:row31,phyAB,31,0.062220253,10.738019,3
phyAB:row32,phyAB,32,0.06380942,10.708261,3
phyAB:row33,phyAB,33,0.056793243,10.675825,1
phyAB:row34,phyAB,34,0.057963252,10.38203,1
phyAB:row35,phyAB,35,0.05805825,10.383312,1
phyAB:row36,phyAB,36,0.060369886,10.605315,2
phyAB:row37,phyAB,37,0.056154434,10.710865,1
phyAB:row38,phyAB,38,0.05525798,10.699178,1
phyAB:row39,phyAB,39,0.055766266,10.70586,1
