plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row19,hy5,19,0.048482656,10.973923,4
hy5:row20,hy5,20,0.04080969,10.479666,1
hy5:row21,hy5,21,0.04611172,10.945307,4
hy5:row22,hy5,22,0.039382648,10.560656,2
hy5:row23,hy5,23,0.045940295,10.845708,3
hy5:row24,hy5,24,0.04216552,10.713224,3
hy5:row25,hy5,25,0.043394458,10.736822,3
hy5:row26,hy5,26,0.046115924,10.855773,3
hy5:row27,hy5,27,0.047261395,10.877998,3
hy5:row28,hy5,28,0.04813167,10.964342,4
hy5:row29,hy5,29,0.038532794,10.357047,1
hy5:row30,hy5,30,0.042584896,10.6053,2
hy5:row31,hy5,31,0.038544107,10.3581705,1
hy5:row32,hy5,32,0.03874821,10.442089,1
hy5:row33,hy5,33,0.03845389,10.349202,1
hy5:row34,hy5,34,0.038336486,10.3375,1
hy5:row35,hy5,35,0.038385283,10.342368,1
MLB:row3,MLB,3,0.021437118,10.007024,4
MLB:row4,MLB,4,0.02398706,9.9172535,3
MLB:row5,MLB,5,0.026202548,9.792088,1
MLB:row6,MLB,6,0.02139329,10.002176,4
MLB:row7,MLB,7,0.023060836,9.889893,2
MLB:row8,MLB,8,0.023547698,9.916782,3
MLB:row9,MLB,9,0.022720119,9.8790655,2
MLB:row10,MLB,10,0.023640865,9.897813,3
MLB:row11,MLB,11,0.020641046,9.900857,3
MLB:row12,MLB,12,0.02198322,10.018615,4
MLB:row13,MLB,13,0.022731362,9.879859,2
MLB:row14,MLB,14,0.020839727,9.908432,3
MLB:row15,MLB,15,0.020991184,9.914209,3
MLB:row16,MLB,16,0.02392203,9.909773,3
MLB:row17,MLB,17,0.026893938,9.7408,1
MLB:row18,MLB,18,0.021105444,9.991551,4
MLB:row19,MLB,19,0.02352608,9.923254,3
MLB:row20,MLB,20,0.020601004,9.971719,4
MLB:row21,MLB,21,0.02257057,9.959249,3
MLB:row22,MLB,22,0.021028413,9.984903,4
MLB:row23,MLB,23,0.026805839,9.7379875,1
MLB:row24,MLB,24,0.022421623,10.040263,4
MLB:row25,MLB,25,0.024433974,9.944895,3
MLB:row26,MLB,26,0.025024423,9.946229,3
MLB:row27,MLB,27,0.025586965,9.854917,2
MLB:row28,MLB,28,0.020937206,9.913429,3
MLB:row29,MLB,29,0.023908742,9.826655,2
MLB:row30,MLB,30,0.022537308,9.871978,2
MLB:row31,MLB,31,0.023858394,9.824831,2
MLB:row32,MLB,32,0.022942027,9.886773,2
MLB:row33,MLB,33,0.02333906,9.833295,2
MLB:row34,MLB,34,0.020970587,9.912234,3
MLB:row35,MLB,35,0.02340157,9.8354025,2
MLB:row36,MLB,36,0.023414835,9.83554,2
MLB:row37,MLB,37,0.02417436,9.860661,2
MLB:row38,MLB,38,0.02404879,9.857306,2
MLB:row39,MLB,39,0.025931623,9.8097515,1
MLB:row40,MLB,40,0.025979389,9.811111,1
EMS57:row3,EMS57,3,0.053692866,10.802037,4
EMS57:row4,EMS57,4,0.049158286,10.58009,3
EMS57:row5,EMS57,5,0.052083824,10.608806,3
EMS57:row6,EMS57,6,0.052156225,10.693749,3
EMS57:row7,EMS57,7,0.047841717,10.557741,3
EMS57:row8,EMS57,8,0.055879463,10.825727,4
EMS57:row9,EMS57,9,0.051586654,10.530697,2
EMS57:row10,EMS57,10,0.057045467,10.767553,3
EMS57:row11,EMS57,11,0.051076807,10.703594,3
EMS57:row12,EMS57,12,0.05169558,10.616895,2
EMS57:row13,EMS57,13,0.052729946,10.728509,3
EMS57:row14,EMS57,14,0.047882177,10.491546,2
EMS57:row15,EMS57,15,0.053733245,10.562134,2
EMS57:row16,EMS57,16,0.060865846,10.799197,3
EMS57:row17,EMS57,17,0.05249342,10.72208,3
EMS57:row18,EMS57,18,0.05411433,10.648149,2
phyAB:row3,phyAB,3,0.065377295,10.727123,2
phyAB:row4,phyAB,4,0.06620593,10.725716,2
phyAB:row5,phyAB,5,0.07419917,10.950227,3
phyAB:row6,phyAB,6,0.07035065,10.91974,3
phyAB:row7,phyAB,7,0.067867264,10.917258,3
phyAB:row8,phyAB,8,0.07267176,11.026908,4
phyAB:row9,phyAB,9,0.07758143,11.032187,4
phyAB:row10,phyAB,10,0.06658388,10.640759,1
phyAB:row11,phyAB,11,0.06718957,10.828965,3
phyAB:row12,phyAB,12,0.07483352,11.019387,4
phyAB:row13,phyAB,13,0.07305596,11.020409,4
phyAB:row14,phyAB,14,0.0654829,10.821474,3
phyAB:row15,phyAB,15,0.06338931,10.705276,2
phyAB:row16,phyAB,16,0.062987715,10.613068,1
phyAB:row17,phyAB,17,0.072599955,10.922599,3
phyAB:row18,phyAB,18,0.06830048,10.836015,3
phyAB:row19,phyAB,19,0.07239156,10.943564,3
phyAB:row20,phyAB,20,0.073041186,11.01688,4
phyAB:row21,phyAB,21,0.06713427,10.833841,3
phyAB:row22,phyAB,22,0.07272512,11.021627,4
phyAB:row23,phyAB,23,0.067352764,10.645881,1
phyAB:row24,phyAB,24,0.06872744,10.762088,2
phyAB:row25,phyAB,25,0.06802823,10.837125,3
phyAB:row26,phyAB,26,0.065041296,10.821512,3
phyAB:row27,phyAB,27,0.074903615,10.95098,3
phyAB:row28,phyAB,28,0.071071334,10.942588,3
phyAB:row29,phyAB,29,0.065325364,10.820553,3
phyAB:row30,phyAB,30,0.07337975,11.022121,4
phyAB:row31,phyAB,31,0.07068363,11.022096,4
phyAB:row32,phyAB,32,0.062999785,10.7218275,2
phyAB:row33,phyAB,33,0.070875645,10.840086,2
phyAB:row34,phyAB,34,0.06035106,10.6086035,2
phyAB:row35,phyAB,35,0.06412452,10.732261,2
phyAB:row36,phyAB,36,0.0621582,10.625874,2
phyAB:row37,phyAB,37,0.067080505,10.749266,2
phyAB:row38,phyAB,38,0.062284753,10.608887,1
phyAB:row39,phyAB,39,0.0632155,10.614387,1
