plot_id,date,plant_position,height_cm,height_m,genotype,year,replicate,block,entry,stand,field_range,field_row
YC21:2393,2021-06-23,Height3,84,0.84,B75,2021,2,2,306,20,20,48
YC21:1097,2021-06-28,Height3,99,0.99,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-06-28,Height3,106,1.06,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-06-28,Height3,117,1.17,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-06-28,Height3,115,1.15,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-06-28,Height3,105,1.05,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-06-28,Height3,80,0.8,N6,2021,2,1,235,22,13,1
YC21:2068,2021-06-28,Height3,102,1.02,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-06-28,Height3,114,1.14,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-06-28,Height3,100,1,793,2021,2,1,37,21,13,36
YC21:2104,2021-06-28,Height3,112,1.12,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-06-28,Height3,97,0.97,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-06-28,Height3,90,0.9,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-06-28,Height3,81,0.81,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-06-28,Height3,118,1.18,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-06-28,Height3,106,1.06,B75,2021,2,2,306,20,20,48
YC21:1097,2021-07-08,Height3,156,1.56,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-07-08,Height3,157,1.57,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-07-08,Height3,165,1.65,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-07-08,Height3,159,1.59,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-07-08,Height3,165,1.65,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-07-08,Height3,113,1.13,N6,2021,2,1,235,22,13,1
YC21:2068,2021-07-08,Height3,156,1.56,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-07-08,Height3,158,1.58,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-07-08,Height3,145,1.45,793,2021,2,1,37,21,13,36
YC21:2104,2021-07-08,Height3,159,1.59,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-07-08,Height3,144,1.44,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-07-08,Height3,143,1.43,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-07-08,Height3,128,1.28,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-07-08,Height3,149,1.49,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-07-08,Height3,167,1.67,B75,2021,2,2,306,20,20,48
YC21:1097,2021-07-13,Height3,177,1.77,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-07-13,Height3,171,1.71,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-07-13,Height3,160,1.6,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-07-13,Height3,156,1.56,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-07-13,Height3,175,1.75,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-07-13,Height3,138,1.38,N6,2021,2,1,235,22,13,1
YC21:2068,2021-07-13,Height3,168,1.68,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-07-13,Height3,162,1.62,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-07-13,Height3,165,1.65,793,2021,2,1,37,21,13,36
YC21:2104,2021-07-13,Height3,173,1.73,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-07-13,Height3,205,2.05,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-07-13,Height3,159,1.59,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-07-13,Height3,153,1.53,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-07-13,Height3,174,1.74,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-07-13,Height3,197,1.97,B75,2021,2,2,306,20,20,48
YC21:1097,2021-07-23,Height3,198,1.98,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-07-23,Height3,217,2.17,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-07-23,Height3,196,1.96,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-07-23,Height3,211,2.11,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-07-23,Height3,204,2.04,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-07-23,Height3,144,1.44,N6,2021,2,1,235,22,13,1
YC21:2068,2021-07-23,Height3,196,1.96,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-07-23,Height3,183,1.83,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-07-23,Height3,189,1.89,793,2021,2,1,37,21,13,36
YC21:2104,2021-07-23,Height3,187,1.87,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-07-23,Height3,246,2.46,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-07-23,Height3,230,2.3,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-07-23,Height3,173,1.73,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-07-23,Height3,233,2.33,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-07-23,Height3,204,2.04,B75,2021,2,2,306,20,20,48
YC21:1097,2021-08-06,Height3,202,2.02,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-08-06,Height3,225,2.25,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-08-06,Height3,195,1.95,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-08-06,Height3,201,2.01,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-08-06,Height3,201,2.01,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-08-06,Height3,150,1.5,N6,2021,2,1,235,22,13,1
YC21:2068,2021-08-06,Height3,195,1.95,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-08-06,Height3,184,1.84,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-08-06,Height3,190,1.9,793,2021,2,1,37,21,13,36
YC21:2104,2021-08-06,Height3,188,1.88,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-08-06,Height3,236,2.36,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-08-06,Height3,242,2.42,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-08-06,Height3,184,1.84,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-08-06,Height3,216,2.16,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-08-06,Height3,227,2.27,B75,2021,2,2,306,20,20,48
YC20:1002,2020-06-03,Height4,15.5,0.155,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-03,Height4,8,0.08,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-03,Height4,14,0.14,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-03,Height4,13,0.13,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-03,Height4,12,0.12,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-03,Height4,21,0.21,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-03,Height4,12,0.12,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-03,Height4,15.5,0.155,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-03,Height4,20,0.2,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-03,Height4,12,0.12,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-03,Height4,19,0.19,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-03,Height4,13,0.13,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-03,Height4,16,0.16,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-03,Height4,14,0.14,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-03,Height4,14,0.14,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-03,Height4,14,0.14,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-03,Height4,11,0.11,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-03,Height4,12.5,0.125,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-03,Height4,15,0.15,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-03,Height4,9.5,0.095,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-03,Height4,18,0.18,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-03,Height4,17,0.17,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-03,Height4,22,0.22,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-03,Height4,12.5,0.125,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-03,Height4,17,0.17,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-06-08,Height4,22.5,0.225,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-08,Height4,16.5,0.165,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-08,Height4,24,0.24,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-08,Height4,25,0.25,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-08,Height4,15.5,0.155,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-08,Height4,27.5,0.275,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-08,Height4,19,0.19,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-08,Height4,22,0.22,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-08,Height4,28,0.28,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-08,Height4,20,0.2,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-08,Height4,30,0.3,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-08,Height4,22.5,0.225,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-08,Height4,28,0.28,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-08,Height4,21,0.21,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-08,Height4,20,0.2,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-08,Height4,23,0.23,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-08,Height4,24,0.24,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-08,Height4,21,0.21,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-08,Height4,24,0.24,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-08,Height4,17.5,0.175,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-08,Height4,32,0.32,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-08,Height4,29,0.29,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-08,Height4,24.5,0.245,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-08,Height4,18,0.18,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-08,Height4,22,0.22,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-06-16,Height4,38,0.38,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-16,Height4,34.5,0.345,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-16,Height4,48.5,0.485,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-16,Height4,44.5,0.445,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-16,Height4,29,0.29,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-16,Height4,47,0.47,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-16,Height4,40,0.4,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-16,Height4,43,0.43,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-16,Height4,45,0.45,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-16,Height4,36,0.36,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-16,Height4,55.5,0.555,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-16,Height4,38,0.38,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-16,Height4,39,0.39,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-16,Height4,37.5,0.375,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-16,Height4,38.5,0.385,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-16,Height4,51,0.51,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-16,Height4,38,0.38,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-16,Height4,34.5,0.345,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-16,Height4,38,0.38,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-16,Height4,33.5,0.335,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-16,Height4,41,0.41,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-16,Height4,43.5,0.435,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-16,Height4,46,0.46,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-16,Height4,39,0.39,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-16,Height4,36,0.36,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-06-23,Height4,54,0.54,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-23,Height4,54,0.54,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-23,Height4,80,0.8,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-23,Height4,66,0.66,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-23,Height4,56,0.56,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-23,Height4,77,0.77,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-23,Height4,63,0.63,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-23,Height4,60,0.6,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-23,Height4,69,0.69,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-23,Height4,54,0.54,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-23,Height4,67,0.67,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-23,Height4,55,0.55,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-23,Height4,59,0.59,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-23,Height4,60,0.6,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-23,Height4,62,0.62,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-23,Height4,56,0.56,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-23,Height4,66,0.66,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-23,Height4,56,0.56,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-23,Height4,64,0.64,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-23,Height4,57,0.57,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-23,Height4,75,0.75,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-23,Height4,67,0.67,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-23,Height4,65,0.65,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-23,Height4,57,0.57,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-23,Height4,51,0.51,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-01,Height4,118,1.18,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-01,Height4,94,0.94,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-01,Height4,119,1.19,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-01,Height4,110,1.1,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-01,Height4,95,0.95,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-01,Height4,125,1.25,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-01,Height4,102,1.02,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-01,Height4,110,1.1,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-01,Height4,105,1.05,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-01,Height4,90,0.9,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-01,Height4,130,1.3,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-01,Height4,94,0.94,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-01,Height4,95,0.95,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-01,Height4,100,1,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-01,Height4,102,1.02,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-01,Height4,125,1.25,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-01,Height4,104,1.04,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-01,Height4,114,1.14,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-01,Height4,97,0.97,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-01,Height4,104,1.04,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-01,Height4,130,1.3,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-01,Height4,119,1.19,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-01,Height4,120,1.2,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-01,Height4,103,1.03,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-01,Height4,105,1.05,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-08,Height4,172,1.72,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-08,Height4,149,1.49,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-08,Height4,149,1.49,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-08,Height4,175,1.75,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-08,Height4,147,1.47,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-08,Height4,163,1.63,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-08,Height4,152,1.52,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-08,Height4,176,1.76,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-08,Height4,164,1.64,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-08,Height4,165,1.65,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-08,Height4,169,1.69,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-08,Height4,138,1.38,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-08,Height4,126,1.26,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-08,Height4,135,1.35,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-08,Height4,139,1.39,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-08,Height4,174,1.74,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-08,Height4,152,1.52,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-08,Height4,158,1.58,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-08,Height4,131,1.31,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-08,Height4,159,1.59,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-08,Height4,154,1.54,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-08,Height4,174,1.74,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-08,Height4,190,1.9,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-08,Height4,143,1.43,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-08,Height4,152,1.52,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-13,Height4,207,2.07,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-13,Height4,182,1.82,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-13,Height4,183,1.83,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-13,Height4,194,1.94,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-13,Height4,180,1.8,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-13,Height4,182,1.82,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-13,Height4,175,1.75,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-13,Height4,196,1.96,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-13,Height4,195,1.95,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-13,Height4,189,1.89,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-13,Height4,193,1.93,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-13,Height4,184,1.84,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-13,Height4,155,1.55,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-13,Height4,150,1.5,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-13,Height4,176,1.76,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-13,Height4,210,2.1,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-13,Height4,171,1.71,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-13,Height4,192,1.92,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-13,Height4,170,1.7,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-13,Height4,184,1.84,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-13,Height4,181,1.81,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-13,Height4,185,1.85,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-13,Height4,215,2.15,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-13,Height4,176,1.76,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-13,Height4,174,1.74,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-22,Height4,216,2.16,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-22,Height4,205,2.05,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-22,Height4,214,2.14,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-22,Height4,212,2.12,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-22,Height4,215,2.15,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-22,Height4,183,1.83,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-22,Height4,211,2.11,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-22,Height4,238,2.38,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-22,Height4,208,2.08,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-22,Height4,216,2.16,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-22,Height4,238,2.38,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-22,Height4,183,1.83,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-22,Height4,196,1.96,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-22,Height4,184,1.84,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-22,Height4,181,1.81,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-22,Height4,232,2.32,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-22,Height4,178,1.78,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-22,Height4,231,2.31,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-22,Height4,179,1.79,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-22,Height4,200,2,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-22,Height4,192,1.92,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-22,Height4,185,1.85,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-22,Height4,250,2.5,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-22,Height4,202,2.02,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-22,Height4,214,2.14,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-29,Height4,218,2.18,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-29,Height4,221,2.21,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-29,Height4,223,2.23,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-29,Height4,225,2.25,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-29,Height4,215,2.15,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-29,Height4,196,1.96,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-29,Height4,219,2.19,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-29,Height4,244,2.44,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-29,Height4,210,2.1,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-29,Height4,241,2.41,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-29,Height4,226,2.26,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-29,Height4,188,1.88,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-29,Height4,220,2.2,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-29,Height4,183,1.83,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-29,Height4,180,1.8,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-29,Height4,234,2.34,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-29,Height4,177,1.77,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-29,Height4,213,2.13,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-29,Height4,189,1.89,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-29,Height4,223,2.23,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-29,Height4,222,2.22,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-29,Height4,185,1.85,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-29,Height4,273,2.73,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-29,Height4,204,2.04,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-29,Height4,222,2.22,NS701,2020,2,2,268,14,21,48
YC21:1097,2021-06-07,Height4,35,0.35,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-06-07,Height4,27,0.27,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-06-07,Height4,27,0.27,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-06-07,Height4,36,0.36,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-06-07,Height4,20,0.2,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-06-07,Height4,18,0.18,N6,2021,2,1,235,22,13,1
YC21:2068,2021-06-07,Height4,36,0.36,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-06-07,Height4,30,0.3,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-06-07,Height4,32,0.32,793,2021,2,1,37,21,13,36
YC21:2104,2021-06-07,Height4,25,0.25,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-06-07,Height4,29,0.29,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-06-07,Height4,35,0.35,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-06-07,Height4,17,0.17,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-06-07,Height4,44,0.44,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-06-07,Height4,32,0.32,B75,2021,2,2,306,20,20,48
YC21:1097,2021-06-15,Height4,53,0.53,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-06-15,Height4,37,0.37,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-06-15,Height4,52,0.52,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-06-15,Height4,62,0.62,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-06-15,Height4,44,0.44,MS225,2021,1,1,78,23,3,48
