genotype,replicate,source_row,flight_code,height_relative,date,year,dap,published_gdd_f,station_gdd_f,is_ground_flight,trajectory_id,height_raw,plot_id,block,entry,stand,field_range,field_row,has_loess_height,mapping_count,ambiguous_plot_mapping,unmapped_plot_metadata,observed,temperature_c,tmin_c,tmax_c,daily_gdd_c,thermal_integral_c,genotype_index,split
ZS635,2,1042,06282019,54.7510206,2019-06-28,2019,29,491,491,False,YC19:2028,3.85098039,YC19:2028,1,94,17,12,29,True,1,False,False,True,20.83333333,17.77777778,23.88888889,10.83333333,270.8333333,401,train
ZS635,2,1042,07022019,143.879144,2019-07-02,2019,33,583,583,False,YC19:2028,7.01960784,YC19:2028,1,94,17,12,29,True,1,False,False,True,21.38888889,19.44444444,23.33333333,11.38888889,321.6666667,401,train
ZS635,2,1042,07082019,198.03297,2019-07-08,2019,39,722,722,False,YC19:2028,11.6078431,YC19:2028,1,94,17,12,29,True,1,False,False,True,23.61111111,18.88888889,28.33333333,13.61111111,397.7777778,401,train
ZS635,2,1042,07102019,286.326692,2019-07-10,2019,41,769.5,769.5,False,YC19:2028,14.3137255,YC19:2028,1,94,17,12,29,True,1,False,False,True,22.22222222,19.44444444,25,12.22222222,424.8611111,401,train
ZS635,2,1042,07152019,366.322976,2019-07-15,2019,46,890.5,890.5,False,YC19:2028,11.3137255,YC19:2028,1,94,17,12,29,True,1,False,False,True,26.38888889,21.11111111,31.66666667,15.55555556,490.4166667,401,train
ZS635,2,1042,07172019,422.765763,2019-07-17,2019,48,942,942,False,YC19:2028,17.8823529,YC19:2028,1,94,17,12,29,True,1,False,False,True,24.16666667,19.44444444,28.88888889,14.16666667,519.7222222,401,train
ZS635,2,1042,07222019,521.851102,2019-07-22,2019,53,1055,1055,False,YC19:2028,21.372549,YC19:2028,1,94,17,12,29,True,1,False,False,True,19.72222222,13.88888889,25.55555556,9.722222222,584.7222222,401,train
ZS635,2,1042,07252019,567.940783,2019-07-25,2019,56,1115,1115,False,YC19:2028,34.1333333,YC19:2028,1,94,17,12,29,True,1,False,False,True,22.5,16.66666667,28.33333333,12.5,616.6666667,401,train
ZS635,2,1042,07312019,629.10932,2019-07-31,2019,62,1230.5,1230.5,False,YC19:2028,29.3333333,YC19:2028,1,94,17,12,29,True,1,False,False,True,17.5,12.22222222,22.77777778,7.5,683.3333333,401,train
ZS635,2,1042,08082019,722.430406,2019-08-08,2019,70,1418,1418,False,YC19:2028,30.9411765,YC19:2028,1,94,17,12,29,True,1,False,False,True,20.55555556,12.77777778,28.33333333,10.55555556,785.9722222,401,train
ZS635,2,1042,08212019,750.43435,2019-08-21,2019,83,1650.5,1650.5,False,YC19:2028,15.8823529,YC19:2028,1,94,17,12,29,True,1,False,False,True,19.72222222,12.77777778,26.66666667,9.722222222,915.5555556,401,train
764,1,3,06032020,43.8944805,2020-06-03,2020,27,278,278,False,YC20:1123,2.30980392,YC20:1123,1,95,18,3,27,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,14,val
764,1,3,06082020,42.0520958,2020-06-08,2020,32,375.5,375.5,False,YC20:1123,2.77294118,YC20:1123,1,95,18,3,27,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,14,val
764,1,3,06162020,54.0692212,2020-06-16,2020,40,512.5,512.5,False,YC20:1123,3.71411765,YC20:1123,1,95,18,3,27,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,14,val
764,1,3,06232020,100.051953,2020-06-23,2020,47,654.5,654.5,False,YC20:1123,4.65529412,YC20:1123,1,95,18,3,27,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,14,val
764,1,3,07012020,308.311574,2020-07-01,2020,55,835,835,False,YC20:1123,17.2941176,YC20:1123,1,95,18,3,27,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,14,val
764,1,3,07222020,529.894227,2020-07-22,2020,76,1340,1340,False,YC20:1123,32.5686275,YC20:1123,1,95,18,3,27,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,14,val
764,1,3,07292020,530.963465,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1123,39.7254902,YC20:1123,1,95,18,3,27,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,14,val
764,2,4,06032020,49.3421656,2020-06-03,2020,27,278,278,False,YC20:2221,2.59647059,YC20:2221,1,95,21,16,28,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,14,val
764,2,4,06082020,51.7399566,2020-06-08,2020,32,375.5,375.5,False,YC20:2221,3.41176471,YC20:2221,1,95,21,16,28,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,14,val
764,2,4,06162020,74.5357144,2020-06-16,2020,40,512.5,512.5,False,YC20:2221,5.12,YC20:2221,1,95,21,16,28,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,14,val
764,2,4,06232020,95.2984109,2020-06-23,2020,47,654.5,654.5,False,YC20:2221,4.43411765,YC20:2221,1,95,21,16,28,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,14,val
764,2,4,07012020,310.33902,2020-07-01,2020,55,835,835,False,YC20:2221,17.4078431,YC20:2221,1,95,21,16,28,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,14,val
764,2,4,07222020,512.986103,2020-07-22,2020,76,1340,1340,False,YC20:2221,31.5294118,YC20:2221,1,95,21,16,28,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,14,val
764,2,4,07292020,524.652705,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2221,39.2533333,YC20:2221,1,95,21,16,28,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,14,val
790,1,5,06032020,55.1475646,2020-06-03,2020,27,278,278,False,YC20:1138,2.90196078,YC20:1138,1,64,20,3,42,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,17,val
790,1,5,06082020,53.3516266,2020-06-08,2020,32,375.5,375.5,False,YC20:1138,3.51803922,YC20:1138,1,64,20,3,42,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,17,val
790,1,5,06162020,64.6706934,2020-06-16,2020,40,512.5,512.5,False,YC20:1138,4.44235294,YC20:1138,1,64,20,3,42,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,17,val
790,1,5,06232020,105.108913,2020-06-23,2020,47,654.5,654.5,False,YC20:1138,4.89058824,YC20:1138,1,64,20,3,42,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,17,val
790,1,5,07012020,326.488674,2020-07-01,2020,55,835,835,False,YC20:1138,18.3137255,YC20:1138,1,64,20,3,42,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,17,val
790,1,5,07222020,549.086543,2020-07-22,2020,76,1340,1340,False,YC20:1138,33.7482353,YC20:1138,1,64,20,3,42,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,17,val
790,1,5,07292020,532.541155,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1138,39.8435294,YC20:1138,1,64,20,3,42,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,17,val
790,2,6,06032020,52.3752816,2020-06-03,2020,27,278,278,False,YC20:2242,2.75607843,YC20:2242,1,64,18,16,7,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,17,val
790,2,6,06082020,39.2510016,2020-06-08,2020,32,375.5,375.5,False,YC20:2242,2.58823529,YC20:2242,1,64,18,16,7,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,17,val
790,2,6,06162020,51.5515856,2020-06-16,2020,40,512.5,512.5,False,YC20:2242,3.54117647,YC20:2242,1,64,18,16,7,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,17,val
790,2,6,06232020,52.8536601,2020-06-23,2020,47,654.5,654.5,False,YC20:2242,2.45921569,YC20:2242,1,64,18,16,7,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,17,val
790,2,6,07012020,288.736236,2020-07-01,2020,55,835,835,False,YC20:2242,16.1960784,YC20:2242,1,64,18,16,7,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,17,val
790,2,6,07222020,462.772165,2020-07-22,2020,76,1340,1340,False,YC20:2242,28.4431373,YC20:2242,1,64,18,16,7,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,17,val
790,2,6,07292020,437.822095,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2242,32.7568627,YC20:2242,1,64,18,16,7,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,17,val
793,1,9,06032020,60.5877973,2020-06-03,2020,27,278,278,False,YC20:1098,3.18823529,YC20:1098,1,37,23,3,2,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,18,val
793,1,9,06082020,71.5438711,2020-06-08,2020,32,375.5,375.5,False,YC20:1098,4.71764706,YC20:1098,1,37,23,3,2,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,18,val
793,1,9,06162020,135.872396,2020-06-16,2020,40,512.5,512.5,False,YC20:1098,9.33333333,YC20:1098,1,37,23,3,2,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,18,val
793,1,9,06232020,229.585983,2020-06-23,2020,47,654.5,654.5,False,YC20:1098,10.6823529,YC20:1098,1,37,23,3,2,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,18,val
793,1,9,07012020,400.322654,2020-07-01,2020,55,835,835,False,YC20:1098,22.4552941,YC20:1098,1,37,23,3,2,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,18,val
793,1,9,07222020,595.931617,2020-07-22,2020,76,1340,1340,False,YC20:1098,36.627451,YC20:1098,1,37,23,3,2,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,18,val
793,1,9,07292020,605.392697,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1098,45.2941176,YC20:1098,1,37,23,3,2,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,18,val
793,2,10,06032020,66.326125,2020-06-03,2020,27,278,278,False,YC20:2081,3.49019608,YC20:2081,1,37,24,13,25,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,18,val
793,2,10,06082020,76.0815247,2020-06-08,2020,32,375.5,375.5,False,YC20:2081,5.01686275,YC20:2081,1,37,24,13,25,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,18,val
793,2,10,06162020,139.297751,2020-06-16,2020,40,512.5,512.5,False,YC20:2081,9.56862745,YC20:2081,1,37,24,13,25,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,18,val
793,2,10,06232020,249.914963,2020-06-23,2020,47,654.5,654.5,False,YC20:2081,11.6282353,YC20:2081,1,37,24,13,25,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,18,val
793,2,10,07012020,395.701476,2020-07-01,2020,55,835,835,False,YC20:2081,22.1960784,YC20:2081,1,37,24,13,25,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,18,val
793,2,10,07222020,586.552393,2020-07-22,2020,76,1340,1340,False,YC20:2081,36.0509804,YC20:2081,1,37,24,13,25,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,18,val
793,2,10,07292020,583.326002,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2081,43.6431373,YC20:2081,1,37,24,13,25,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,18,val
911,1,11,06082020,45.198123,2020-06-08,2020,32,375.5,375.5,False,YC20:1064,2.98039216,YC20:1064,1,12,18,2,33,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,20,val
911,1,11,06162020,50.8094254,2020-06-16,2020,40,512.5,512.5,False,YC20:1064,3.49019608,YC20:1064,1,12,18,2,33,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,20,val
911,1,11,06232020,77.1186398,2020-06-23,2020,47,654.5,654.5,False,YC20:1064,3.58823529,YC20:1064,1,12,18,2,33,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,20,val
911,1,11,07012020,300.131879,2020-07-01,2020,55,835,835,False,YC20:1064,16.8352941,YC20:1064,1,12,18,2,33,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,20,val
911,1,11,07222020,528.203414,2020-07-22,2020,76,1340,1340,False,YC20:1064,32.4647059,YC20:1064,1,12,18,2,33,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,20,val
911,1,11,07292020,502.659391,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1064,37.6078431,YC20:1064,1,12,18,2,33,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,20,val
911,2,12,06032020,46.9499537,2020-06-03,2020,27,278,278,False,YC20:2025,2.47058824,YC20:2025,1,12,21,12,32,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,20,val
911,2,12,06082020,48.5047226,2020-06-08,2020,32,375.5,375.5,False,YC20:2025,3.19843137,YC20:2025,1,12,21,12,32,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,20,val
911,2,12,06162020,111.894914,2020-06-16,2020,40,512.5,512.5,False,YC20:2025,7.68627451,YC20:2025,1,12,21,12,32,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,20,val
911,2,12,06232020,201.932841,2020-06-23,2020,47,654.5,654.5,False,YC20:2025,9.39568627,YC20:2025,1,12,21,12,32,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,20,val
911,2,12,07012020,357.459655,2020-07-01,2020,55,835,835,False,YC20:2025,20.0509804,YC20:2025,1,12,21,12,32,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,20,val
911,2,12,07222020,521.287035,2020-07-22,2020,76,1340,1340,False,YC20:2025,32.0396078,YC20:2025,1,12,21,12,32,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,20,val
911,2,12,07292020,498.230327,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2025,37.2764706,YC20:2025,1,12,21,12,32,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,20,val
912,1,13,06082020,35.8254596,2020-06-08,2020,32,375.5,375.5,False,YC20:1185,2.36235294,YC20:1185,1,38,21,4,8,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,21,val
912,1,13,06162020,62.7981663,2020-06-16,2020,40,512.5,512.5,False,YC20:1185,4.31372549,YC20:1185,1,38,21,4,8,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,21,val
912,1,13,06232020,81.2737752,2020-06-23,2020,47,654.5,654.5,False,YC20:1185,3.78156863,YC20:1185,1,38,21,4,8,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,21,val
912,1,13,07012020,278.249448,2020-07-01,2020,55,835,835,False,YC20:1185,15.6078431,YC20:1185,1,38,21,4,8,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,21,val
912,1,13,07222020,364.32222,2020-07-22,2020,76,1340,1340,False,YC20:1185,22.3921569,YC20:1185,1,38,21,4,8,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,21,val
912,1,13,07292020,366.904665,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1185,27.4509804,YC20:1185,1,38,21,4,8,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,21,val
912,2,14,06032020,49.1856657,2020-06-03,2020,27,278,278,False,YC20:2166,2.58823529,YC20:2166,1,38,20,15,14,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,21,val
912,2,14,06082020,39.8457137,2020-06-08,2020,32,375.5,375.5,False,YC20:2166,2.62745098,YC20:2166,1,38,20,15,14,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,21,val
912,2,14,06162020,56.5183496,2020-06-16,2020,40,512.5,512.5,False,YC20:2166,3.88235294,YC20:2166,1,38,20,15,14,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,21,val
912,2,14,06232020,74.1687465,2020-06-23,2020,47,654.5,654.5,False,YC20:2166,3.45098039,YC20:2166,1,38,20,15,14,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,21,val
912,2,14,07012020,329.98427,2020-07-01,2020,55,835,835,False,YC20:2166,18.5098039,YC20:2166,1,38,20,15,14,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,21,val
912,2,14,07222020,530.404661,2020-07-22,2020,76,1340,1340,False,YC20:2166,32.6,YC20:2166,1,38,20,15,14,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,21,val
912,2,14,07292020,488.082793,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2166,36.5172549,YC20:2166,1,38,20,15,14,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,21,val
1538,1,15,06162020,102.760636,2020-06-16,2020,40,512.5,512.5,False,YC20:1240,7.05882353,YC20:1240,1,96,25,5,48,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,0,val
1538,1,15,06232020,204.174759,2020-06-23,2020,47,654.5,654.5,False,YC20:1240,9.5,YC20:1240,1,96,25,5,48,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,0,val
1538,1,15,07012020,375.427019,2020-07-01,2020,55,835,835,False,YC20:1240,21.0588235,YC20:1240,1,96,25,5,48,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,0,val
1538,1,15,07222020,587.471174,2020-07-22,2020,76,1340,1340,False,YC20:1240,36.107451,YC20:1240,1,96,25,5,48,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,0,val
1538,1,15,07292020,590.349606,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1240,44.1686275,YC20:1240,1,96,25,5,48,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,0,val
1538,2,16,06162020,92.8956147,2020-06-16,2020,40,512.5,512.5,False,YC20:2109,6.38117647,YC20:2109,1,96,24,14,44,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,0,val
1538,2,16,06232020,164.789469,2020-06-23,2020,47,654.5,654.5,False,YC20:2109,7.66745098,YC20:2109,1,96,24,14,44,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,0,val
1538,2,16,07012020,335.486338,2020-07-01,2020,55,835,835,False,YC20:2109,18.8184314,YC20:2109,1,96,24,14,44,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,0,val
1538,2,16,07222020,575.137815,2020-07-22,2020,76,1340,1340,False,YC20:2109,35.3494118,YC20:2109,1,96,24,14,44,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,0,val
1538,2,16,07292020,587.949001,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2109,43.9890196,YC20:2109,1,96,24,14,44,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,0,val
2369,1,17,06082020,44.6034109,2020-06-08,2020,32,375.5,375.5,False,YC20:1151,2.94117647,YC20:1151,1,198,10,4,42,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,1,val
2369,1,17,06162020,37.8501675,2020-06-16,2020,40,512.5,512.5,False,YC20:1151,2.6,YC20:1151,1,198,10,4,42,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,1,val
2369,1,17,06232020,61.5263465,2020-06-23,2020,47,654.5,654.5,False,YC20:1151,2.8627451,YC20:1151,1,198,10,4,42,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,1,val
2369,1,17,07012020,222.816285,2020-07-01,2020,55,835,835,False,YC20:1151,12.4984314,YC20:1151,1,198,10,4,42,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,1,val
2369,1,17,07222020,372.808184,2020-07-22,2020,76,1340,1340,False,YC20:1151,22.9137255,YC20:1151,1,198,10,4,42,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,1,val
2369,1,17,07292020,442.051982,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1151,33.0733333,YC20:1151,1,198,10,4,42,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,1,val
4226,1,19,06032020,72.4966904,2020-06-03,2020,27,278,278,False,YC20:1257,3.81490196,YC20:1257,1,199,16,6,32,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,8,val
4226,1,19,06082020,63.0394874,2020-06-08,2020,32,375.5,375.5,False,YC20:1257,4.15686275,YC20:1257,1,199,16,6,32,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,8,val
4226,1,19,06162020,96.937533,2020-06-16,2020,40,512.5,512.5,False,YC20:1257,6.65882353,YC20:1257,1,199,16,6,32,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,8,val
4226,1,19,06232020,152.307207,2020-06-23,2020,47,654.5,654.5,False,YC20:1257,7.08666667,YC20:1257,1,199,16,6,32,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,8,val
4226,1,19,07012020,374.371349,2020-07-01,2020,55,835,835,False,YC20:1257,20.9996078,YC20:1257,1,199,16,6,32,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,8,val
4226,1,19,07222020,586.935219,2020-07-22,2020,76,1340,1340,False,YC20:1257,36.0745098,YC20:1257,1,199,16,6,32,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,8,val
4226,1,19,07292020,568.550227,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1257,42.5376471,YC20:1257,1,199,16,6,32,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,8,val
4226,2,20,06032020,49.1856657,2020-06-03,2020,27,278,278,False,YC20:2154,2.58823529,YC20:2154,1,199,15,15,2,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,8,val
4226,2,20,06082020,48.7663959,2020-06-08,2020,32,375.5,375.5,False,YC20:2154,3.21568627,YC20:2154,1,199,15,15,2,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,8,val
4226,2,20,06162020,73.81639,2020-06-16,2020,40,512.5,512.5,False,YC20:2154,5.07058824,YC20:2154,1,199,15,15,2,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,8,val
4226,2,20,06232020,93.8234643,2020-06-23,2020,47,654.5,654.5,False,YC20:2154,4.3654902,YC20:2154,1,199,15,15,2,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,8,val
4226,2,20,07012020,356.5508,2020-07-01,2020,55,835,835,False,YC20:2154,20,YC20:2154,1,199,15,15,2,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,8,val
4226,2,20,07222020,633.391087,2020-07-22,2020,76,1340,1340,False,YC20:2154,38.9298039,YC20:2154,1,199,15,15,2,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,8,val
4226,2,20,07292020,627.931126,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2154,46.9803922,YC20:2154,1,199,15,15,2,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,8,val
78010,1,21,06082020,38.8228088,2020-06-08,2020,32,375.5,375.5,False,YC20:1229,2.56,YC20:1229,1,200,17,5,37,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,15,val
78010,1,21,06162020,39.9681784,2020-06-16,2020,40,512.5,512.5,False,YC20:1229,2.7454902,YC20:1229,1,200,17,5,37,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,15,val
78010,1,21,06232020,78.6441561,2020-06-23,2020,47,654.5,654.5,False,YC20:1229,3.65921569,YC20:1229,1,200,17,5,37,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,15,val
78010,1,21,07012020,304.606242,2020-07-01,2020,55,835,835,False,YC20:1229,17.0862745,YC20:1229,1,200,17,5,37,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,15,val
78010,1,21,07222020,512.34806,2020-07-22,2020,76,1340,1340,False,YC20:1229,31.4901961,YC20:1229,1,200,17,5,37,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,15,val
78010,1,21,07292020,513.142381,2020-07-29,2020,83,1492.5,1492.5,False,YC20:1229,38.3921569,YC20:1229,1,200,17,5,37,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,15,val
78010,2,22,06032020,43.9690042,2020-06-03,2020,27,278,278,False,YC20:2142,2.31372549,YC20:2142,1,200,20,14,11,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,15,val
78010,2,22,06082020,60.6011676,2020-06-08,2020,32,375.5,375.5,False,YC20:2142,3.99607843,YC20:2142,1,200,20,14,11,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,15,val
78010,2,22,06162020,97.1259275,2020-06-16,2020,40,512.5,512.5,False,YC20:2142,6.67176471,YC20:2142,1,200,20,14,11,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,15,val
78010,2,22,06232020,109.567466,2020-06-23,2020,47,654.5,654.5,False,YC20:2142,5.09803922,YC20:2142,1,200,20,14,11,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,15,val
78010,2,22,07012020,314.603647,2020-07-01,2020,55,835,835,False,YC20:2142,17.6470588,YC20:2142,1,200,20,14,11,True,1,False,False,True,25.83333333,21.66666667,30,15.83333333,458.1944444,15,val
78010,2,22,07222020,541.685251,2020-07-22,2020,76,1340,1340,False,YC20:2142,33.2933333,YC20:2142,1,200,20,14,11,True,1,False,False,True,19.72222222,13.33333333,26.11111111,9.722222222,741.8055556,15,val
78010,2,22,07292020,546.011798,2020-07-29,2020,83,1492.5,1492.5,False,YC20:2142,40.8513725,YC20:2142,1,200,20,14,11,True,1,False,False,True,21.38888889,15,27.77777778,11.38888889,825.6944444,15,val
29MIBZ2,1,23,06032020,61.1094635,2020-06-03,2020,27,278,278,False,YC20:1018,3.21568627,YC20:1018,1,39,14,1,18,True,1,False,False,True,24.16666667,16.66666667,31.66666667,13.33333333,150,2,val
29MIBZ2,1,23,06082020,42.2245623,2020-06-08,2020,32,375.5,375.5,False,YC20:1018,2.78431373,YC20:1018,1,39,14,1,18,True,1,False,False,True,23.33333333,17.77777778,28.88888889,13.33333333,204.1666667,2,val
29MIBZ2,1,23,06162020,42.0804803,2020-06-16,2020,40,512.5,512.5,False,YC20:1018,2.89058824,YC20:1018,1,39,14,1,18,True,1,False,False,True,23.88888889,17.22222222,30.55555556,13.61111111,280.1388889,2,val
29MIBZ2,1,23,06232020,61.5263465,2020-06-23,2020,47,654.5,654.5,False,YC20:1018,2.8627451,YC20:1018,1,39,14,1,18,True,1,False,False,True,17.77777778,13.33333333,22.22222222,7.777777778,361.9444444,2,val
