year,genotype,genotype_index,date,dap,split,height_relative,n_replicates,temperature_c,station_gdd_f
2019,LH61,210,2019-07-08,39,train,157.687098,2,23.61111111,722
2019,LH61,210,2019-07-10,41,train,244.181756,2,22.22222222,769.5
2019,LH61,210,2019-07-15,46,train,293.312331,2,26.38888889,890.5
2019,LH61,210,2019-07-17,48,train,362.563362,2,24.16666667,942
2019,LH61,210,2019-07-22,53,train,440.9929075,2,19.72222222,1055
2019,LH61,210,2019-07-25,56,train,486.116594,2,22.5,1115
2019,LH61,210,2019-07-31,62,train,496.3151085,2,17.5,1230.5
2019,LH61,210,2019-08-08,70,train,507.257852,2,20.55555556,1418
2019,LH61,210,2019-08-21,83,train,559.768437,2,19.72222222,1650.5
2019,LH74,211,2019-06-02,3,train,36.59284075,2,15.55555556,50.5
2019,LH74,211,2019-06-06,7,train,33.81355885,2,20,121.5
2019,LH74,211,2019-06-08,9,train,34.395478,2,24.44444444,172
2019,LH74,211,2019-06-13,14,train,44.0574778,2,13.05555556,239
2019,LH74,211,2019-06-17,18,train,53.602924,2,18.05555556,302
2019,LH74,211,2019-06-25,26,train,63.35466865,2,17.5,428.5
2019,LH74,211,2019-06-28,29,train,71.42164705,2,20.83333333,491
2019,LH74,211,2019-07-02,33,train,158.463988,2,21.38888889,583
2019,LH74,211,2019-07-08,39,train,194.868457,2,23.61111111,722
2019,LH74,211,2019-07-10,41,train,268.6803385,2,22.22222222,769.5
2019,LH74,211,2019-07-15,46,train,305.374959,2,26.38888889,890.5
2019,LH74,211,2019-07-17,48,train,401.9705085,2,24.16666667,942
2019,LH74,211,2019-07-22,53,train,473.548756,2,19.72222222,1055
2019,LH74,211,2019-07-25,56,train,507.5187745,2,22.5,1115
2019,LH74,211,2019-07-31,62,train,569.1294655,2,17.5,1230.5
2019,LH74,211,2019-08-08,70,train,634.072315,2,20.55555556,1418
2019,LH74,211,2019-08-21,83,train,628.1413445,2,19.72222222,1650.5
2019,LH82,212,2019-06-02,3,train,31.2803444,2,15.55555556,50.5
2019,LH82,212,2019-06-06,7,train,28.2804311,1,20,121.5
2019,LH82,212,2019-06-08,9,train,30.62036455,2,24.44444444,172
2019,LH82,212,2019-06-13,14,train,37.5571942,1,13.05555556,239
2019,LH82,212,2019-06-17,18,train,47.96051095,2,18.05555556,302
2019,LH82,212,2019-06-25,26,train,48.4210682,2,17.5,428.5
2019,LH82,212,2019-06-28,29,train,67.37943835,2,20.83333333,491
2019,LH82,212,2019-07-02,33,train,148.26786,2,21.38888889,583
2019,LH82,212,2019-07-08,39,train,216.334294,2,23.61111111,722
2019,LH82,212,2019-07-10,41,train,296.736432,2,22.22222222,769.5
2019,LH82,212,2019-07-15,46,train,315.7551685,2,26.38888889,890.5
2019,LH82,212,2019-07-17,48,train,351.3776845,2,24.16666667,942
2019,LH82,212,2019-07-22,53,train,434.7163315,2,19.72222222,1055
2019,LH82,212,2019-07-25,56,train,452.0460195,2,22.5,1115
2019,LH82,212,2019-07-31,62,train,511.2522495,2,17.5,1230.5
2019,LH82,212,2019-08-08,70,train,529.6907355,2,20.55555556,1418
2019,LH82,212,2019-08-21,83,train,547.539137,2,19.72222222,1650.5
2019,LH93,213,2019-06-02,3,train,31.169259,2,15.55555556,50.5
2019,LH93,213,2019-06-06,7,train,25.82126315,2,20,121.5
2019,LH93,213,2019-06-08,9,train,28.5230793,2,24.44444444,172
2019,LH93,213,2019-06-13,14,train,43.33522405,2,13.05555556,239
2019,LH93,213,2019-06-17,18,train,47.4315347,2,18.05555556,302
2019,LH93,213,2019-06-25,26,train,39.37040125,2,17.5,428.5
2019,LH93,213,2019-06-28,29,train,44.9382104,2,20.83333333,491
2019,LH93,213,2019-07-02,33,train,111.72738,1,21.38888889,583
2019,LH93,213,2019-07-08,39,train,152.191014,1,23.61111111,722
2019,LH93,213,2019-07-10,41,train,230.9597385,2,22.22222222,769.5
2019,LH93,213,2019-07-15,46,train,269.821949,2,26.38888889,890.5
2019,LH93,213,2019-07-17,48,train,343.0336235,2,24.16666667,942
2019,LH93,213,2019-07-22,53,train,399.2879075,2,19.72222222,1055
2019,LH93,213,2019-07-25,56,train,446.183258,2,22.5,1115
2019,LH93,213,2019-07-31,62,train,512.202642,2,17.5,1230.5
2019,LH93,213,2019-08-08,70,train,602.9409665,2,20.55555556,1418
2019,LH93,213,2019-08-21,83,train,646.670588,2,19.72222222,1650.5
2019,LIBC 4,214,2019-06-02,3,train,35.28595355,2,15.55555556,50.5
2019,LIBC 4,214,2019-06-06,7,train,31.35439095,2,20,121.5
2019,LIBC 4,214,2019-06-08,9,train,38.5900485,2,24.44444444,172
2019,LIBC 4,214,2019-06-13,14,train,38.27944795,2,13.05555556,239
2019,LIBC 4,214,2019-06-17,18,train,34.91243075,2,18.05555556,302
2019,LIBC 4,214,2019-06-25,26,train,47.5160015,2,17.5,428.5
2019,LIBC 4,214,2019-06-28,29,train,52.93620825,2,20.83333333,491
2019,LIBC 4,214,2019-07-02,33,train,138.5057805,2,21.38888889,583
2019,LIBC 4,214,2019-07-08,39,train,194.1559395,2,23.61111111,722
2019,LIBC 4,214,2019-07-10,41,train,278.654705,2,22.22222222,769.5
2019,LIBC 4,214,2019-07-15,46,train,314.8980865,2,26.38888889,890.5
2019,LIBC 4,214,2019-07-17,48,train,383.826811,2,24.16666667,942
2019,LIBC 4,214,2019-07-22,53,train,468.478661,2,19.72222222,1055
2019,LIBC 4,214,2019-07-25,56,train,511.8905615,2,22.5,1115
2019,LIBC 4,214,2019-07-31,62,train,580.323911,2,17.5,1230.5
2019,LIBC 4,214,2019-08-08,70,train,574.556502,2,20.55555556,1418
2019,LIBC 4,214,2019-08-21,83,train,616.7180665,2,19.72222222,1650.5
2019,LP1 NR HT,215,2019-06-02,3,train,44.10744195,2,15.55555556,50.5
2019,LP1 NR HT,215,2019-06-06,7,train,36.68463745,2,20,121.5
2019,LP1 NR HT,215,2019-06-08,9,train,34.81493505,2,24.44444444,172
2019,LP1 NR HT,215,2019-06-13,14,train,45.8631121,2,13.05555556,239
2019,LP1 NR HT,215,2019-06-17,18,train,48.31316175,2,18.05555556,302
2019,LP1 NR HT,215,2019-06-25,26,train,50.6837349,2,17.5,428.5
2019,LP1 NR HT,215,2019-06-28,29,train,65.7068002,2,20.83333333,491
2019,LP1 NR HT,215,2019-07-02,33,train,146.491475,2,21.38888889,583
2019,LP1 NR HT,215,2019-07-08,39,train,184.88987,2,23.61111111,722
2019,LP1 NR HT,215,2019-07-10,41,train,270.2453295,2,22.22222222,769.5
2019,LP1 NR HT,215,2019-07-15,46,train,299.6610825,2,26.38888889,890.5
2019,LP1 NR HT,215,2019-07-17,48,train,371.496143,2,24.16666667,942
2019,LP1 NR HT,215,2019-07-22,53,train,463.9687185,2,19.72222222,1055
2019,LP1 NR HT,215,2019-07-25,56,train,503.2252885,2,22.5,1115
2019,LP1 NR HT,215,2019-07-31,62,train,617.2924945,2,17.5,1230.5
2019,LP1 NR HT,215,2019-08-08,70,train,702.7444065,2,20.55555556,1418
2019,LP1 NR HT,215,2019-08-21,83,train,632.7736555,2,19.72222222,1650.5
2019,LP5,216,2019-06-02,3,train,37.8997279,1,15.55555556,50.5
2019,LP5,216,2019-06-06,7,train,23.3620952,1,20,121.5
2019,LP5,216,2019-06-08,9,train,25.1674229,1,24.44444444,172
2019,LP5,216,2019-06-17,18,train,48.6658126,1,18.05555556,302
2019,LP5,216,2019-06-25,26,train,61.6350419,1,17.5,428.5
2019,LP5,216,2019-06-28,29,train,75.2687147,1,20.83333333,491
2019,LP5,216,2019-07-02,33,train,179.246085,1,21.38888889,583
2019,LP5,216,2019-07-08,39,train,221.449031,1,23.61111111,722
2019,LP5,216,2019-07-10,41,train,292.602345,1,22.22222222,769.5
2019,LP5,216,2019-07-15,46,train,316.167837,1,26.38888889,890.5
2019,LP5,216,2019-07-17,48,train,340.25227,1,24.16666667,942
2019,LP5,216,2019-07-22,53,train,474.434466,1,19.72222222,1055
2019,LP5,216,2019-07-25,56,train,493.294155,1,22.5,1115
2019,LP5,216,2019-07-31,62,train,564.348067,1,17.5,1230.5
2019,LP5,216,2019-08-08,70,train,581.881525,1,20.55555556,1418
2019,LP5,216,2019-08-21,83,train,665.459241,1,19.72222222,1650.5
2019,Lp215D,217,2019-06-02,3,train,43.0423289,2,15.55555556,50.5
2019,Lp215D,217,2019-06-06,7,train,34.42835085,2,20,121.5
2019,Lp215D,217,2019-06-08,9,train,23.07013765,2,24.44444444,172
2019,Lp215D,217,2019-06-13,14,train,39.7239554,2,13.05555556,239
2019,Lp215D,217,2019-06-17,18,train,38.7915897,2,18.05555556,302
2019,Lp215D,217,2019-06-25,26,train,47.95495885,2,17.5,428.5
2019,Lp215D,217,2019-06-28,29,train,68.6813083,2,20.83333333,491
2019,Lp215D,217,2019-07-02,33,train,150.309497,2,21.38888889,583
2019,Lp215D,217,2019-07-08,39,train,198.046351,2,23.61111111,722
2019,Lp215D,217,2019-07-10,41,train,280.4432665,2,22.22222222,769.5
2019,Lp215D,217,2019-07-15,46,train,320.2754795,2,26.38888889,890.5
2019,Lp215D,217,2019-07-17,48,train,375.9833935,2,24.16666667,942
2019,Lp215D,217,2019-07-22,53,train,420.353457,2,19.72222222,1055
2019,Lp215D,217,2019-07-25,56,train,532.4901595,2,22.5,1115
2019,Lp215D,217,2019-07-31,62,train,578.254915,2,17.5,1230.5
2019,Lp215D,217,2019-08-08,70,train,665.43257,2,20.55555556,1418
2019,Lp215D,217,2019-08-21,83,train,616.74586,2,19.72222222,1650.5
2019,M14,218,2019-06-02,3,train,36.97837245,2,15.55555556,50.5
2019,M14,218,2019-06-06,7,train,41.19106265,2,20,121.5
2019,M14,218,2019-06-08,9,train,40.68733375,2,24.44444444,172
2019,M14,218,2019-06-13,14,train,46.94649275,2,13.05555556,239
2019,M14,218,2019-06-17,18,train,53.602924,2,18.05555556,302
2019,M14,218,2019-06-25,26,train,52.4938683,2,17.5,428.5
2019,M14,218,2019-06-28,29,train,58.26356065,2,20.83333333,491
2019,M14,218,2019-07-02,33,train,111.72738,2,21.38888889,583
2019,M14,218,2019-07-08,39,train,110.0655205,2,23.61111111,722
2019,M14,218,2019-07-10,41,train,186.575179,2,22.22222222,769.5
2019,M14,218,2019-07-15,46,train,208.2390575,2,26.38888889,890.5
2019,M14,218,2019-07-17,48,train,293.836112,2,24.16666667,942
2019,M14,218,2019-07-22,53,train,345.66651,2,19.72222222,1055
2019,M14,218,2019-07-25,56,train,378.1726105,2,22.5,1115
2019,M14,218,2019-07-31,62,train,452.319509,2,17.5,1230.5
2019,M14,218,2019-08-08,70,train,554.7789395,2,20.55555556,1418
2019,M14,218,2019-08-21,83,train,498.547818,2,19.72222222,1650.5
2019,MBPM,219,2019-06-02,3,train,32.10695055,2,15.55555556,50.5
2019,MBPM,219,2019-06-06,7,train,30.739599,2,20,121.5
2019,MBPM,219,2019-06-08,9,train,36.49276325,2,24.44444444,172
2019,MBPM,219,2019-06-13,14,train,66.4473435,1,13.05555556,239
2019,MBPM,219,2019-06-17,18,train,53.602924,2,18.05555556,302
2019,MBPM,219,2019-06-25,26,train,45.9049828,2,17.5,428.5
2019,MBPM,219,2019-06-28,29,train,60.2289104,2,20.83333333,491
2019,MBPM,219,2019-07-02,33,train,135.2383575,2,21.38888889,583
2019,MBPM,219,2019-07-08,39,train,165.5850005,2,23.61111111,722
2019,MBPM,219,2019-07-10,41,train,249.512139,2,22.22222222,769.5
2019,MBPM,219,2019-07-15,46,train,291.53468,2,26.38888889,890.5
2019,MBPM,219,2019-07-17,48,train,374.8476745,2,24.16666667,942
2019,MBPM,219,2019-07-22,53,train,435.2956335,2,19.72222222,1055
2019,MBPM,219,2019-07-25,56,train,479.819916,2,22.5,1115
2019,MBPM,219,2019-07-31,62,train,566.1395145,2,17.5,1230.5
2019,MBPM,219,2019-08-08,70,train,630.895086,2,20.55555556,1418
2019,MBPM,219,2019-08-21,83,train,674.992536,2,19.72222222,1650.5
2019,MBWZ,220,2019-06-02,3,train,39.8600587,1,15.55555556,50.5
2019,MBWZ,220,2019-06-06,7,train,36.8875188,1,20,121.5
2019,MBWZ,220,2019-06-08,9,train,30.2009075,1,24.44444444,172
2019,MBWZ,220,2019-06-13,14,train,40.4462091,1,13.05555556,239
2019,MBWZ,220,2019-06-17,18,train,41.9654471,1,18.05555556,302
2019,MBWZ,220,2019-06-25,26,train,40.7280013,1,17.5,428.5
2019,MBWZ,220,2019-06-28,29,train,45.1612288,1,20.83333333,491
2019,MBWZ,220,2019-07-02,33,train,122.980497,1,21.38888889,583
2019,MBWZ,220,2019-07-08,39,train,140.496364,1,23.61111111,722
2019,MBWZ,220,2019-07-10,41,train,242.397117,1,22.22222222,769.5
2019,MBWZ,220,2019-07-15,46,train,285.693829,1,26.38888889,890.5
2019,MBWZ,220,2019-07-17,48,train,348.726127,1,24.16666667,942
2019,MBWZ,220,2019-07-22,53,train,436.631381,1,19.72222222,1055
2019,MBWZ,220,2019-07-25,56,train,463.559479,1,22.5,1115
2019,MBWZ,220,2019-07-31,62,train,550.050128,1,17.5,1230.5
2019,MBWZ,220,2019-08-08,70,train,655.58957,1,20.55555556,1418
2019,MBWZ,220,2019-08-21,83,train,739.316804,1,19.72222222,1650.5
2019,MEF156-55-2,221,2019-06-02,3,train,31.3652921,1,15.55555556,50.5
2019,MEF156-55-2,221,2019-06-06,7,train,24.7392293,1,20,121.5
2019,MEF156-55-2,221,2019-06-08,9,train,25.1674229,1,24.44444444,172
2019,MEF156-55-2,221,2019-06-17,18,train,30.3279701,1,18.05555556,302
2019,MEF156-55-2,221,2019-06-25,26,train,32.582401,1,17.5,428.5
2019,MEF156-55-2,221,2019-06-28,29,train,36.7980383,1,20.83333333,491
2019,MEF156-55-2,221,2019-07-02,33,train,74.5117132,1,21.38888889,583
2019,MEF156-55-2,221,2019-07-08,39,train,72.2151311,1,23.61111111,722
2019,MEF156-55-2,221,2019-07-10,41,train,177.200922,1,22.22222222,769.5
2019,MEF156-55-2,221,2019-07-15,46,train,262.838322,1,26.38888889,890.5
2019,MEF156-55-2,221,2019-07-17,48,train,269.791309,1,24.16666667,942
2019,MEF156-55-2,221,2019-07-22,53,train,325.34783,1,19.72222222,1055
2019,MEF156-55-2,221,2019-07-25,56,train,362.610354,1,22.5,1115
2019,MEF156-55-2,221,2019-07-31,62,train,378.146847,1,17.5,1230.5
2019,MEF156-55-2,221,2019-08-08,70,train,434.007621,1,20.55555556,1418
2019,MEF156-55-2,221,2019-08-21,83,train,529.936356,1,19.72222222,1650.5
2019,ML606,222,2019-06-02,3,train,84.947666,1,15.55555556,50.5
2019,ML606,222,2019-06-06,7,train,14.7550075,1,20,121.5
2019,ML606,222,2019-06-08,9,train,16.778282,1,24.44444444,172
2019,ML606,222,2019-06-13,14,train,43.3352241,1,13.05555556,239
2019,ML606,222,2019-06-17,18,train,52.8976224,1,18.05555556,302
2019,ML606,222,2019-06-25,26,train,37.1077345,1,17.5,428.5
2019,ML606,222,2019-06-28,29,train,42.2062348,1,20.83333333,491
2019,ML606,222,2019-07-02,33,train,87.613557,1,21.38888889,583
2019,ML606,222,2019-07-08,39,train,105.318751,1,23.61111111,722
2019,ML606,222,2019-07-10,41,train,155.322424,1,22.22222222,769.5
2019,ML606,222,2019-07-15,46,train,252.680319,1,26.38888889,890.5
2019,ML606,222,2019-07-17,48,train,270.458834,1,24.16666667,942
2019,ML606,222,2019-07-22,53,train,382.052458,1,19.72222222,1055
2019,ML606,222,2019-07-25,56,train,440.897963,1,22.5,1115
2019,ML606,222,2019-07-31,62,train,508.838421,1,17.5,1230.5
2019,ML606,222,2019-08-08,70,train,607.97692,1,20.55555556,1418
2019,ML606,222,2019-08-21,83,train,622.582572,1,19.72222222,1650.5
2019,MM501D,223,2019-06-02,3,train,30.0584049,2,15.55555556,50.5
2019,MM501D,223,2019-06-06,7,train,32.84833545,2,20,121.5
2019,MM501D,223,2019-06-08,9,train,35.2343921,2,24.44444444,172
2019,MM501D,223,2019-06-13,14,train,32.50141805,2,13.05555556,239
2019,MM501D,223,2019-06-17,18,train,37.97343985,2,18.05555556,302
2019,MM501D,223,2019-06-25,26,train,34.5282944,2,17.5,428.5
2019,MM501D,223,2019-06-28,29,train,42.80002135,2,20.83333333,491
2019,MM501D,223,2019-07-02,33,train,99.79103745,2,21.38888889,583
2019,MM501D,223,2019-07-08,39,train,130.9526466,2,23.61111111,722
2019,MM501D,223,2019-07-10,41,train,189.838519,2,22.22222222,769.5
2019,MM501D,223,2019-07-15,46,train,225.507662,2,26.38888889,890.5
2019,MM501D,223,2019-07-17,48,train,301.9623,2,24.16666667,942
2019,MM501D,223,2019-07-22,53,train,378.825599,2,19.72222222,1055
2019,MM501D,223,2019-07-25,56,train,406.9350525,2,22.5,1115
2019,MM501D,223,2019-07-31,62,train,454.506252,2,17.5,1230.5
2019,MM501D,223,2019-08-08,70,train,577.225557,2,20.55555556,1418
2019,MM501D,223,2019-08-21,83,train,675.52062,2,19.72222222,1650.5
2019,MQ305,224,2019-06-02,3,train,36.6255129,2,15.55555556,50.5
2019,MQ305,224,2019-06-06,7,train,29.6944526,2,20,121.5
2019,MQ305,224,2019-06-08,9,train,38.17059145,2,24.44444444,172
2019,MQ305,224,2019-06-17,18,train,74.0566713,1,18.05555556,302
2019,MQ305,224,2019-06-25,26,train,60.0194979,2,17.5,428.5
2019,MQ305,224,2019-06-28,29,train,64.1010676,2,20.83333333,491
2019,MQ305,224,2019-07-02,33,train,130.3633465,2,21.38888889,583
2019,MQ305,224,2019-07-08,39,train,151.642409,2,23.61111111,722
2019,MQ305,224,2019-07-10,41,train,256.909566,2,22.22222222,769.5
2019,MQ305,224,2019-07-15,46,train,286.9635785,2,26.38888889,890.5
2019,MQ305,224,2019-07-17,48,train,391.169585,2,24.16666667,942
2019,MQ305,224,2019-07-22,53,train,488.4717825,2,19.72222222,1055
2019,MQ305,224,2019-07-25,56,train,507.548137,2,22.5,1115
2019,MQ305,224,2019-07-31,62,train,554.5245415,2,17.5,1230.5
2019,MQ305,224,2019-08-08,70,train,543.745623,2,20.55555556,1418
2019,MQ305,224,2019-08-21,83,train,594.5107685,2,19.72222222,1650.5
2019,MS116,225,2019-06-02,3,train,36.78233935,2,15.55555556,50.5
2019,MS116,225,2019-06-06,7,train,30.739599,2,20,121.5
2019,MS116,225,2019-06-08,9,train,35.65384915,2,24.44444444,172
2019,MS116,225,2019-06-17,18,train,41.01328985,2,18.05555556,302
2019,MS116,225,2019-06-25,26,train,45.7058681,2,17.5,428.5
2019,MS116,225,2019-06-28,29,train,59.4344073,2,20.83333333,491
2019,MS116,225,2019-07-02,33,train,131.0184385,2,21.38888889,583
2019,MS116,225,2019-07-08,39,train,186.569136,2,23.61111111,722
2019,MS116,225,2019-07-10,41,train,267.9351045,2,22.22222222,769.5
2019,MS116,225,2019-07-15,46,train,288.8682045,2,26.38888889,890.5
2019,MS116,225,2019-07-17,48,train,313.2314185,2,24.16666667,942
2019,MS116,225,2019-07-22,53,train,467.3727195,2,19.72222222,1055
2019,MS116,225,2019-07-25,56,train,494.3185885,2,22.5,1115
2019,MS116,225,2019-07-31,62,train,589.4703865,2,17.5,1230.5
2019,MS116,225,2019-08-08,70,train,621.711338,2,20.55555556,1418
2019,MS116,225,2019-08-21,83,train,637.4059665,2,19.72222222,1650.5
2019,MS132,226,2019-06-02,3,train,33.3256228,2,15.55555556,50.5
2019,MS132,226,2019-06-06,7,train,43.0354386,2,20,121.5
2019,MS132,226,2019-06-08,9,train,41.52624785,2,24.44444444,172
2019,MS132,226,2019-06-13,14,train,41.16846285,2,13.05555556,239
2019,MS132,226,2019-06-17,18,train,38.0862881,2,18.05555556,302
2019,MS132,226,2019-06-25,26,train,41.1805346,2,17.5,428.5
2019,MS132,226,2019-06-28,29,train,53.52441935,2,20.83333333,491
2019,MS132,226,2019-07-02,33,train,133.2288725,2,21.38888889,583
2019,MS132,226,2019-07-08,39,train,178.202912,2,23.61111111,722
2019,MS132,226,2019-07-10,41,train,249.288569,2,22.22222222,769.5
2019,MS132,226,2019-07-15,46,train,279.979952,2,26.38888889,890.5
2019,MS132,226,2019-07-17,48,train,314.557197,2,24.16666667,942
2019,MS132,226,2019-07-22,53,train,412.2144945,2,19.72222222,1055
2019,MS132,226,2019-07-25,56,train,459.363869,2,22.5,1115
2019,MS132,226,2019-07-31,62,train,539.1164095,2,17.5,1230.5
2019,MS132,226,2019-08-08,70,train,609.350362,2,20.55555556,1418
2019,MS132,226,2019-08-21,83,train,591.8610865,2,19.72222222,1650.5
2019,MS153,227,2019-06-02,3,train,40.84022405,2,15.55555556,50.5
2019,MS153,227,2019-06-06,7,train,35.6579348,2,20,121.5
2019,MS153,227,2019-06-08,9,train,32.7176498,1,24.44444444,172
2019,MS153,227,2019-06-13,14,train,40.4462091,2,13.05555556,239
2019,MS153,227,2019-06-17,18,train,41.26014545,2,18.05555556,302
2019,MS153,227,2019-06-25,26,train,52.04133495,2,17.5,428.5
2019,MS153,227,2019-06-28,29,train,58.19107965,2,20.83333333,491
2019,MS153,227,2019-07-02,33,train,140.061122,2,21.38888889,583
2019,MS153,227,2019-07-08,39,train,170.0474325,2,23.61111111,722
2019,MS153,227,2019-07-10,41,train,283.012362,2,22.22222222,769.5
2019,MS153,227,2019-07-15,46,train,292.6774555,2,26.38888889,890.5
2019,MS153,227,2019-07-17,48,train,382.3017025,2,24.16666667,942
2019,MS153,227,2019-07-22,53,train,452.253401,2,19.72222222,1055
2019,MS153,227,2019-07-25,56,train,493.3855055,2,22.5,1115
2019,MS153,227,2019-07-31,62,train,579.0665335,2,17.5,1230.5
2019,MS153,227,2019-08-08,70,train,614.129939,2,20.55555556,1418
2019,MS153,227,2019-08-21,83,train,551.3746905,2,19.72222222,1650.5
2019,MS200,228,2019-06-02,3,train,37.8997279,2,15.55555556,50.5
2019,MS200,228,2019-06-06,7,train,18.4437594,1,20,121.5
2019,MS200,228,2019-06-08,9,train,28.5230793,2,24.44444444,172
2019,MS200,228,2019-06-13,14,train,56.3357913,1,13.05555556,239
2019,MS200,228,2019-06-17,18,train,27.85941445,2,18.05555556,302
2019,MS200,228,2019-06-25,26,train,49.3261349,2,17.5,428.5
2019,MS200,228,2019-06-28,29,train,58.70959745,2,20.83333333,491
2019,MS200,228,2019-07-02,33,train,136.8700595,2,21.38888889,583
2019,MS200,228,2019-07-08,39,train,206.0613335,2,23.61111111,722
2019,MS200,228,2019-07-10,41,train,277.697668,2,22.22222222,769.5
2019,MS200,228,2019-07-15,46,train,315.5329615,2,26.38888889,890.5
2019,MS200,228,2019-07-17,48,train,368.1121625,2,24.16666667,942
2019,MS200,228,2019-07-22,53,train,451.2240615,2,19.72222222,1055
2019,MS200,228,2019-07-25,56,train,497.124362,2,22.5,1115
2019,MS200,228,2019-07-31,62,train,531.437575,2,17.5,1230.5
2019,MS200,228,2019-08-08,70,train,534.039968,2,20.55555556,1418
2019,MS200,228,2019-08-21,83,train,487.3190965,2,19.72222222,1650.5
2019,MS211,229,2019-06-02,3,train,41.49366765,2,15.55555556,50.5
2019,MS211,229,2019-06-06,7,train,31.9691829,1,20,121.5
2019,MS211,229,2019-06-08,9,train,34.81493505,2,24.44444444,172
2019,MS211,229,2019-06-13,14,train,43.33522405,2,13.05555556,239
2019,MS211,229,2019-06-17,18,train,52.54497155,2,18.05555556,302
2019,MS211,229,2019-06-25,26,train,51.1362683,2,17.5,428.5
2019,MS211,229,2019-06-28,29,train,52.6881003,2,20.83333333,491
2019,MS211,229,2019-07-02,33,train,109.2356185,2,21.38888889,583
2019,MS211,229,2019-07-08,39,train,150.2675515,2,23.61111111,722
2019,MS211,229,2019-07-10,41,train,203.774392,2,22.22222222,769.5
2019,MS211,229,2019-07-15,46,train,243.792067,2,26.38888889,890.5
2019,MS211,229,2019-07-17,48,train,285.0887545,2,24.16666667,942
2019,MS211,229,2019-07-22,53,train,400.8199475,2,19.72222222,1055
2019,MS211,229,2019-07-25,56,train,445.2371245,2,22.5,1115
2019,MS211,229,2019-07-31,62,train,524.81847,2,17.5,1230.5
2019,MS211,229,2019-08-08,70,train,577.3033855,2,20.55555556,1418
2019,MS211,229,2019-08-21,83,train,561.565774,2,19.72222222,1650.5
2019,MS221,230,2019-06-02,3,train,38.5531715,2,15.55555556,50.5
2019,MS221,230,2019-06-06,7,train,27.66563905,2,20,121.5
2019,MS221,230,2019-06-08,9,train,31.37538725,2,24.44444444,172
2019,MS221,230,2019-06-13,14,train,49.11325395,2,13.05555556,239
2019,MS221,230,2019-06-17,18,train,49.90009045,2,18.05555556,302
2019,MS221,230,2019-06-25,26,train,60.63946855,2,17.5,428.5
2019,MS221,230,2019-06-28,29,train,75.1962337,2,20.83333333,491
2019,MS221,230,2019-07-02,33,train,157.945541,2,21.38888889,583
2019,MS221,230,2019-07-08,39,train,193.349758,2,23.61111111,722
2019,MS221,230,2019-07-10,41,train,274.9520695,2,22.22222222,769.5
2019,MS221,230,2019-07-15,46,train,301.057808,2,26.38888889,890.5
2019,MS221,230,2019-07-17,48,train,376.0112075,2,24.16666667,942
2019,MS221,230,2019-07-22,53,train,443.8128185,2,19.72222222,1055
2019,MS221,230,2019-07-25,56,train,491.3823135,2,22.5,1115
2019,MS221,230,2019-07-31,62,train,556.358042,2,17.5,1230.5
2019,MS221,230,2019-08-08,70,train,623.08478,2,20.55555556,1418
2019,MS221,230,2019-08-21,83,train,554.1540765,2,19.72222222,1650.5
2019,MS224,231,2019-06-02,3,train,31.3652921,1,15.55555556,50.5
2019,MS224,231,2019-06-08,9,train,33.1203286,1,24.44444444,172
2019,MS224,231,2019-06-17,18,train,38.7915897,1,18.05555556,302
2019,MS224,231,2019-06-25,26,train,47.9685349,1,17.5,428.5
2019,MS224,231,2019-06-28,29,train,64.117794,1,20.83333333,491
2019,MS224,231,2019-07-02,33,train,159.151232,1,21.38888889,583
2019,MS224,231,2019-07-08,39,train,223.870921,1,23.61111111,722
2019,MS224,231,2019-07-10,41,train,315.351589,1,22.22222222,769.5
2019,MS224,231,2019-07-15,46,train,366.957851,1,26.38888889,890.5
2019,MS224,231,2019-07-17,48,train,304.836366,1,24.16666667,942
2019,MS224,231,2019-07-22,53,train,506.530703,1,19.72222222,1055
2019,MS224,231,2019-07-25,56,train,516.327599,1,22.5,1115
2019,MS224,231,2019-07-31,62,train,601.976878,1,17.5,1230.5
2019,MS224,231,2019-08-08,70,train,707.78036,1,20.55555556,1418
2019,MS224,231,2019-08-21,83,train,615.170875,1,19.72222222,1650.5
2019,MS225,232,2019-06-02,3,train,32.6721792,2,15.55555556,50.5
2019,MS225,232,2019-06-06,7,train,24.5916792,1,20,121.5
2019,MS225,232,2019-06-08,9,train,39.4289626,2,24.44444444,172
2019,MS225,232,2019-06-13,14,train,41.8907166,2,13.05555556,239
2019,MS225,232,2019-06-17,18,train,29.9753193,2,18.05555556,302
2019,MS225,232,2019-06-25,26,train,38.9178679,2,17.5,428.5
2019,MS225,232,2019-06-28,29,train,58.8211067,2,20.83333333,491
2019,MS225,232,2019-07-02,33,train,137.448791,2,21.38888889,583
2019,MS225,232,2019-07-08,39,train,183.4882515,2,23.61111111,722
2019,MS225,232,2019-07-10,41,train,271.4220145,2,22.22222222,769.5
2019,MS225,232,2019-07-15,46,train,311.0888355,2,26.38888889,890.5
2019,MS225,232,2019-07-17,48,train,344.934215,2,24.16666667,942
2019,MS225,232,2019-07-22,53,train,439.9827185,2,19.72222222,1055
2019,MS225,232,2019-07-25,56,train,491.9369435,2,22.5,1115
2019,MS225,232,2019-07-31,62,train,577.540018,2,17.5,1230.5
2019,MS225,232,2019-08-08,70,train,648.7360955,2,20.55555556,1418
2019,MS225,232,2019-08-21,83,train,649.4499745,2,19.72222222,1650.5
