Date,RN,Rainfall,AirTMax(F),AirTMin(F),AirTSmp(F),AirTAvg(F),WindMphMax,WindMphAvg,WindDir
6/4/18 13:00,7823,0,77.92,75.12,77.56,76.13,19.18,9.35,254.8
6/4/18 14:00,7824,0,80.7,77.01,79.97,78.78,19.52,8.94,254.9
6/4/18 15:00,7825,0,82.5,80,82.3,81.6,21.53,11.11,231.8
6/4/18 16:00,7826,0,84,81.5,81.7,82.9,23.88,12.24,250.7
6/4/18 17:00,7827,0,84.7,81.5,83.9,83.1,21.19,10.44,278.1
6/4/18 18:00,7828,0,84.1,81.9,83.4,83.4,17.51,8.2,270.3
6/4/18 19:00,7829,0,83.6,79.48,79.67,81.9,12.14,5.495,317.1
6/4/18 20:00,7830,0,80,73.19,73.87,76.5,0,0,254.4
6/4/18 21:00,7831,0,74.05,71.13,73.09,72.64,0,0,46.55
6/4/18 22:00,7832,0,73.28,69.22,69.46,71.09,0,0,63.6
6/4/18 23:00,7833,0,70.5,68.49,68.73,69.37,11.8,2.726,62.25
6/5/18 0:00,7834,0,69.22,66.97,66.97,68.25,14.49,7.827,73.72
6/5/18 1:00,7835,0,67.33,64.41,64.9,65.92,13.82,5.913,76.93
6/5/18 2:00,7836,0,64.78,62.66,63.15,63.64,10.13,4.439,55.38
6/5/18 3:00,7837,0,63.15,60.67,61,62,14.49,7.342,59.72
6/5/18 4:00,7838,0,61,58.14,58.24,59.46,12.47,6.308,78.49
6/5/18 5:00,7839,0,58.42,56.76,57.03,57.54,10.8,5.902,84.9
6/5/18 6:00,7840,0,58.28,56.67,57.98,57.38,12.47,6.328,54.11
6/5/18 7:00,7841,0,59.51,57.79,59.39,58.61,14.82,8.33,65.24
6/5/18 8:00,7842,0,62.24,59.09,61.93,60.3,15.49,9.14,68.14
6/5/18 9:00,7843,0,65.08,61.93,64.71,63.43,13.82,7.553,99.3
6/5/18 10:00,7844,0,67.21,64.35,67.15,65.86,14.82,8.31,48.73
6/5/18 11:00,7845,0,69.26,66.78,68.23,68.09,15.49,9.22,88.6
6/5/18 12:00,7846,0,71.49,68.29,70.76,70.04,16.5,8.53,106.8
6/5/18 13:00,7847,0,73.44,70.4,72.89,72.04,13.82,8.11,108.6
6/5/18 14:00,7848,0,75.75,72.59,75.51,74.1,15.49,8.28,78.6
6/5/18 15:00,7849,0,76.89,74.17,76.89,75.11,15.16,8.11,49.39
6/5/18 16:00,7850,0,77.37,75,76.57,76.31,15.49,7.358,91.2
6/5/18 17:00,7851,0,77.3,75.71,75.78,76.52,13.48,7.268,93.2
6/5/18 18:00,7852,0,76.7,75.41,76.04,76.03,12.47,6.968,126.1
6/5/18 19:00,7853,0,76.16,72.95,73.13,74.56,15.16,7.655,69.63
6/5/18 20:00,7854,0,73.13,69.79,70.04,71.39,13.82,7.693,80.4
6/5/18 21:00,7855,0,70.17,68.06,68.3,69.03,11.8,6.271,101.7
6/5/18 22:00,7856,0,68.55,66.11,66.11,67.39,8.79,4.8,101.7
6/5/18 23:00,7857,0,67.09,65.87,66.11,66.57,13.15,5.893,109.3
6/6/18 0:00,7858,0,66.3,65.2,65.44,65.76,14.15,6.349,131
6/6/18 1:00,7859,0,66.05,64.96,65.32,65.52,14.49,7.599,139.4
6/6/18 2:00,7860,0,65.69,64.42,65.08,65.12,13.15,6.18,146.9
6/6/18 3:00,7861,0,65.27,64.47,64.53,64.84,13.82,8.12,124.9
6/6/18 4:00,7862,0,65.57,64.53,65.14,65.1,14.15,7.453,146.8
6/6/18 5:00,7863,0.14,66.78,60.65,60.65,64.41,29.58,9.44,27.57
6/6/18 6:00,7864,0.09,60.96,58.02,58.3,59.15,23.88,7.38,112.6
6/6/18 7:00,7865,0,59.94,58.17,59.63,59.17,21.87,4.318,85.3
6/6/18 8:00,7866,0.02,62.37,59.51,62.13,60.55,8.45,1.678,54.48
6/6/18 9:00,7867,0,63.42,62.13,62.72,62.89,5.766,0.804,329.8
6/6/18 10:00,7868,0,64.9,62.66,64.9,63.67,2.748,0.027,56.65
6/6/18 11:00,7869,0,69.2,64.77,69.02,67.21,4.425,0.27,245
6/6/18 12:00,7870,0,70.77,68.76,69.91,69.72,13.82,4.06,306.5
6/6/18 13:00,7871,0,71.92,69.79,70.88,70.67,12.14,5.726,312.2
6/6/18 14:00,7872,0,74.11,70.64,73.87,72.37,14.15,5.89,327.3
6/6/18 15:00,7873,0,74.83,72.22,74.28,73.47,13.82,5.868,343.5
6/6/18 16:00,7874,0,75.06,72.99,74.82,74.18,14.15,5.77,0.048
6/6/18 17:00,7875,0,75.73,74.39,75,75.06,11.13,5.253,315.8
6/6/18 18:00,7876,0,75.73,74.88,75.18,75.28,11.47,3.695,2.094
6/6/18 19:00,7877,0,75.73,74.77,75.14,75.14,6.773,0.485,322.5
6/6/18 20:00,7878,0,75.26,72.41,72.96,73.98,7.779,0.65,319.9
6/6/18 21:00,7879,0,72.9,70.05,70.42,71.3,9.12,1.8,8.57
6/6/18 22:00,7880,0,70.42,66.72,66.84,68.45,10.46,3.638,343
6/6/18 23:00,7881,0,67.21,64.66,64.72,66.04,9.79,0.979,343
6/7/18 0:00,7882,0,65.03,62.36,62.36,63.88,5.766,0.668,11.48
6/7/18 1:00,7883,0,62.8,61.13,61.49,61.93,7.779,1.251,0.619
6/7/18 2:00,7884,0,61.89,60.09,60.15,61.04,14.15,5.803,17.81
6/7/18 3:00,7885,0,60.61,58.24,58.48,59.54,12.47,4.389,57.63
6/7/18 4:00,7886,0,58.55,56.4,56.58,57.38,0,0,16.43
6/7/18 5:00,7887,0,56.92,55.4,56.17,56.33,5.096,0.169,7.337
6/7/18 6:00,7888,0,57.45,56.17,57.26,56.86,7.779,0.621,36.21
6/7/18 7:00,7889,0,59.77,57.14,59.65,58.22,11.13,4.338,63.02
6/7/18 8:00,7890,0,62.62,59.5,61.52,60.81,13.15,6.851,77.48
6/7/18 9:00,7891,0,66.48,61.34,66.12,63.54,11.8,5.07,146.4
6/7/18 10:00,7892,0,68.59,65.69,68.53,67.38,8.11,1.669,127.3
6/7/18 11:00,7893,0,71.86,68.35,70.76,70.08,8.45,2.066,53.02
6/7/18 12:00,7894,0,72.83,70.7,71.98,71.93,11.47,3.723,96.8
6/7/18 13:00,7895,0,75.32,71.43,74.29,73.13,12.47,4.126,32.67
6/7/18 14:00,7896,0,75.85,73.56,75.3,74.72,13.48,4.759,57.53
6/7/18 15:00,7897,0,76.58,74.21,76.34,75.26,12.81,5.765,104.2
6/7/18 16:00,7898,0,76.16,72.95,73.13,74.17,11.8,7.298,67.1
6/7/18 17:00,7899,0,73.87,72.34,73.57,73,11.47,5.005,108.3
6/7/18 18:00,7900,0,73.81,71.86,72.04,72.55,9.79,5.143,113
6/7/18 19:00,7901,0,72.41,71.14,71.14,71.84,10.13,5.216,64.66
6/7/18 20:00,7902,0,71.45,69.87,70.42,70.82,9.79,4.087,80.7
6/7/18 21:00,7903,0,70.84,68.85,68.97,69.78,4.089,0.021,51.13
6/7/18 22:00,7904,0,69.4,68.49,68.91,69.03,8.45,2.429,49.13
6/7/18 23:00,7905,0,69.16,67.88,68.12,68.44,8.45,2.594,37.9
6/8/18 0:00,7906,0,68.18,66.6,66.84,67.22,8.79,4.251,110.9
6/8/18 1:00,7907,0,67.15,65.93,66.24,66.6,8.11,2.274,99.7
6/8/18 2:00,7908,0,66.3,63.2,63.2,64.91,9.12,3.177,107.5
6/8/18 3:00,7909,0,63.5,62.6,63.15,63.05,8.45,3.703,93.6
6/8/18 4:00,7910,0,63.46,62.72,63.09,63.12,10.13,4.903,127.9
6/8/18 5:00,7911,0,63.64,62.97,63.21,63.31,12.47,4.615,116.8
6/8/18 6:00,7912,0,64.31,62.66,64.06,63.38,8.79,1.584,131.6
6/8/18 7:00,7913,0,64.31,63.63,63.75,64.01,12.81,6.328,115.6
6/8/18 8:00,7914,0,64.96,63.44,64.96,63.93,15.16,6.879,156.5
6/8/18 9:00,7915,0,66.72,64.41,66.36,65.44,17.84,8.94,105.9
6/8/18 10:00,7916,0,68.37,65.87,67.21,67.01,18.51,11.35,154.3
6/8/18 11:00,7917,0,69.63,67.03,67.86,68.33,20.19,10.81,99.5
6/8/18 12:00,7918,0,70.89,67.92,70.89,69.04,21.19,10.77,137.5
6/8/18 13:00,7919,0,71.56,67.78,69.61,69.21,19.85,11.08,145.2
6/8/18 14:00,7920,0,69.67,67.79,68.1,68.34,18.18,8.98,121.5
6/8/18 15:00,7921,0,69.32,67.92,68.96,68.77,13.82,7.588,113.3
6/8/18 16:00,7922,0,69.38,68.29,69.2,68.82,11.47,6.074,118.7
6/8/18 17:00,7923,0,71.68,68.89,70.64,70.74,13.82,7.397,94.1
6/8/18 18:00,7924,0,71.31,69.49,70.34,70.29,14.49,6.981,136.9
6/8/18 19:00,7925,0,70.58,68.89,69.38,69.65,12.14,5.926,95.5
6/8/18 20:00,7926,0,69.44,67.21,67.21,68.37,12.47,5.717,127.6
6/8/18 21:00,7927,0,67.45,66.36,66.36,66.8,15.16,8.13,94.3
6/8/18 22:00,7928,0,66.48,64.47,64.59,65.61,14.82,7.386,105.3
6/8/18 23:00,7929,0,64.96,63.5,63.63,64.19,12.81,6.384,133.9
6/9/18 0:00,7930,0,64.24,63.45,63.7,63.83,12.14,6.568,119.8
6/9/18 1:00,7931,0,63.76,62.94,63.54,63.35,13.82,6.8,118.6
6/9/18 2:00,7932,0,63.57,62.66,62.78,63.12,16.16,6.565,127.6
6/9/18 3:00,7933,0,63.09,60.84,61.08,62.23,8.11,3.35,97.5
6/9/18 4:00,7934,0,61.52,60.58,61.31,61.01,10.13,5.852,129.5
6/9/18 5:00,7935,0,62.31,61,62.19,61.66,11.8,5.869,123.2
6/9/18 6:00,7936,0.01,62.92,61.95,62.54,62.43,11.13,5.236,134.7
6/9/18 7:00,7937,0.05,63.4,61.32,63.15,62.12,11.13,6.315,95.8
6/9/18 8:00,7938,0,65.81,63.03,65.63,64.79,12.47,5.85,115.3
6/9/18 9:00,7939,0,66.36,65.26,65.38,65.86,12.47,6.279,120.2
6/9/18 10:00,7940,0,66.11,64.9,65.87,65.48,12.14,3.337,275.5
6/9/18 11:00,7941,0.03,65.81,64.53,64.65,65.43,6.437,0.241,42.92
6/9/18 12:00,7942,0.07,65.26,64.47,65.11,64.85,10.8,4.011,55.99
6/9/18 13:00,7943,0.03,65.99,64.84,65.44,65.41,16.16,1.488,124.1
6/9/18 14:00,7944,0.04,67.33,65.2,67.33,65.82,9.79,3.933,124.1
6/9/18 15:00,7945,0,68.37,66.9,68,67.87,13.15,1.783,86
6/9/18 16:00,7946,0,68.73,67.82,68.55,68.29,10.46,4.329,84.1
6/9/18 17:00,7947,0,69.39,68.12,69.14,68.64,11.8,6.468,96.2
6/9/18 18:00,7948,0,69.39,68.47,68.53,68.83,9.79,4.631,108.1
6/9/18 19:00,7949,0,69.99,68.32,69.44,69.16,6.773,2.131,63.66
6/9/18 20:00,7950,0,69.81,68.11,68.18,68.83,0,0,16.19
6/9/18 21:00,7951,0,69.03,68.06,68.79,68.58,4.76,0.189,0.048
6/9/18 22:00,7952,0,69.28,68.3,69.03,68.72,8.11,1.622,67.03
6/9/18 23:00,7953,0,69.34,67.94,68.12,68.91,10.46,4.578,49.23
6/10/18 0:00,7954,0,68.49,66.97,67.09,67.74,11.47,3.597,64.56
6/10/18 1:00,7955,0,67.45,65.5,65.63,66.52,10.13,5.301,77.15
6/10/18 2:00,7956,0,65.99,63.99,64.11,65.06,9.46,4.696,72.8
6/10/18 3:00,7957,0,64.48,63.09,63.27,63.82,12.14,6.208,77.95
6/10/18 4:00,7958,0,63.39,61.51,61.69,62.59,9.79,4.871,96.8
6/10/18 5:00,7959,0,61.94,60.88,61.58,61.31,6.437,3.611,89.6
6/10/18 6:00,7960,0,62.47,61.4,62.04,61.89,13.48,6.621,88.3
6/10/18 7:00,7961,0,64.54,61.92,64.23,63.26,11.47,5.295,94.9
6/10/18 8:00,7962,0,64.72,63.01,64.04,63.69,10.46,5.4,62.32
6/10/18 9:00,7963,0,65.69,63.68,65.69,64.52,12.81,5.95,75.03
6/10/18 10:00,7964,0,69.21,65.5,68.17,67.28,14.82,8.42,92.5
6/10/18 11:00,7965,0,68.83,66.46,67.19,67.58,18.85,9.22,80
6/10/18 12:00,7966,0,67.74,66.16,66.4,66.71,16.5,9.23,115.1
6/10/18 13:00,7967,0,67.69,66.22,67.51,66.9,13.15,6.792,119
6/10/18 14:00,7968,0,71.45,67.39,71.02,69.1,15.83,8.32,97.4
6/10/18 15:00,7969,0,72.41,69.87,71.31,71.15,17.17,9.47,120.5
6/10/18 16:00,7970,0,73.68,71.01,72.83,72.7,19.18,10.28,119.1
6/10/18 17:00,7971,0,73.8,71.8,72.22,72.71,16.83,10.1,97.4
6/10/18 18:00,7972,0,73.87,71.86,73.07,72.77,17.84,9.48,147.3
6/10/18 19:00,7973,0,73.5,71.31,71.43,72.13,17.84,9.32,150
6/10/18 20:00,7974,0,71.62,70.41,70.84,70.92,13.82,6.711,102
6/10/18 21:00,7975,0,70.96,70.23,70.48,70.66,14.49,7.887,141.3
6/10/18 22:00,7976,0,70.6,69.26,69.62,70,15.83,7.685,68.97
6/10/18 23:00,7977,0,69.75,67.45,67.45,68.81,17.51,9.9,108.5
6/11/18 0:00,7978,0,67.82,65.26,65.32,66.49,23.54,10.92,128.9
6/11/18 1:00,7979,0,65.5,62.89,63.07,64.14,22.2,9.42,103.2
6/11/18 2:00,7980,0,63.26,61.93,62.12,62.53,13.48,6.723,125.4
6/11/18 3:00,7981,0,62.36,61.28,61.95,61.88,13.15,6.077,129.5
6/11/18 4:00,7982,0,62.07,61.03,61.28,61.63,13.82,6.827,152.6
6/11/18 5:00,7983,0,61.64,60.52,61.46,61.01,17.17,7.22,142
6/11/18 6:00,7984,0,62.43,61.28,62.01,61.81,23.54,10.85,150.1
6/11/18 7:00,7985,0,62.91,61.91,62.72,62.34,22.2,11.68,117.6
6/11/18 8:00,7986,0,65.33,62.72,65.15,63.65,22.87,12.4,97.8
6/11/18 9:00,7987,0,65.63,64.9,65.44,65.27,17.17,7.697,136.3
6/11/18 10:00,7988,0,66.11,65.02,65.75,65.55,6.773,0.886,2.095
6/11/18 11:00,7989,0,66.11,65.44,65.75,65.79,7.108,0.716,95.4
6/11/18 12:00,7990,0,68.91,65.63,68.67,67.1,23.21,11.7,91.7
6/11/18 13:00,7991,0,70.6,68.49,70.48,69.74,23.21,8.82,89.3
6/11/18 14:00,7992,0,70.6,68.59,69.02,69.62,9.12,1.094,36.13
6/11/18 15:00,7993,0,70.12,68.77,68.83,69.29,10.8,5.864,33.61
6/11/18 16:00,7994,0,69.76,68.12,68.42,68.97,7.108,1.945,345.9
6/11/18 17:00,7995,0.02,68.42,65.5,65.69,67,8.79,2.119,0.048
6/11/18 18:00,7996,0,65.81,64.47,65.08,65.06,15.16,7.607,121.4
6/11/18 19:00,7997,0,69.16,65.08,68.67,67.23,29.92,14.84,95.2
6/11/18 20:00,7998,0,70.62,66.6,70.37,68.88,32.6,8.28,139.6
6/11/18 21:00,7999,0,70.74,67.09,67.27,69.16,10.13,0.476,325.6
6/11/18 22:00,8000,0,67.21,65.81,66.54,66.42,0,0,61.41
6/11/18 23:00,8001,0,66.97,65.75,65.99,66.31,0,0,351.6
6/12/18 0:00,8002,0,66.11,64.96,65.2,65.38,8.11,1.278,22.38
6/12/18 1:00,8003,0,65.44,64.84,65.26,65.12,7.108,0.871,57.13
6/12/18 2:00,8004,0,65.26,64.47,64.65,64.89,0,0,81.1
6/12/18 3:00,8005,0,64.96,63.95,64.29,64.45,0,0,37.09
6/12/18 4:00,8006,0,64.84,64.11,64.47,64.5,0,0,120.1
6/12/18 5:00,8007,0,65.02,64.23,64.42,64.62,0,0,98.5
6/12/18 6:00,8008,0,67.7,64.06,67.42,66,3.083,0.034,130
6/12/18 7:00,8009,0,69.16,67.36,68.73,68.15,7.443,2.374,144.7
6/12/18 8:00,8010,0,69.69,68.06,69.51,68.59,8.11,3.56,210.4
6/12/18 9:00,8011,0,69.99,69.08,69.74,69.6,8.45,4.054,239.6
6/12/18 10:00,8012,0,72.71,69.62,71.98,71.07,7.443,1.304,237.4
6/12/18 11:00,8013,0,72.53,70.22,70.71,71.13,8.11,2.843,264.1
6/12/18 12:00,8014,0,72.9,70.46,71.98,71.68,9.12,3.288,193.4
6/12/18 13:00,8015,0,73.99,71.43,73.14,72.65,6.437,1.335,302.4
6/12/18 14:00,8016,0,75.69,72.83,74.7,73.96,8.45,2.299,312.5
6/12/18 15:00,8017,0,77.43,74.09,77.13,75.56,9.12,3.188,254.9
6/12/18 16:00,8018,0,79.73,76.56,76.62,77.83,10.8,3.371,254.1
6/12/18 17:00,8019,0,76.87,72.87,72.93,75.15,15.83,6.692,302.3
6/12/18 18:00,8020,0,74.84,72.02,74.84,73.44,13.15,4.945,297.1
6/12/18 19:00,8021,0,75.02,72.1,72.34,73.38,13.82,7.106,303.4
6/12/18 20:00,8022,0,72.53,70.95,71.19,71.76,13.15,6.422,295.5
6/12/18 21:00,8023,0,71.31,68.96,69.2,70.17,15.49,7.674,304.1
6/12/18 22:00,8024,0,69.32,66.72,66.72,68.13,22.2,9.11,345
6/12/18 23:00,8025,0,67.03,63.92,64.17,65.5,14.82,7.464,280.6
6/13/18 0:00,8026,0,64.41,61.21,61.4,62.76,12.47,4.618,307
6/13/18 1:00,8027,0,61.46,59.42,59.42,60.53,10.46,4.411,289.4
6/13/18 2:00,8028,0,59.97,57.73,57.79,58.67,6.437,3.432,281.6
6/13/18 3:00,8029,0,58.22,55.62,55.74,57.07,5.096,0.514,293
6/13/18 4:00,8030,0,56.29,54.77,55.13,55.45,0,0,275.3
6/13/18 5:00,8031,0,56.02,54.22,55.5,54.86,0,0,292.2
6/13/18 6:00,8032,0,60.48,55.56,60.48,58.04,0,0,220.1
6/13/18 7:00,8033,0,63.88,59.68,63.64,61.75,8.45,1.616,269.1
6/13/18 8:00,8034,0,67.45,63.52,67.39,65.56,8.11,3.223,320.7
6/13/18 9:00,8035,0,70.66,67.21,70.54,69.03,9.79,5.061,253.4
6/13/18 10:00,8036,0,73.14,70.11,72.96,71.57,13.48,5.976,350.9
6/13/18 11:00,8037,0,73.93,72.28,73.26,73.05,17.17,6.541,347.8
6/13/18 12:00,8038,0,74.9,72.65,73.99,73.97,15.49,6.697,300.1
6/13/18 13:00,8039,0,76.29,73.5,75.62,74.89,15.49,5.782,303.2
6/13/18 14:00,8040,0,77.32,74.4,76.22,75.76,13.15,5.26,276.5
6/13/18 15:00,8041,0,77.8,75.12,77.8,76.33,14.15,4.783,321.8
6/13/18 16:00,8042,0,77.62,75.72,77,76.75,13.15,4.927,269.4
6/13/18 17:00,8043,0,77.3,75.72,76.1,76.4,12.81,6.055,208.9
6/13/18 18:00,8044,0,76.46,73.85,73.85,75.62,13.15,6.398,283.6
6/13/18 19:00,8045,0,74.46,70.95,71.44,72.64,9.46,1.977,268.2
6/13/18 20:00,8046,0,71.88,70.73,70.73,71.35,0,0,194.3
6/13/18 21:00,8047,0,70.91,66.78,67.09,68.11,0,0,38.85
6/13/18 22:00,8048,0,67.03,64,64.49,65.84,0,0,270.5
6/13/18 23:00,8049,0,65.64,62.95,63.62,64.42,0,0,51.72
6/14/18 0:00,8050,0,67.66,63.07,67.11,65.5,0,0,233.3
6/14/18 1:00,8051,0,67.89,66.86,67.27,67.39,6.102,0.417,198.4
6/14/18 2:00,8052,0,67.57,66.11,66.17,66.91,4.425,0.058,129.3
6/14/18 3:00,8053,0,66.48,64.47,64.78,65.56,3.754,0.057,95
6/14/18 4:00,8054,0,64.96,62.33,62.6,63.66,0,0,94.2
6/14/18 5:00,8055,0,62.91,60.4,61.22,61.5,0,0,121.8
6/14/18 6:00,8056,0,64.35,61.16,63.84,62.81,8.79,1.151,108.1
6/14/18 7:00,8057,0,66.6,63.53,66.3,65.5,10.13,2.8,91.5
6/14/18 8:00,8058,0,69.16,66.11,68.91,67.78,14.82,6.9,131.9
6/14/18 9:00,8059,0,70.78,68.55,70.42,69.57,16.5,9.16,154.6
6/14/18 10:00,8060,0,73.57,70.54,72.78,72.11,21.53,11.42,162.3
6/14/18 11:00,8061,0,75.75,72.65,74.84,73.86,18.85,11.68,139.8
6/14/18 12:00,8062,0,76.6,74.41,75.92,75.5,24.21,13.48,137.3
6/14/18 13:00,8063,0,77.62,75.86,76.4,76.67,21.53,11.36,147.7
6/14/18 14:00,8064,0,78.77,76.16,78.04,77.37,19.85,12.13,152.5
6/14/18 15:00,8065,0,78.81,77.05,77.42,77.94,22.54,11.06,92.1
6/14/18 16:00,8066,0,79.06,77.35,77.78,78.13,19.85,11.4,131.2
6/14/18 17:00,8067,0,78.27,76.52,76.89,77.36,20.52,12.42,134.9
6/14/18 18:00,8068,0,77.19,75.26,75.32,76.2,20.86,11.53,143.8
6/14/18 19:00,8069,0,75.57,73.07,73.5,74.24,19.18,9.24,83.2
6/14/18 20:00,8070,0,73.5,71.49,71.68,72.5,14.15,7.626,124
6/14/18 21:00,8071,0,71.86,71.14,71.39,71.5,22.2,9.52,123.1
6/14/18 22:00,8072,0,71.51,69.75,69.99,70.47,24.21,11.17,119.3
6/14/18 23:00,8073,0,69.99,68.24,68.24,69.13,25.22,12.67,133.5
6/15/18 0:00,8074,0,68.54,66.84,67.15,67.59,22.2,11.85,149
6/15/18 1:00,8075,0,67.27,66.05,66.24,66.54,19.85,11.1,133.5
6/15/18 2:00,8076,0,66.36,65.63,65.81,66.05,19.18,10.86,133.9
6/15/18 3:00,8077,0,66.42,65.57,66.3,65.98,18.18,9.85,148.8
6/15/18 4:00,8078,0,66.72,65.87,66.54,66.33,19.85,9.93,158.5
6/15/18 5:00,8079,0,67.21,66.11,67.09,66.52,17.51,9.74,169.5
6/15/18 6:00,8080,0,71.29,66.9,70.92,68.84,13.82,7.733,154.1
6/15/18 7:00,8081,0,73.2,71.04,73.08,71.94,13.82,7.287,129.2
6/15/18 8:00,8082,0,75.45,72.77,75.2,74.14,12.47,5.627,101.8
6/15/18 9:00,8083,0,78.71,74.96,78.71,76.62,15.83,8.37,167
6/15/18 10:00,8084,0,81.4,78.41,81.2,79.92,13.15,5.176,70.34
6/15/18 11:00,8085,0,82.9,80.7,82.9,81.9,14.15,7.958,102.8
6/15/18 12:00,8086,0,88,82.6,87.9,85.2,21.53,10.96,167.7
6/15/18 13:00,8087,0,92,87.5,91.7,89.8,22.54,11.97,175.3
6/15/18 14:00,8088,0,92,83.2,83.2,88.5,21.19,9.99,245.9
6/15/18 15:00,8089,0,85.1,82,84.9,83.2,19.52,5.599,159.3
6/15/18 16:00,8090,0,88.8,84.8,87.3,87.5,15.49,4.399,161.9
6/15/18 17:00,8091,0,87.5,85.1,86.2,86.1,14.82,7.039,113.7
6/15/18 18:00,8092,0,86.8,83.8,83.8,85.5,16.5,8.02,138.2
6/15/18 19:00,8093,0,84,80.7,80.8,82.3,17.51,9.1,110.1
6/15/18 20:00,8094,0,81,78.51,78.69,79.83,17.17,8.79,132.7
6/15/18 21:00,8095,0,78.75,76.95,77.37,77.69,15.16,7.918,106.7
6/15/18 22:00,8096,0,77.31,75.57,75.63,76.5,13.48,6.235,122
6/15/18 23:00,8097,0,76.12,74.78,75.26,75.33,14.49,6.595,114.9
6/16/18 0:00,8098,0,76.06,74.78,75.51,75.36,10.8,4.981,136.9
6/16/18 1:00,8099,0,76.24,75.08,75.51,75.68,7.779,2.243,115.8
6/16/18 2:00,8100,0,76.79,75.26,75.26,76.11,10.46,4.619,147.5
6/16/18 3:00,8101,0,75.57,73.87,74.05,74.41,7.108,1.311,165.4
6/16/18 4:00,8102,0,75.09,73.87,74.66,74.41,7.443,2.6,152.7
6/16/18 5:00,8103,0,76.3,74.36,76,75.05,9.12,4.784,164.6
6/16/18 6:00,8104,0.23,76.36,72.35,72.47,74.11,22.54,9.46,138.4
6/16/18 7:00,8105,0.49,72.65,66.6,66.66,69.84,22.2,7.303,120.6
6/16/18 8:00,8106,0.15,68.67,66.48,68.55,67.63,8.11,1.751,147.7
6/16/18 9:00,8107,0.08,69.28,67.88,68.97,68.51,11.47,4.921,144.6
6/16/18 10:00,8108,0.07,69.34,68.67,68.85,69.02,10.8,0.934,72.84
6/16/18 11:00,8109,0.04,70.43,68.18,70.25,69.04,9.79,1.035,179.5
6/16/18 12:00,8110,0,70.92,69.87,70.3,70.37,15.49,4.948,341.9
6/16/18 13:00,8111,0,73.03,70.11,72.97,71.5,14.15,6.301,126.9
6/16/18 14:00,8112,0,76,72.79,76,74.16,15.83,8.23,152.6
6/16/18 15:00,8113,0,81.1,75.69,80.6,78.81,21.19,10.19,167.3
6/16/18 16:00,8114,0,84.8,80.3,84.4,82.8,17.17,8.17,180
6/16/18 17:00,8115,0,85.5,83.4,84.3,84.3,15.16,6.615,118.8
6/16/18 18:00,8116,0,84.6,81.7,83.1,82.9,9.79,5.636,119.7
6/16/18 19:00,8117,0,83.4,82.3,82.8,82.9,9.12,3.882,124.8
6/16/18 20:00,8118,0,83.1,82.2,82.5,82.7,10.46,4.277,167.5
6/16/18 21:00,8119,0,83.4,82.4,82.5,82.8,13.82,6.878,159.3
6/16/18 22:00,8120,0,83,81.5,81.8,82.1,17.51,8.77,161
6/16/18 23:00,8121,0,83.1,81.6,82.8,82.4,18.85,9.93,180
6/17/18 0:00,8122,0,82.9,81.7,81.9,82.4,20.19,8.97,181.8
6/17/18 1:00,8123,0,82.4,81.6,82.2,81.9,17.51,8.87,204
6/17/18 2:00,8124,0,82.4,81.4,81.7,81.9,19.18,7.443,205.6
6/17/18 3:00,8125,0.01,81.9,80.3,80.7,80.9,15.16,5.723,188.2
6/17/18 4:00,8126,0,80.8,76.1,76.1,79.41,14.15,4.959,29.98
6/17/18 5:00,8127,0,76.28,70.88,71.07,71.88,16.16,3.381,88.6
6/17/18 6:00,8128,0,71.62,70.76,71.44,71.14,8.79,2.415,122.8
6/17/18 7:00,8129,0,73.26,71.32,73.14,72.05,6.437,1.01,102.5
6/17/18 8:00,8130,0,78.84,72.89,78.47,76.22,6.102,0.643,124.5
6/17/18 9:00,8131,0,82.2,78.41,81.8,80.9,14.82,6.072,200.3
6/17/18 10:00,8132,0,83.8,81.4,83.6,82.4,13.15,7.299,154.1
6/17/18 11:00,8133,0,85.7,83,84.1,84.2,14.15,7.366,165.1
6/17/18 12:00,8134,0,85.9,83.4,84.7,84.4,15.49,8.03,180.8
6/17/18 13:00,8135,0,86.7,84,85.1,85.3,15.49,8.06,227.4
6/17/18 14:00,8136,0,85.8,84.5,85.4,85.2,18.51,9.2,215.6
6/17/18 15:00,8137,0,87.1,84.6,86.3,86,18.85,9.45,221.9
6/17/18 16:00,8138,0,87.6,85.5,85.6,86.7,22.2,10.64,218.8
6/17/18 17:00,8139,0,86,76.14,76.26,81.5,21.19,9.75,315.4
6/17/18 18:00,8140,0,78.04,75.29,76.16,76.34,16.16,6.63,317.6
6/17/18 19:00,8141,0,77.19,76.09,76.64,76.53,14.15,4.664,2.379
6/17/18 20:00,8142,0,76.89,74.84,75.08,75.75,12.81,2.596,0.048
6/17/18 21:00,8143,0,75.26,72.95,73.07,74.17,11.47,5.295,0.452
6/17/18 22:00,8144,0.09,73.32,70.7,70.7,72.72,8.45,1.646,22.08
6/17/18 23:00,8145,0.1,70.89,69.73,69.93,70.02,10.8,3.556,305.6
6/18/18 0:00,8146,0.21,70.05,69.26,69.44,69.56,10.13,0.582,36.84
6/18/18 1:00,8147,0.23,69.87,69.27,69.27,69.58,1.742,0.005,20.42
6/18/18 2:00,8148,0.15,69.69,69.03,69.46,69.38,4.76,0.09,4.261
6/18/18 3:00,8149,0.01,69.52,68.91,68.97,69.22,8.79,0.799,311.3
