Date,RN,Rainfall,AirTMax(F),AirTMin(F),AirTSmp(F),AirTAvg(F),WindMphMax,WindMphAvg,WindDir
2/19/21 9:00,31603,0,6.215,2.493,4.867,4.254,4.425,1.783,273.1
2/19/21 10:00,31604,0,14.88,-0.462,10.1,7.863,4.425,0.274,295
2/19/21 11:00,31605,0,12.05,6.437,11.37,10.83,6.102,1.724,299.3
2/19/21 12:00,31606,0,14.72,11.24,14.6,12.55,7.108,3.411,232.2
2/19/21 13:00,31607,0,15.57,13.07,15.26,14.43,8.45,3.889,309.8
2/19/21 14:00,31608,0,16.91,15.14,16.3,15.97,10.13,3.702,280.8
2/19/21 15:00,31609,0,17.46,16.05,17.39,16.8,8.79,4.577,243.9
2/19/21 16:00,31610,0,17.94,16.54,17.21,17.19,10.46,5.405,255
2/19/21 17:00,31611,0,17.7,15.69,15.81,16.65,8.79,4.592,343.5
2/19/21 18:00,31612,0,16.12,12.89,13.01,14.71,5.766,3.124,312.1
2/19/21 19:00,31613,0,13.32,11.08,11.45,12.18,8.11,3.326,281.6
2/19/21 20:00,31614,0,11.26,9.5,9.74,10.12,4.76,2.627,271.3
2/19/21 21:00,31615,0,9.93,5.344,8.95,7.527,3.419,0.258,244
2/19/21 22:00,31616,0,9.44,6.627,9.25,8.35,6.102,2.555,211.1
2/19/21 23:00,31617,0,9.62,6.383,6.566,8.29,6.437,1.469,220.2
2/20/21 0:00,31618,0,6.627,2.364,2.914,4.023,0,0,227.5
2/20/21 1:00,31619,0,7.257,2.853,3.525,4.39,4.76,0.553,255.1
2/20/21 2:00,31620,0,3.77,1.452,2.677,2.551,0,0,84.8
2/20/21 3:00,31621,0,3.349,0.293,0.293,2.135,1.071,0.001,121.8
2/20/21 4:00,31622,0,1.699,-2.086,0.36,0.035,0,0,103.1
2/20/21 5:00,31623,0,0.544,-1.841,-1.046,-0.753,0,0,100.6
2/20/21 6:00,31624,0,-0.618,-2.266,-1.715,-1.396,0,0,134.8
2/20/21 7:00,31625,0,0.363,-2.327,-0.618,-0.97,7.108,2.537,129.8
2/20/21 8:00,31626,0,1.4,-1.658,0.543,-0.448,3.083,0.745,143.4
2/20/21 9:00,31627,0,6.215,0.297,5.848,3.403,6.437,3.186,157
2/20/21 10:00,31628,0,11.39,4.306,11.33,8.76,9.79,4.901,132
2/20/21 11:00,31629,0,15.04,10.9,14.67,12.61,11.47,6.714,151.8
2/20/21 12:00,31630,0,17.22,14.67,16.92,16.24,14.49,8.22,181
2/20/21 13:00,31631,0,19.72,16.79,19.53,17.78,13.48,7.763,152
2/20/21 14:00,31632,0,20.99,18.43,20.07,19.42,12.14,7.381,123.1
2/20/21 15:00,31633,0,21.41,19.58,20.19,20.52,14.49,8.38,157.9
2/20/21 16:00,31634,0,21.05,19.52,19.64,20.25,14.49,8.05,149.8
2/20/21 17:00,31635,0,20.63,19.34,20.2,20.05,14.15,6.999,133.2
2/20/21 18:00,31636,0,20.39,18.8,18.81,19.59,12.81,7.098,132.8
2/20/21 19:00,31637,0,19.05,18.08,18.44,18.47,12.47,7.361,140.9
2/20/21 20:00,31638,0,18.44,17.77,18.02,18.07,14.82,7.406,146
2/20/21 21:00,31639,0,18.32,17.77,18.02,17.97,12.81,7.148,176.4
2/20/21 22:00,31640,0,18.26,17.65,17.83,17.94,12.14,6.916,161
2/20/21 23:00,31641,0,18.32,17.77,17.95,18.02,13.15,7.062,175.4
2/21/21 0:00,31642,0,18.56,17.71,18.5,18.09,11.8,7.724,142.8
2/21/21 1:00,31643,0,19.36,18.32,19.11,18.73,11.47,7.04,149.5
2/21/21 2:00,31644,0,20.34,18.75,20.09,19.54,13.48,6.807,151.9
2/21/21 3:00,31645,0,20.27,19.24,19.79,19.76,7.779,4.6,139.8
2/21/21 4:00,31646,0,20.52,19.66,19.97,20.09,10.13,4.717,144
2/21/21 5:00,31647,0,20.27,19.48,19.66,19.78,7.443,3.286,125.1
2/21/21 6:00,31648,0,20.21,19.48,20.21,19.8,7.443,3.229,114.9
2/21/21 7:00,31649,0,20.57,19.66,20.51,20.08,6.773,3.527,123.5
2/21/21 8:00,31650,0,21.06,20.2,20.63,20.56,8.79,4.438,102.4
2/21/21 9:00,31651,0,22.1,20.57,21.91,21.35,13.82,6.889,91.7
2/21/21 10:00,31652,0,23.49,21.73,23.18,22.58,12.47,6.807,108.6
2/21/21 11:00,31653,0,24.89,23.12,24.65,23.86,11.47,6.726,65.45
2/21/21 12:00,31654,0,27.26,24.65,26.52,26.05,11.13,5.498,136.1
2/21/21 13:00,31655,0,27.25,24.99,25.24,26.18,8.11,3.756,131.6
2/21/21 14:00,31656,0,26.28,24.75,26.28,25.3,7.779,3.592,73.71
2/21/21 15:00,31657,0,26.4,25.42,25.91,25.81,8.11,4.159,46.59
2/21/21 16:00,31658,0,26.52,25.67,25.85,26.04,8.11,4.373,62.54
2/21/21 17:00,31659,0,26.52,25.54,25.73,25.97,6.773,3.805,72.08
2/21/21 18:00,31660,0,26.28,25.12,25.18,25.61,4.425,0.244,73.66
2/21/21 19:00,31661,0,25.49,24.76,25.19,25.09,3.754,0.162,65.89
2/21/21 20:00,31662,0,25.13,23.98,23.98,24.56,4.425,0.323,118.2
2/21/21 21:00,31663,0,24.71,23.86,24.22,24.29,0,0,133.8
2/21/21 22:00,31664,0,25.08,24.1,24.71,24.59,2.748,0.125,209
2/21/21 23:00,31665,0,25.32,24.71,25.02,25.05,4.089,0.175,238.3
2/22/21 0:00,31666,0,25.44,24.83,25.26,25.15,5.096,0.67,250.4
2/22/21 1:00,31667,0,25.93,25.02,25.56,25.51,5.431,1.465,235.4
2/22/21 2:00,31668,0,25.93,25.13,25.38,25.57,7.779,2.759,233
2/22/21 3:00,31669,0,25.5,24.16,24.47,24.72,9.79,5.506,234
2/22/21 4:00,31670,0,24.59,23.98,24.04,24.29,10.46,4.844,181.4
2/22/21 5:00,31671,0,24.34,23.49,24.04,23.87,11.47,5.508,181.8
2/22/21 6:00,31672,0,24.1,23.49,23.8,23.78,10.13,6.061,196.5
2/22/21 7:00,31673,0,24.16,23.37,23.61,23.76,9.79,4.754,181.7
2/22/21 8:00,31674,0,25.32,23.49,25.2,24.1,9.79,5.242,223.7
2/22/21 9:00,31675,0,26.79,25.02,26.72,25.97,10.13,5.164,205.6
2/22/21 10:00,31676,0,29.94,26.29,29.45,28.52,15.83,5.997,245
2/22/21 11:00,31677,0.03,33.28,29.57,33.1,31.25,14.49,8.47,231.7
2/22/21 12:00,31678,0,35.34,32.73,35.16,34.05,16.16,8.8,227.7
2/22/21 13:00,31679,0,37.53,34.86,37.03,36.14,16.5,9.56,252.7
2/22/21 14:00,31680,0,38.19,36.67,37.21,37.5,18.85,9.81,224.9
2/22/21 15:00,31681,0,38.61,36.78,38.18,37.77,19.85,10.13,245.8
2/22/21 16:00,31682,0,38.55,36.73,37.16,37.34,22.54,11.19,226.6
2/22/21 17:00,31683,0,37.34,36.43,36.87,36.87,13.82,8.53,196.9
2/22/21 18:00,31684,0,37.48,36.56,36.99,36.99,15.83,7.252,255.8
2/22/21 19:00,31685,0,38.09,36.69,37.97,37.35,14.15,7.582,257.3
2/22/21 20:00,31686,0,38.58,37.6,38.03,38.09,14.49,8.43,248.9
2/22/21 21:00,31687,0,39.31,37.97,38.82,38.68,15.16,8.65,261.7
2/22/21 22:00,31688,0,39.13,38.03,38.52,38.58,14.82,9.29,267.8
2/22/21 23:00,31689,0,38.64,37.48,38.33,37.96,16.5,8.9,288.4
2/23/21 0:00,31690,0,38.7,37.72,37.97,38.3,19.85,12.56,303.1
2/23/21 1:00,31691,0,38.21,37.17,37.84,37.72,17.51,10.53,297
2/23/21 2:00,31692,0,37.72,35.04,35.23,36.62,14.49,8.14,299.3
2/23/21 3:00,31693,0,35.78,33.58,34.13,34.77,10.46,6.222,270.7
2/23/21 4:00,31694,0,35.11,33.4,34.5,34.38,17.84,8.37,266.1
2/23/21 5:00,31695,0,34.68,32.49,32.79,33.48,17.17,10.4,266.4
2/23/21 6:00,31696,0,33.28,31.52,31.65,32.47,15.49,8.98,277.4
2/23/21 7:00,31697,0,32.01,29.69,29.94,30.69,11.47,6.303,265.7
2/23/21 8:00,31698,0,31.95,29.57,31.89,30.71,8.79,4.124,244.4
2/23/21 9:00,31699,0,33.9,31.46,33.52,32.95,9.79,5.123,275.6
2/23/21 10:00,31700,0,34.44,33.09,34.19,33.74,9.46,5.735,289.5
2/23/21 11:00,31701,0,36.26,33.82,36.08,34.98,10.13,5.312,254
2/23/21 12:00,31702,0,37.23,35.34,36,36.17,10.13,5.218,226.9
2/23/21 13:00,31703,0,38.08,35.51,36.98,36.46,10.13,3.83,153.4
2/23/21 14:00,31704,0,40.51,36.24,37.94,38.18,7.108,1.433,209.3
2/23/21 15:00,31705,0,38.12,36.6,37.03,37.53,9.12,3.985,123.5
2/23/21 16:00,31706,0,38.26,36.43,36.73,37.22,8.45,2.813,113.7
2/23/21 17:00,31707,0,37.59,35.76,35.95,36.68,10.8,5.096,90.7
2/23/21 18:00,31708,0,36.38,35.4,35.71,35.89,13.48,7.898,74.78
2/23/21 19:00,31709,0,36.08,34.86,34.98,35.57,11.47,4.08,110.9
2/23/21 20:00,31710,0,35.65,34.79,35.47,35.24,7.443,4.373,64.52
2/23/21 21:00,31711,0,35.47,33.58,34.32,34.42,5.431,0.99,58.56
2/23/21 22:00,31712,0,34.62,33.77,34.19,34.2,4.76,1.046,31.69
2/23/21 23:00,31713,0,34.5,33.16,33.34,33.94,7.108,2.884,37.04
2/24/21 0:00,31714,0,33.65,32.73,33.04,33.08,5.431,1.014,16.8
2/24/21 1:00,31715,0,33.16,31.7,32.13,32.4,6.437,2.581,337.3
2/24/21 2:00,31716,0,32.2,31.58,32.01,31.84,11.13,3.787,339.1
2/24/21 3:00,31717,0,32.56,31.83,32.18,32.22,11.13,4.623,319.2
2/24/21 4:00,31718,0,32.55,31.45,31.69,32.05,11.8,5.809,347
2/24/21 5:00,31719,0.01,32.06,31.21,31.58,31.68,16.16,7.384,336.9
2/24/21 6:00,31720,0,31.64,30.91,31.03,31.22,15.83,8.12,9.07
2/24/21 7:00,31721,0,31.46,30.85,30.91,31.15,16.5,8.21,329
2/24/21 8:00,31722,0,31.22,30.43,30.55,30.74,13.82,7.283,319
2/24/21 9:00,31723,0,32.01,30.36,31.64,31,17.51,8.75,308.6
2/24/21 10:00,31724,0,33.89,26.08,33.28,32.4,15.49,8.9,309.7
2/24/21 11:00,31725,0,34.43,33.09,33.94,33.67,16.83,8.77,313
2/24/21 12:00,31726,0,35.22,33.51,35.09,34.38,16.83,8.4,316.6
2/24/21 13:00,31727,0,36.06,34.6,35.51,35.22,15.49,7.993,292.6
2/24/21 14:00,31728,0,36.24,34.9,35.63,35.58,15.83,8.75,286.8
2/24/21 15:00,31729,0,37.16,35.38,36.73,36.26,15.49,7.783,288.1
2/24/21 16:00,31730,0,37.1,35.63,35.88,36.36,15.16,8.36,266.2
2/24/21 17:00,31731,0,36.36,35.08,35.51,35.71,12.47,7.393,306
2/24/21 18:00,31732,0,35.57,31.99,32.05,33.9,10.8,6.621,280.2
2/24/21 19:00,31733,0,32.55,30.49,30.79,31.59,10.13,6.431,284.4
2/24/21 20:00,31734,0,31.04,29.14,29.39,30.08,12.14,6.666,271
2/24/21 21:00,31735,0,29.63,27.38,27.5,28.66,12.47,6.874,270.1
2/24/21 22:00,31736,0,27.93,26.41,26.47,27.19,11.13,5.59,271.2
2/24/21 23:00,31737,0,27.21,25.5,27.15,26.31,9.79,4.522,270.3
2/25/21 0:00,31738,0,28.18,26.79,28.06,27.44,10.8,6.298,278.9
2/25/21 1:00,31739,0,28.3,26.29,26.96,27.07,9.12,5.614,297.4
2/25/21 2:00,31740,0,27.88,25.99,27.39,27.03,12.81,7.091,254.7
2/25/21 3:00,31741,0,28.24,27.08,27.57,27.64,9.79,5.408,265.7
2/25/21 4:00,31742,0,27.75,25.56,25.68,26.79,9.12,5.921,252.3
2/25/21 5:00,31743,0,26.05,24.34,24.65,24.98,8.11,4.733,275.4
2/25/21 6:00,31744,0,24.59,23.38,23.62,23.96,9.12,4.756,288.4
2/25/21 7:00,31745,0,23.93,21.85,22.22,22.82,8.45,4.482,278.4
2/25/21 8:00,31746,0,24.84,22.04,24.36,23.35,10.46,5.56,259.1
2/25/21 9:00,31747,0,25.87,24.29,25.75,25.06,14.82,8.09,266.1
2/25/21 10:00,31748,0,28.23,25.63,28.23,26.72,12.81,7.443,272.6
2/25/21 11:00,31749,0,30.29,27.62,29.92,29.03,11.13,7.122,228
2/25/21 12:00,31750,0,31.5,29.86,31.01,30.76,14.82,7.319,252.9
2/25/21 13:00,31751,0,33.33,30.83,32.66,31.74,14.82,8.69,217.8
2/25/21 14:00,31752,0,34.31,32.35,33.39,33.41,14.15,8.01,257.5
2/25/21 15:00,31753,0,35.59,33.21,34.73,34.43,15.83,7.958,243.2
2/25/21 16:00,31754,0,36.2,34,35.34,35.03,17.51,7.952,222
2/25/21 17:00,31755,0,36.13,34.72,35.09,35.39,16.16,6.567,188.2
2/25/21 18:00,31756,0,35.27,32.11,32.24,33.58,12.47,6.468,203.6
2/25/21 19:00,31757,0,32.48,30.3,30.61,31.25,8.79,3.299,197.1
2/25/21 20:00,31758,0,30.79,28.96,29.39,29.75,8.11,4.11,181
2/25/21 21:00,31759,0,29.75,28.42,28.6,29.07,10.8,5.195,184.5
2/25/21 22:00,31760,0,29.03,27.81,28.06,28.28,12.81,5.807,165.3
2/25/21 23:00,31761,0,28.24,26.53,26.6,27.62,11.13,5.705,175.4
2/26/21 0:00,31762,0,26.9,25.14,25.57,25.77,8.11,4.768,151.9
2/26/21 1:00,31763,0,26.3,25.32,25.87,25.78,8.11,4.736,181
2/26/21 2:00,31764,0,26.24,24.89,25.08,25.67,8.45,5.036,159.7
2/26/21 3:00,31765,0,25.44,24.53,24.89,25.01,8.79,5.523,145.3
2/26/21 4:00,31766,0,25.99,24.53,25.99,25.18,10.13,5.632,169.3
2/26/21 5:00,31767,0,26.66,25.63,26.54,26.06,12.14,6.983,166.5
2/26/21 6:00,31768,0,27.21,26.24,27.09,26.78,14.15,7.807,163.9
2/26/21 7:00,31769,0,27.34,26.48,26.97,26.89,11.47,6.007,166.8
2/26/21 8:00,31770,0,30.74,26.73,30.56,28.24,14.82,5.643,175.1
2/26/21 9:00,31771,0,34.94,30.44,34.58,32.81,19.85,9.42,178.1
2/26/21 10:00,31772,0,37.54,34.45,37.54,36.14,25.89,13.11,180.7
2/26/21 11:00,31773,0,38.14,36.93,37.96,37.44,29.58,15.54,179.3
2/26/21 12:00,31774,0,39.65,37.59,38.79,38.62,27.57,13.01,202.2
2/26/21 13:00,31775,0,39.89,38.31,39.04,39.1,24.55,12.14,151
2/26/21 14:00,31776,0,39.71,38.55,38.73,39.11,24.21,13.34,194.8
2/26/21 15:00,31777,0,40.44,38.43,39.71,39.57,24.55,13.02,177.5
2/26/21 16:00,31778,0,40.35,38.12,39.77,39.17,26.9,12.5,188.5
2/26/21 17:00,31779,0,39.95,37.27,37.27,38.38,21.53,10,188.9
2/26/21 18:00,31780,0,37.59,36.07,36.32,36.94,17.84,9.17,219
2/26/21 19:00,31781,0,36.5,34.55,34.61,35.65,17.51,7.646,182.7
2/26/21 20:00,31782,0,34.92,33.4,33.77,34.07,12.47,6.234,165.9
2/26/21 21:00,31783,0,33.83,32.18,32.24,32.98,10.46,5.817,145.1
2/26/21 22:00,31784,0,32.42,31.21,31.28,31.76,9.12,5.553,145.6
2/26/21 23:00,31785,0,31.52,30.61,30.73,31.05,10.13,4.785,151
2/27/21 0:00,31786,0,30.91,30,30.24,30.4,7.108,3.597,159.6
2/27/21 1:00,31787,0,30.55,28.84,29.08,29.75,4.76,1.839,135.3
2/27/21 2:00,31788,0,30.8,28.96,30.12,29.67,7.108,2.59,181
2/27/21 3:00,31789,0,30.61,29.39,29.69,30.1,7.443,3.229,176.4
2/27/21 4:00,31790,0,30.06,29.21,29.51,29.64,8.45,3.547,188.1
2/27/21 5:00,31791,0,29.82,28.79,29.52,29.24,7.108,2.8,215.2
2/27/21 6:00,31792,0,29.7,28.79,28.91,29.23,8.11,3.529,228.7
2/27/21 7:00,31793,0,29.4,28.12,28.55,28.6,7.779,3.931,212.1
2/27/21 8:00,31794,0,30.13,28.18,29.64,28.94,9.12,4.974,238.2
2/27/21 9:00,31795,0,33.42,29.51,32.61,31.68,8.11,3.44,230.8
2/27/21 10:00,31796,0,36.2,32.43,36.2,34.19,8.45,4.233,302.7
2/27/21 11:00,31797,0,39.28,35.89,38.73,37.44,5.096,1.544,239.6
2/27/21 12:00,31798,0,41.34,38.55,41.34,39.82,6.773,2.23,302.5
2/27/21 13:00,31799,0,45.35,40.91,45.23,42.97,6.102,0.602,293.5
2/27/21 14:00,31800,0,50.83,44.75,44.93,48.21,5.431,0.442,264.1
2/27/21 15:00,31801,0,48.28,44.68,44.98,46.03,6.102,0.559,108.6
2/27/21 16:00,31802,0,47.24,44.13,44.81,45.52,0,0,124.3
2/27/21 17:00,31803,0,44.93,41.1,41.38,42.95,8.45,1.601,124.2
2/27/21 18:00,31804,0,41.51,38.06,38.18,39.72,5.766,0.799,89.2
2/27/21 19:00,31805,0,38.55,36.74,37.47,37.66,6.102,1.466,129.4
2/27/21 20:00,31806,0,38.02,35.95,36.81,36.98,6.773,1.796,3.818
2/27/21 21:00,31807,0,37.17,35.1,36.26,36.19,5.096,1.075,334.4
2/27/21 22:00,31808,0,37.66,35.77,36.14,36.42,5.096,0.527,347.4
2/27/21 23:00,31809,0,37.36,35.1,36.38,36.35,4.76,1.019,37.32
2/28/21 0:00,31810,0,36.69,35.4,36.32,36.15,7.108,2.929,32.16
2/28/21 1:00,31811,0,36.87,35.04,35.95,35.99,11.13,3.771,25.05
2/28/21 2:00,31812,0,36.32,34.86,34.92,35.45,8.45,3.415,73.92
2/28/21 3:00,31813,0,36.2,34.43,35.53,35.37,10.46,4.469,33.12
2/28/21 4:00,31814,0,35.71,34.49,34.61,35.19,10.13,4.971,4.868
2/28/21 5:00,31815,0,35.17,34.31,34.74,34.73,11.47,5.635,17.42
2/28/21 6:00,31816,0.02,35.05,31.45,31.45,33.34,16.16,8.35,3.866
2/28/21 7:00,31817,0,31.81,31.02,31.15,31.32,16.16,8.33,25.58
2/28/21 8:00,31818,0,31.39,30.54,30.66,31.02,15.83,7.843,330.6
2/28/21 9:00,31819,0,30.84,29.93,30.06,30.39,15.16,7.596,334.9
2/28/21 10:00,31820,0,30.18,28.59,28.78,29.34,15.83,7.53,327.4
2/28/21 11:00,31821,0,29.02,27.31,27.62,28.3,15.83,8.31,300.1
2/28/21 12:00,31822,0,27.68,26.09,26.82,27,20.19,9.78,303.5
2/28/21 13:00,31823,0,28.34,26.28,28.34,27.31,17.84,10.57,324.8
2/28/21 14:00,31824,0.01,29.19,26.82,28.58,27.93,20.52,12.88,325.6
2/28/21 15:00,31825,0.03,28.95,28.03,28.84,28.41,22.2,13.3,321.6
2/28/21 16:00,31826,0,28.9,27.86,28.53,28.4,20.86,13.35,299.4
2/28/21 17:00,31827,0,28.9,25.91,25.97,27.56,20.52,12.77,281.8
2/28/21 18:00,31828,0,26.21,22.2,22.2,23.99,21.19,13.63,296.9
2/28/21 19:00,31829,0,22.51,19.29,19.65,20.73,20.86,12.64,294.4
2/28/21 20:00,31830,0,19.65,17.77,17.83,18.56,17.84,10.22,278.6
2/28/21 21:00,31831,0,18.2,17.28,17.53,17.73,15.83,9.07,294
2/28/21 22:00,31832,0,18.2,17.4,18.08,17.8,11.47,7.07,290.1
2/28/21 23:00,31833,0,18.69,17.47,18.5,18.22,14.49,8.32,297.4
3/1/21 0:00,31834,0,18.87,18.26,18.44,18.51,11.47,5.623,293.8
3/1/21 1:00,31835,0,18.93,18.26,18.63,18.59,11.47,6.327,291.8
3/1/21 2:00,31836,0,19.05,18.08,18.14,18.73,11.13,5.582,327
3/1/21 3:00,31837,0,18.26,16.73,17.04,17.31,8.45,4.178,334.2
3/1/21 4:00,31838,0,17.22,15.45,15.51,16.61,12.81,4.934,0.048
3/1/21 5:00,31839,0,15.76,13.93,14.23,15.01,10.8,4.083,349.4
3/1/21 6:00,31840,0,14.35,11.68,11.93,12.82,8.79,4.279,339.9
3/1/21 7:00,31841,0,12.23,10.53,11.08,11.42,12.14,5.123,337.3
3/1/21 8:00,31842,0,12.48,8.27,11.5,11.2,10.46,5.446,320.7
3/1/21 9:00,31843,0,12.35,10.95,12.1,11.72,14.15,6.562,321.1
3/1/21 10:00,31844,0,13.56,11.61,13.44,12.43,12.47,6.724,333.8
3/1/21 11:00,31845,0,15.08,13.13,14.71,14.05,11.47,5.72,331.6
3/1/21 12:00,31846,0,17.82,14.28,16.71,16,10.8,4.327,45.39
3/1/21 13:00,31847,0,19.16,16.65,18,17.73,9.79,4.265,35.72
3/1/21 14:00,31848,0,22.51,17.75,20.19,20.1,8.79,2.863,318.5
3/1/21 15:00,31849,0,27.45,20.06,22.08,22.23,9.12,2.29,299.6
3/1/21 16:00,31850,0,26.65,20.61,24.82,22.91,8.79,1.445,87.9
3/1/21 17:00,31851,0.01,26.09,22.31,22.8,23.52,6.102,1.301,238.1
3/1/21 18:00,31852,0,23.59,18.79,18.91,20.96,7.108,3.786,246.2
3/1/21 19:00,31853,0,19.95,17.28,17.53,18.34,9.79,5.642,241.1
3/1/21 20:00,31854,0,18.08,16.37,16.49,17.14,9.79,4.97,241.4
3/1/21 21:00,31855,0,16.86,15.7,15.83,16.29,9.46,4.059,194.6
3/1/21 22:00,31856,0,16.01,15.04,15.47,15.53,9.46,4.134,158.1
3/1/21 23:00,31857,0,15.65,14.61,15.59,15.07,8.79,4.505,168.3
3/2/21 0:00,31858,0,16.45,15.16,15.53,15.82,9.79,5.474,160
3/2/21 1:00,31859,0,16.62,15.53,16.26,15.99,12.14,6.632,159.9
3/2/21 2:00,31860,0,17.05,16.07,16.8,16.61,14.49,8.61,158.6
3/2/21 3:00,31861,0,17.6,16.5,17.35,16.85,13.48,6.883,196.4
3/2/21 4:00,31862,0,19.6,17.29,19.42,18.18,12.47,6.294,173.6
3/2/21 5:00,31863,0,21.19,19.36,20.89,20.54,15.49,7.892,161.8
3/2/21 6:00,31864,0,20.95,18.44,18.63,19.45,10.13,5.927,164.1
3/2/21 7:00,31865,0,24.37,18.63,24.37,20.81,13.82,6.377,197.5
3/2/21 8:00,31866,0,27.89,24.06,27.7,25.95,19.18,11,187.4
3/2/21 9:00,31867,0,31.71,27.58,31.65,29.52,20.86,11.01,197.4
3/2/21 10:00,31868,0,35.3,31.34,34.99,33.57,20.86,10.88,207.1
3/2/21 11:00,31869,0,37.42,34.87,37.36,35.91,20.86,11.37,217.4
3/2/21 12:00,31870,0.06,39.77,36.99,39.34,38.49,22.87,11,192
3/2/21 13:00,31871,0,41.72,39.16,40.93,40.56,22.87,11.35,210.7
3/2/21 14:00,31872,0,43.17,41.17,43.17,42.28,21.53,10.77,218.4
3/2/21 15:00,31873,0,44.33,42.93,42.99,43.51,21.53,11.39,246.2
3/2/21 16:00,31874,0,45.27,42.87,45.15,44.06,18.51,9.07,234.8
3/2/21 17:00,31875,0,45.91,44.01,44.9,45.03,21.87,8.8,279.9
3/2/21 18:00,31876,0,45.3,43.23,43.35,44.41,15.16,6.421,258.8
3/2/21 19:00,31877,0,43.6,40.87,41.11,42.41,10.13,4.057,248.5
3/2/21 20:00,31878,0,41.97,40.51,41,41.18,11.47,6.493,256.7
3/2/21 21:00,31879,0,41,39.3,39.37,40.02,10.46,5.792,241.5
3/2/21 22:00,31880,0,39.55,37.6,37.66,38.6,9.12,4.512,268.7
3/2/21 23:00,31881,0,37.84,34.56,35.47,36.13,5.431,1.688,281.8
3/3/21 0:00,31882,0,35.72,33.28,33.46,34.45,6.773,4.907,283.7
3/3/21 1:00,31883,0,34.02,32.5,33.54,33.22,6.102,3.856,274.3
3/3/21 2:00,31884,0,34.76,32.93,33.23,33.64,8.11,4.351,293.9
3/3/21 3:00,31885,0,35.19,32.68,33.05,33.99,8.79,4.84,313.7
3/3/21 4:00,31886,0,33.05,31.46,31.71,32.37,5.766,2.733,319
3/3/21 5:00,31887,0,32.13,30.91,31.89,31.6,8.11,3.413,339.6
3/3/21 6:00,31888,0,32.07,30.36,30.43,31.36,8.45,3.517,325.3
3/3/21 7:00,31889,0,30.73,28.78,29.76,29.5,4.76,1.429,327.4
3/3/21 8:00,31890,0,31.77,29.4,31.22,30.39,5.431,1.14,1.337
3/3/21 9:00,31891,0,34.5,31.34,34.44,32.96,8.11,3.967,349.6
3/3/21 10:00,31892,0,36.32,33.82,36.19,34.78,10.46,4.854,0.048
3/3/21 11:00,31893,0,42.33,35.82,39.64,38.37,5.766,0.998,213.9
3/3/21 12:00,31894,0,43.74,39.03,41.48,41.33,4.425,0.035,68.74
3/3/21 13:00,31895,0,43.71,41.08,43.25,42.25,6.102,1.491,52.55
3/3/21 14:00,31896,0,44.71,42.06,43.67,43.3,7.779,3.394,74.85
3/3/21 15:00,31897,0,46.81,43.37,44.96,44.75,6.437,1.417,19.17
3/3/21 16:00,31898,0,47.12,43.37,45.14,44.92,7.443,0.648,64.47
3/3/21 17:00,31899,0,45.32,41.95,42.25,43.12,4.76,1.7,78.32
3/3/21 18:00,31900,0,43.05,40.99,41.23,42.16,0,0,100.4
3/3/21 19:00,31901,0,41.29,37.89,37.95,39.31,0,0,63.86
3/3/21 20:00,31902,0,38.51,36.5,37.36,37.47,0,0,73.97
3/3/21 21:00,31903,0,37.91,36.75,37.23,37.27,5.431,1.378,72.77
3/3/21 22:00,31904,0,37.23,35.47,35.66,36.09,4.425,0.124,63.55
3/3/21 23:00,31905,0,36.21,32.55,32.55,34.32,0,0,34.27
3/4/21 0:00,31906,0,33.42,31.04,31.46,32.15,3.083,0.035,30.15
3/4/21 1:00,31907,0,31.95,28.17,29.4,30.12,0,0,8.04
3/4/21 2:00,31908,0,30.5,27.14,27.58,28.6,0,0,61.7
3/4/21 3:00,31909,0,31,27.27,29.52,29.96,5.431,2.93,70.28
3/4/21 4:00,31910,0,30.93,29.64,30.25,30.24,9.12,2.194,97.4
3/4/21 5:00,31911,0,30.38,29.03,29.16,29.72,7.443,2.316,102.6
3/4/21 6:00,31912,0,29.28,27.88,29.1,28.54,9.12,3.963,79.88
3/4/21 7:00,31913,0,29.34,27.45,27.63,28.55,8.11,4.748,89.8
3/4/21 8:00,31914,0,30.49,27.51,30.37,29.13,12.14,6.651,94.1
3/4/21 9:00,31915,0,33.89,30.18,33.46,31.95,13.15,7.052,113.9
3/4/21 10:00,31916,0,36.38,33.28,36.26,34.63,15.49,8.36,110.1
3/4/21 11:00,31917,0,38.43,35.89,38.19,37.17,15.16,7.828,127.1
3/4/21 12:00,31918,0,39.4,37.57,39.25,38.68,16.16,8.52,136.2
3/4/21 13:00,31919,0,40.32,37.45,40.01,39.07,14.15,8.04,112.9
3/4/21 14:00,31920,0,41.35,39.53,41.1,40.57,13.15,7.664,120.4
3/4/21 15:00,31921,0,42.32,40.43,41.16,41.43,14.15,7.065,106.3
3/4/21 16:00,31922,0,43.11,41.1,42.68,41.98,12.47,6.211,105.3
3/4/21 17:00,31923,0,42.8,40.79,42.01,41.79,9.12,5.244,111.2
3/4/21 18:00,31924,0,42.32,39.22,39.53,40.13,6.773,3.159,101.4
3/4/21 19:00,31925,0,39.77,37.72,38.21,38.84,4.425,0.74,141.2
3/4/21 20:00,31926,0,38.45,35.05,35.29,36.9,4.76,0.193,100.9
3/4/21 21:00,31927,0,35.78,32.43,32.68,34.27,0,0,65.01
3/4/21 22:00,31928,0,34.21,31.83,34.15,32.74,0,0,68.84
3/4/21 23:00,31929,0,34.69,33.89,34.01,34.3,0,0,76.27
