plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row36,MLB,36,0.017863408,7.4793634,1
MLB:row37,MLB,37,0.018256577,7.488377,1
MLB:row38,MLB,38,0.0182756,7.4884953,1
MLB:row39,MLB,39,0.017934209,7.480679,1
MLB:row40,MLB,40,0.017944034,7.480861,1
EMS57:row3,EMS57,3,0.07003225,8.702502,3
EMS57:row4,EMS57,4,0.06656352,8.7169895,3
EMS57:row5,EMS57,5,0.070530824,8.703333,3
EMS57:row6,EMS57,6,0.06898631,8.690693,2
EMS57:row7,EMS57,7,0.06744123,8.674343,1
EMS57:row8,EMS57,8,0.069636874,8.66608,1
EMS57:row9,EMS57,9,0.06870211,8.697968,2
EMS57:row10,EMS57,10,0.06822301,8.698679,2
EMS57:row11,EMS57,11,0.06712802,8.661104,1
EMS57:row12,EMS57,12,0.06660385,8.688972,2
EMS57:row13,EMS57,13,0.06801664,8.674514,1
EMS57:row14,EMS57,14,0.06667744,8.664611,1
EMS57:row15,EMS57,15,0.06830719,8.657511,1
EMS57:row16,EMS57,16,0.067764826,8.659228,1
EMS57:row17,EMS57,17,0.06713543,8.713762,3
EMS57:row18,EMS57,18,0.066891134,8.664756,1
phyAB:row3,phyAB,3,0.09054263,8.90262,2
phyAB:row4,phyAB,4,0.09024298,8.904998,4
phyAB:row5,phyAB,5,0.091275044,8.90299,3
phyAB:row6,phyAB,6,0.09111718,8.906566,3
phyAB:row7,phyAB,7,0.090655275,8.908119,2
phyAB:row8,phyAB,8,0.088893026,8.893115,1
phyAB:row9,phyAB,9,0.09061157,8.890335,1
phyAB:row10,phyAB,10,0.08998973,8.889602,1
phyAB:row11,phyAB,11,0.09036732,8.900252,2
phyAB:row12,phyAB,12,0.08906167,8.907541,2
phyAB:row13,phyAB,13,0.09106606,8.89861,3
phyAB:row14,phyAB,14,0.09043117,8.911256,3
phyAB:row15,phyAB,15,0.089919165,8.911897,2
phyAB:row16,phyAB,16,0.090670384,8.890143,1
phyAB:row17,phyAB,17,0.08890384,8.899795,1
phyAB:row18,phyAB,18,0.09147165,8.898446,2
phyAB:row19,phyAB,19,0.08890143,8.886988,1
phyAB:row20,phyAB,20,0.09036554,8.900175,2
phyAB:row21,phyAB,21,0.08884498,8.9084425,2
phyAB:row22,phyAB,22,0.09024116,8.888745,1
phyAB:row23,phyAB,23,0.08898052,8.886517,1
phyAB:row24,phyAB,24,0.08894441,8.901486,2
phyAB:row25,phyAB,25,0.08987631,8.903828,2
phyAB:row26,phyAB,26,0.091135986,8.90617,2
phyAB:row27,phyAB,27,0.091162495,8.904228,3
phyAB:row28,phyAB,28,0.09005846,8.904666,4
phyAB:row29,phyAB,29,0.091024056,8.900547,2
phyAB:row30,phyAB,30,0.08894578,8.892954,1
phyAB:row31,phyAB,31,0.090180196,8.903843,3
phyAB:row32,phyAB,32,0.09050141,8.911062,3
phyAB:row33,phyAB,33,0.08924695,8.89872,1
phyAB:row34,phyAB,34,0.09050108,8.890682,1
phyAB:row35,phyAB,35,0.09066736,8.890154,1
phyAB:row36,phyAB,36,0.09077278,8.901706,2
phyAB:row37,phyAB,37,0.08928229,8.89191,1
phyAB:row38,phyAB,38,0.088632,8.893899,1
phyAB:row39,phyAB,39,0.08900141,8.892784,1
