epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse,L_m,L_r,L_y
500,0.05022652819752693,0.05894553288817406,80.2137338467464,80.2137338467464,390,57.29294378842503,0.0,0.0,0.008719004690647125
510,0.05295030400156975,0.058977868407964706,82.9253109318334,82.9253109318334,390,57.29294378842503,0.0,0.0,0.006027565337717533
520,0.04968802258372307,0.05445772036910057,68.69109673556686,68.69109673556686,390,57.29294378842503,0.0,0.0,0.004769696854054928
530,0.04948021471500397,0.052796997129917145,71.58775800173252,71.58775800173252,390,57.29294378842503,0.0,0.0,0.0033167835790663958
540,0.04922346770763397,0.05458160489797592,65.29176810224266,65.29176810224266,390,57.29294378842503,0.0,0.0,0.005358138121664524
550,0.055737972259521484,0.07669034600257874,62.54390268437058,62.54390268437058,390,57.29294378842503,0.0,0.0,0.02095237374305725
560,0.04887140542268753,0.053530141711235046,81.93214832997144,81.93214832997144,390,57.29294378842503,0.0,0.0,0.004658735357224941
570,0.05086030066013336,0.056650999933481216,73.36974385767282,73.36974385767282,390,57.29294378842503,0.0,0.0,0.00579069834202528
580,0.04989694803953171,0.05981696397066116,70.19462225513846,70.19462225513846,390,57.29294378842503,0.0,0.0,0.00992001686245203
590,0.04893503710627556,0.05588015168905258,61.03338535638124,61.03338535638124,390,57.29294378842503,0.0,0.0,0.006945115048438311
600,0.049120206385850906,0.05590153858065605,63.28674811906815,63.28674811906815,390,57.29294378842503,0.0,0.0,0.006781332660466433
610,0.048882968723773956,0.05435502901673317,64.67939515584737,64.67939515584737,390,57.29294378842503,0.0,0.0,0.005472058895975351
620,0.049497850239276886,0.056667886674404144,62.284404288817946,62.284404288817946,390,57.29294378842503,0.0,0.0,0.007170037366449833
630,0.04845934733748436,0.05055864900350571,56.54252660966277,56.54252660966277,630,56.54252660966277,0.0,0.0,0.0020993025973439217
640,0.04897201806306839,0.054242439568042755,62.49335705725372,62.49335705725372,630,56.54252660966277,0.0,0.0,0.005270420573651791
650,0.0483858697116375,0.051278721541166306,60.009017003808616,60.009017003808616,630,56.54252660966277,0.0,0.0,0.002892853459343314
660,0.04828554764389992,0.05019844323396683,62.302362745480835,62.302362745480835,630,56.54252660966277,0.0,0.0,0.0019128959393128753
670,0.04909913241863251,0.055523935705423355,54.62270829560861,54.62270829560861,670,54.62270829560861,0.0,0.0,0.006424803752452135
680,0.04960618540644646,0.060168128460645676,63.63508744282901,63.63508744282901,670,54.62270829560861,0.0,0.0,0.010561943985521793
690,0.05057574063539505,0.06255137920379639,53.36780900724202,53.36780900724202,690,53.36780900724202,0.0,0.0,0.011975638568401337
700,0.0482967272400856,0.05690627545118332,77.23208920184433,77.23208920184433,690,53.36780900724202,0.0,0.0,0.008609548211097717
710,0.047723885625600815,0.05349256098270416,60.524521148770454,60.524521148770454,690,53.36780900724202,0.0,0.0,0.0057686748914420605
720,0.048097606748342514,0.050508055835962296,63.855678020989004,63.855678020989004,690,53.36780900724202,0.0,0.0,0.002410448854789138
730,0.04815925285220146,0.05303574725985527,63.66823500053734,63.66823500053734,690,53.36780900724202,0.0,0.0,0.004876494407653809
740,0.04751419648528099,0.049131546169519424,57.81528335466385,57.81528335466385,690,53.36780900724202,0.0,0.0,0.0016173486365005374
750,0.04732159525156021,0.049621447920799255,60.83751697872162,60.83751697872162,690,53.36780900724202,0.0,0.0,0.0022998538333922625
760,0.04750968888401985,0.053075749427080154,58.269718321162465,58.269718321162465,690,53.36780900724202,0.0,0.0,0.005566060077399015
770,0.04783950001001358,0.055404987186193466,56.19255825318575,56.19255825318575,690,53.36780900724202,0.0,0.0,0.007565487176179886
780,0.04759114980697632,0.055836841464042664,55.76854058556319,55.76854058556319,690,53.36780900724202,0.0,0.0,0.008245689794421196
790,0.04672636091709137,0.050328612327575684,60.889346283618806,60.889346283618806,690,53.36780900724202,0.0,0.0,0.0036022518761456013
800,0.04550356790423393,0.04752054065465927,51.81339576368317,51.81339576368317,800,51.81339576368317,0.0,0.0,0.0020169741474092007
810,0.044963475316762924,0.04771589860320091,49.88387493077159,49.88387493077159,810,49.88387493077159,0.0,0.0,0.0027524230536073446
820,0.04462342709302902,0.046340566128492355,50.09635944213599,50.09635944213599,810,49.88387493077159,0.0,0.0,0.0017171392682939768
830,0.043872833251953125,0.04510386288166046,48.86273206297696,48.86273206297696,830,48.86273206297696,0.0,0.0,0.0012310288148000836
840,0.04348364844918251,0.04507063701748848,48.122164016016576,48.122164016016576,840,48.122164016016576,0.0,0.0,0.0015869884518906474
850,0.04320690780878067,0.04459056630730629,48.10531004353523,48.10531004353523,850,48.10531004353523,0.0,0.0,0.0013836578000336885
860,0.043297458440065384,0.047521136701107025,50.81914822603226,50.81914822603226,850,48.10531004353523,0.0,0.0,0.0042236787267029285
870,0.0432373583316803,0.0462438240647316,52.6951813987416,52.6951813987416,850,48.10531004353523,0.0,0.0,0.0030064657330513
880,0.0426020510494709,0.047645822167396545,49.51140637441903,49.51140637441903,850,48.10531004353523,0.0,0.0,0.005043772514909506
890,0.043808601796627045,0.0524117648601532,56.23336878079087,56.23336878079087,850,48.10531004353523,0.0,0.0,0.008603162132203579
900,0.04229790344834328,0.04976571351289749,49.742096955419186,49.742096955419186,850,48.10531004353523,0.0,0.0,0.0074678100645542145
910,0.04217436909675598,0.04533367231488228,73.4100070302853,73.4100070302853,850,48.10531004353523,0.0,0.0,0.0031593027524650097
920,0.04303602874279022,0.04895554110407829,59.24475304695904,59.24475304695904,850,48.10531004353523,0.0,0.0,0.005919513292610645
930,0.04164870083332062,0.044833697378635406,51.09738701395154,51.09738701395154,850,48.10531004353523,0.0,0.0,0.0031849949155002832
940,0.04219881817698479,0.04794101417064667,59.16670934759349,59.16670934759349,850,48.10531004353523,0.0,0.0,0.005742197390645742
950,0.04126860201358795,0.04411182925105095,60.09113328496456,60.09113328496456,850,48.10531004353523,0.0,0.0,0.002843226306140423
960,0.04231097549200058,0.04912923276424408,54.88282246552795,54.88282246552795,850,48.10531004353523,0.0,0.0,0.006818256340920925
970,0.0411309078335762,0.046559274196624756,55.023733795475366,55.023733795475366,850,48.10531004353523,0.0,0.0,0.0054283663630485535
980,0.040951889008283615,0.04254193603992462,55.99811039205462,55.99811039205462,850,48.10531004353523,0.0,0.0,0.0015900471480563283
990,0.04077145457267761,0.04228580743074417,53.82164123163566,53.82164123163566,850,48.10531004353523,0.0,0.0,0.0015143537893891335
1000,0.04269016161561012,0.05125041306018829,62.66297845979065,62.66297845979065,850,48.10531004353523,0.0,0.0,0.008560252375900745
1010,0.04463055729866028,0.04983948543667793,61.65033914277434,61.65033914277434,850,48.10531004353523,0.0,0.0,0.005208928603678942
1020,0.04566236585378647,0.055107031017541885,76.43710820409895,76.43710820409895,850,48.10531004353523,0.0,0.0,0.009444664232432842
1030,0.040982335805892944,0.04469029977917671,77.01818417395145,77.01818417395145,850,48.10531004353523,0.0,0.0,0.0037079639732837677
1040,0.041505590081214905,0.04701254889369011,63.306589737550915,63.306589737550915,850,48.10531004353523,0.0,0.0,0.0055069574154913425
1050,0.04075302556157112,0.04236369580030441,67.07747466890663,67.07747466890663,850,48.10531004353523,0.0,0.0,0.0016106691909953952
1060,0.04212566465139389,0.048342492431402206,68.56659953926743,68.56659953926743,850,48.10531004353523,0.0,0.0,0.006216826848685741
1070,0.04080278426408768,0.0480603389441967,85.18214027614027,85.18214027614027,850,48.10531004353523,0.0,0.0,0.007257554214447737
1080,0.040479641407728195,0.048565804958343506,67.53776763705254,67.53776763705254,850,48.10531004353523,0.0,0.0,0.00808616355061531
1090,0.03947227820754051,0.04326089471578598,68.7497484294793,68.7497484294793,850,48.10531004353523,0.0,0.0,0.003788616042584181
1100,0.039532892405986786,0.04192943125963211,70.83582908060968,70.83582908060968,850,48.10531004353523,0.0,0.0,0.0023965376894921064
1110,0.039475828409194946,0.04199535772204399,66.12170814207673,66.12170814207673,850,48.10531004353523,0.0,0.0,0.0025195302441716194
1120,0.039461590349674225,0.04416273906826973,77.22251048947335,77.22251048947335,850,48.10531004353523,0.0,0.0,0.00470114778727293
1130,0.03916498273611069,0.040769267827272415,75.19826140411735,75.19826140411735,850,48.10531004353523,0.0,0.0,0.0016042839270085096
1140,0.038887009024620056,0.041281938552856445,75.44018579472811,75.44018579472811,850,48.10531004353523,0.0,0.0,0.0023949306923896074
1150,0.03862287476658821,0.041865866631269455,76.03160938039363,76.03160938039363,850,48.10531004353523,0.0,0.0,0.0032429909333586693
1160,0.038443099707365036,0.04165119677782059,80.39675241434098,80.39675241434098,850,48.10531004353523,0.0,0.0,0.0032080975361168385
1170,0.038368042558431625,0.04237019270658493,77.56594316669315,77.56594316669315,850,48.10531004353523,0.0,0.0,0.00400215107947588
1180,0.038178909569978714,0.04091982915997505,83.81262550393045,83.81262550393045,850,48.10531004353523,0.0,0.0,0.0027409212198108435
1190,0.03836949169635773,0.04162963107228279,81.97515479367793,81.97515479367793,850,48.10531004353523,0.0,0.0,0.003260138211771846
1200,0.037933140993118286,0.04105505347251892,82.72854332811445,82.72854332811445,850,48.10531004353523,0.0,0.0,0.003121911780908704
1210,0.03799765184521675,0.0402379110455513,83.08843575189829,83.08843575189829,850,48.10531004353523,0.0,0.0,0.002240261062979698
1220,0.03835565969347954,0.04391218721866608,86.95383064531445,86.95383064531445,850,48.10531004353523,0.0,0.0,0.005556528456509113
1230,0.03978339582681656,0.04636850580573082,78.32477267040163,78.32477267040163,850,48.10531004353523,0.0,0.0,0.0065851095132529736
1240,0.03859739005565643,0.04244635999202728,75.68927792928994,75.68927792928994,850,48.10531004353523,0.0,0.0,0.0038489687722176313
1250,0.038171276450157166,0.04370514303445816,81.49243981922686,81.49243981922686,850,48.10531004353523,0.0,0.0,0.0055338661186397076
1260,0.03839065507054329,0.04517330229282379,76.76780836160928,76.76780836160928,850,48.10531004353523,0.0,0.0,0.006782648619264364
1270,0.03775186091661453,0.040262751281261444,91.96186818262696,91.96186818262696,850,48.10531004353523,0.0,0.0,0.002510889433324337
1280,0.03803941607475281,0.04110265150666237,78.79626035137296,78.79626035137296,850,48.10531004353523,0.0,0.0,0.003063236828893423
1290,0.03778048977255821,0.03994489833712578,86.99021020393162,86.99021020393162,850,48.10531004353523,0.0,0.0,0.002164409728720784
1300,0.03822731599211693,0.045276302844285965,97.71978857597082,97.71978857597082,850,48.10531004353523,0.0,0.0,0.007048988249152899
1310,0.03803519904613495,0.042627766728401184,80.3180114889729,80.3180114889729,850,48.10531004353523,0.0,0.0,0.004592566750943661
1320,0.03752259910106659,0.04091028496623039,88.16711466391415,88.16711466391415,850,48.10531004353523,0.0,0.0,0.003387684468179941
1330,0.038253866136074066,0.044520504772663116,89.57408415633381,89.57408415633381,850,48.10531004353523,0.0,0.0,0.006266638170927763
1340,0.03730185329914093,0.03977933153510094,89.50831033138633,89.50831033138633,850,48.10531004353523,0.0,0.0,0.0024774798657745123
1350,0.03795713558793068,0.03933224081993103,97.41218810237557,97.41218810237557,850,48.10531004353523,0.0,0.0,0.0013751044170930982
1360,0.037780437618494034,0.04047156497836113,81.4863537529993,81.4863537529993,850,48.10531004353523,0.0,0.0,0.0026911264285445213
1370,0.0374407097697258,0.04128381609916687,90.66576414073795,90.66576414073795,850,48.10531004353523,0.0,0.0,0.003843107493594289
1380,0.03736286610364914,0.03847767040133476,90.14410876823992,90.14410876823992,850,48.10531004353523,0.0,0.0,0.0011148038320243359
1390,0.038400646299123764,0.04680710658431053,92.83177165305376,92.83177165305376,850,48.10531004353523,0.0,0.0,0.008406460285186768
1400,0.03743620589375496,0.040127698332071304,86.46029237749725,86.46029237749725,850,48.10531004353523,0.0,0.0,0.0026914929039776325
1410,0.037585437297821045,0.04318992421030998,95.9920690578711,95.9920690578711,850,48.10531004353523,0.0,0.0,0.005604485981166363
1420,0.03783201053738594,0.043036170303821564,91.78939923090219,91.78939923090219,850,48.10531004353523,0.0,0.0,0.0052041602320969105
1430,0.037700120359659195,0.04137938842177391,90.43154181680917,90.43154181680917,850,48.10531004353523,0.0,0.0,0.0036792680621147156
1440,0.03791310638189316,0.04246756434440613,97.03055786602735,97.03055786602735,850,48.10531004353523,0.0,0.0,0.00455445796251297
1450,0.037285175174474716,0.03950959071516991,95.60191572235198,95.60191572235198,850,48.10531004353523,0.0,0.0,0.002224417170509696
1460,0.03736952692270279,0.040303561836481094,90.56173411148428,90.56173411148428,850,48.10531004353523,0.0,0.0,0.002934034215286374
1470,0.03744516894221306,0.04047179967164993,96.762093274405,96.762093274405,850,48.10531004353523,0.0,0.0,0.0030266325920820236
1480,0.0373988039791584,0.039216991513967514,95.1227194585678,95.1227194585678,850,48.10531004353523,0.0,0.0,0.0018181861378252506
1490,0.03738170862197876,0.04062646999955177,99.4691416485411,99.4691416485411,850,48.10531004353523,0.0,0.0,0.0032447627745568752
1500,0.03744092211127281,0.039193134754896164,93.92850163887799,93.92850163887799,850,48.10531004353523,0.0,0.0,0.001752214040607214
1510,0.03717632219195366,0.03980575501918793,97.5286574254498,97.5286574254498,850,48.10531004353523,0.0,0.0,0.0026294344570487738
1520,0.037021540105342865,0.03911113739013672,93.25265506173045,93.25265506173045,850,48.10531004353523,0.0,0.0,0.002089595887809992
1530,0.03718602657318115,0.03844675421714783,96.90653634728105,96.90653634728105,850,48.10531004353523,0.0,0.0,0.0012607285752892494
1540,0.03720653057098389,0.0388537161052227,98.65716006536991,98.65716006536991,850,48.10531004353523,0.0,0.0,0.0016471847193315625
1550,0.03707005828619003,0.03807318955659866,95.23139548912793,95.23139548912793,850,48.10531004353523,0.0,0.0,0.0010031320853158832
1560,0.03707000985741615,0.03892328217625618,95.73072659728378,95.73072659728378,850,48.10531004353523,0.0,0.0,0.0018532738322392106
1570,0.037137169390916824,0.039130453020334244,101.40806200022489,101.40806200022489,850,48.10531004353523,0.0,0.0,0.0019932822324335575
1580,0.037012334913015366,0.03922855108976364,94.31657632865131,94.31657632865131,850,48.10531004353523,0.0,0.0,0.0022162143141031265
1590,0.03695916011929512,0.03876631334424019,98.84243973037452,98.84243973037452,850,48.10531004353523,0.0,0.0,0.001807152177207172
1600,0.03711323440074921,0.03844429925084114,92.05136072392166,92.05136072392166,850,48.10531004353523,0.0,0.0,0.0013310632202774286
1610,0.037650126963853836,0.03931586444377899,101.26352770151675,101.26352770151675,850,48.10531004353523,0.0,0.0,0.0016657387604936957
1620,0.03775068745017052,0.04261056333780289,89.39374371852458,89.39374371852458,850,48.10531004353523,0.0,0.0,0.004859874024987221
1630,0.03758399188518524,0.04449586942791939,98.87202296449989,98.87202296449989,850,48.10531004353523,0.0,0.0,0.006911877077072859
1640,0.03694818168878555,0.0379975363612175,97.12782415144355,97.12782415144355,850,48.10531004353523,0.0,0.0,0.0010493556037545204
1650,0.03695443272590637,0.03795783966779709,93.86664400858015,93.86664400858015,850,48.10531004353523,0.0,0.0,0.001003407989628613
1660,0.03691298887133598,0.038663603365421295,99.68852674249113,99.68852674249113,850,48.10531004353523,0.0,0.0,0.0017506153089925647
1670,0.036987219005823135,0.039653196930885315,94.73217515519678,94.73217515519678,850,48.10531004353523,0.0,0.0,0.002665978856384754
1680,0.036858465522527695,0.038345687091350555,97.73520574159652,97.73520574159652,850,48.10531004353523,0.0,0.0,0.00148722343146801
1690,0.03679643198847771,0.037759628146886826,95.41147528170258,95.41147528170258,850,48.10531004353523,0.0,0.0,0.000963196565862745
1700,0.036818310618400574,0.038432251662015915,99.13675381313682,99.13675381313682,850,48.10531004353523,0.0,0.0,0.0016139396466314793
1710,0.036945123225450516,0.04009384661912918,95.43343464271635,95.43343464271635,850,48.10531004353523,0.0,0.0,0.003148724092170596
1720,0.036807045340538025,0.03756455332040787,101.06763325933368,101.06763325933368,850,48.10531004353523,0.0,0.0,0.0007575079216621816
1730,0.03679824247956276,0.038286808878183365,98.69398272088587,98.69398272088587,850,48.10531004353523,0.0,0.0,0.0014885654672980309
1740,0.03673623502254486,0.03815232217311859,93.9306910588485,93.9306910588485,850,48.10531004353523,0.0,0.0,0.0014160872669890523
1750,0.03676404058933258,0.03840287774801254,98.3110036454487,98.3110036454487,850,48.10531004353523,0.0,0.0,0.0016388354124501348
1760,0.03671755641698837,0.038821399211883545,97.49661760998845,97.49661760998845,850,48.10531004353523,0.0,0.0,0.002103842096403241
1770,0.03671816363930702,0.03879672288894653,98.4598711711818,98.4598711711818,850,48.10531004353523,0.0,0.0,0.002078560646623373
1780,0.036749452352523804,0.03890867531299591,97.0376604486698,97.0376604486698,850,48.10531004353523,0.0,0.0,0.002159222960472107
1790,0.03671197593212128,0.03831091523170471,97.9064757252422,97.9064757252422,850,48.10531004353523,0.0,0.0,0.0015989395324140787
1800,0.03677157685160637,0.03755667805671692,99.7675999905333,99.7675999905333,850,48.10531004353523,0.0,0.0,0.0007851014961488545
1810,0.03670823201537132,0.038066573441028595,95.8383014017278,95.8383014017278,850,48.10531004353523,0.0,0.0,0.0013583404943346977
1820,0.0367429293692112,0.03802953287959099,99.60917981695265,99.60917981695265,850,48.10531004353523,0.0,0.0,0.001286603626795113
1830,0.036831084638834,0.03858059644699097,96.62640788141101,96.62640788141101,850,48.10531004353523,0.0,0.0,0.0017495135543867946
1840,0.036599162966012955,0.037793006747961044,96.99078340322971,96.99078340322971,850,48.10531004353523,0.0,0.0,0.0011938449461013079
1850,0.036607224494218826,0.03855493292212486,97.04498457976163,97.04498457976163,850,48.10531004353523,0.0,0.0,0.0019477088935673237
1860,0.03653760254383087,0.03807992488145828,98.5828826896441,98.5828826896441,850,48.10531004353523,0.0,0.0,0.001542322221212089
1870,0.036492396146059036,0.03800380975008011,96.43270285919846,96.43270285919846,850,48.10531004353523,0.0,0.0,0.0015114153502508998
1880,0.03653789311647415,0.03871241584420204,100.77314324103803,100.77314324103803,850,48.10531004353523,0.0,0.0,0.002174523426219821
1890,0.036542873829603195,0.03847803175449371,97.1469294471386,97.1469294471386,850,48.10531004353523,0.0,0.0,0.0019351597875356674
1900,0.036477867513895035,0.03795008733868599,97.55003685081661,97.55003685081661,850,48.10531004353523,0.0,0.0,0.0014722190098837018
1910,0.03644607588648796,0.037973519414663315,98.19941490439207,98.19941490439207,850,48.10531004353523,0.0,0.0,0.001527444808743894
1920,0.03647381439805031,0.03753088414669037,100.2347805090031,100.2347805090031,850,48.10531004353523,0.0,0.0,0.0010570683516561985
1930,0.03644590079784393,0.037185512483119965,99.72622255954296,99.72622255954296,850,48.10531004353523,0.0,0.0,0.0007396126165986061
1940,0.036538608372211456,0.037190280854701996,99.11329574202418,99.11329574202418,850,48.10531004353523,0.0,0.0,0.0006516706780530512
1950,0.036426592618227005,0.036989834159612656,99.26532359122663,99.26532359122663,850,48.10531004353523,0.0,0.0,0.000563241948839277
1960,0.036452945321798325,0.03710174933075905,98.29077105911404,98.29077105911404,850,48.10531004353523,0.0,0.0,0.0006488044164143503
1970,0.03649025410413742,0.03781440109014511,98.85283947523445,98.85283947523445,850,48.10531004353523,0.0,0.0,0.0013241453561931849
1980,0.03636011853814125,0.03794620931148529,96.62491568744302,96.62491568744302,850,48.10531004353523,0.0,0.0,0.0015860917046666145
1990,0.0363495759665966,0.03793587535619736,99.71349003983349,99.71349003983349,850,48.10531004353523,0.0,0.0,0.0015862997388467193
2000,0.03636075556278229,0.03750442713499069,98.67611549005508,98.67611549005508,850,48.10531004353523,0.0,0.0,0.001143671222962439
2010,0.03635048121213913,0.03689602017402649,99.89977318899125,99.89977318899125,850,48.10531004353523,0.0,0.0,0.0005455387872643769
2020,0.036343857645988464,0.03797544538974762,98.17873270502776,98.17873270502776,850,48.10531004353523,0.0,0.0,0.0016315862303599715
2030,0.03645898774266243,0.03750208765268326,98.53186138497412,98.53186138497412,850,48.10531004353523,0.0,0.0,0.0010430982802063227
2040,0.036344509571790695,0.037139784544706345,98.61315663364113,98.61315663364113,850,48.10531004353523,0.0,0.0,0.0007952766609378159
2050,0.03624661639332771,0.03710193186998367,100.75096233157485,100.75096233157485,850,48.10531004353523,0.0,0.0,0.0008553158841095865
2060,0.03637924790382385,0.03741592541337013,97.68449721120805,97.68449721120805,850,48.10531004353523,0.0,0.0,0.001036678091622889
2070,0.03620974346995354,0.03678504005074501,95.51890021513671,95.51890021513671,850,48.10531004353523,0.0,0.0,0.0005752975703217089
2080,0.03629060089588165,0.03887556493282318,98.88129541872024,98.88129541872024,850,48.10531004353523,0.0,0.0,0.0025849652010947466
2090,0.03611359745264053,0.03706345707178116,99.9369868123591,99.9369868123591,850,48.10531004353523,0.0,0.0,0.0009498581057414412
2100,0.036120783537626266,0.037604738026857376,98.62374534629613,98.62374534629613,850,48.10531004353523,0.0,0.0,0.0014839541399851441
2110,0.03620148450136185,0.03717752918601036,101.39183031824112,101.39183031824112,850,48.10531004353523,0.0,0.0,0.0009760460816323757
2120,0.03615483641624451,0.03685254231095314,99.26734359179467,99.26734359179467,850,48.10531004353523,0.0,0.0,0.0006977053126320243
2130,0.03617960959672928,0.03692159429192543,99.2099495111391,99.2099495111391,850,48.10531004353523,0.0,0.0,0.0007419859175570309
2140,0.03617570921778679,0.03655548766255379,98.65057225706578,98.65057225706578,850,48.10531004353523,0.0,0.0,0.00037977995816618204
2150,0.03609231859445572,0.03685035929083824,98.22700420247287,98.22700420247287,850,48.10531004353523,0.0,0.0,0.0007580425008200109
2160,0.03619176521897316,0.037264712154865265,97.03469560912639,97.03469560912639,850,48.10531004353523,0.0,0.0,0.0010729478672146797
